120	2	12.510878801345825
120	2	12.540060997009277
120	4	12.320161581039429
120	4	12.283594608306885
120	6	12.49275803565979
120	6	12.438129901885986
120	8	12.412897109985352
120	8	12.431520700454712
120	10	12.431554794311523
120	10	12.42236590385437
120	12	12.423800945281982
120	12	12.3914155960083
120	14	12.445149183273315
120	14	12.448248863220215
120	16	12.477702379226685
120	16	12.426138162612915
120	18	12.43638563156128
120	18	12.427993059158325
120	20	12.432560682296753
120	20	12.450560331344604
160	2	17.125741481781006
160	2	17.13439130783081
160	4	17.073840141296387
160	4	17.087865591049194
160	6	17.147226572036743
160	6	17.112623691558838
160	8	17.369600772857666
160	8	17.397873163223267
160	10	17.33684778213501
160	10	17.34636425971985
160	12	17.39266061782837
160	12	17.36843991279602
160	14	17.37998342514038
160	14	17.352283477783203
160	16	17.379841327667236
160	16	17.360883712768555
160	18	17.37731623649597
160	18	17.375705003738403
160	20	17.410611867904663
160	20	17.39842987060547
200	2	20.520570516586304
200	2	20.476376056671143
200	4	20.32457709312439
200	4	20.433767795562744
200	6	20.19634222984314
200	6	20.36463236808777
200	8	20.542203903198242
200	8	20.4748592376709
200	10	20.831550359725952
200	10	20.864461421966553
200	12	20.95775008201599
200	12	21.027244329452515
200	14	21.042402744293213
200	14	21.021924018859863
200	16	21.08927035331726
200	16	21.059346437454224
200	18	21.045755624771118
200	18	21.063759803771973
200	20	21.06366229057312
200	20	21.037304878234863
240	2	25.647990942001343
240	2	25.60717511177063
240	4	25.479958534240723
240	4	25.502413034439087
240	6	25.239665031433105
240	6	25.275766372680664
240	8	25.11403179168701
240	8	24.993247270584106
240	10	25.632754802703857
240	10	25.603673219680786
240	12	25.92741322517395
240	12	25.93881058692932
240	14	26.21934151649475
240	14	26.15204381942749
240	16	26.12105441093445
240	16	26.086363792419434
240	18	26.116352319717407
240	18	26.086864471435547
240	20	26.111589670181274
240	20	26.103042125701904
280	2	28.867457628250122
280	2	28.846843481063843
280	4	28.807450532913208
280	4	28.82738971710205
280	6	28.58646559715271
280	6	28.58809208869934
280	8	28.301527738571167
280	8	28.381885290145874
280	10	28.477654695510864
280	10	28.512694120407104
280	12	29.025473833084106
280	12	28.99621033668518
280	14	29.30309772491455
280	14	29.239210605621338
280	16	29.52085590362549
280	16	29.508323907852173
280	18	29.49599862098694
280	18	29.50084948539734
280	20	29.522212982177734
280	20	29.493550777435303
300	2	30.506269931793213
300	2	30.55902624130249
300	4	30.724645137786865
300	4	30.588209867477417
300	6	30.336902618408203
300	6	30.311012744903564
300	8	30.05322813987732
300	8	30.31309747695923
300	10	29.939927339553833
300	10	29.90318989753723
300	12	30.5710768699646
300	12	30.609790086746216
300	14	30.9587140083313
300	14	30.95976495742798
300	16	31.25161838531494
300	16	31.233890533447266
300	18	31.46013355255127
300	18	31.36370849609375
300	20	31.4713454246521
300	20	31.45384693145752
