[2025-03-20 12:37:38,943] [INFO] Node started: localhost:30068 | index= 69 | f=1, k=4
[2025-03-20 12:38:01,645] [INFO] Phase: PRE-PREPARE | Receiver: 30068 | Sender: 30084 | Distance:   80.21 m | Delay: 0.4662s | Size: 16782032 bit
[2025-03-20 12:38:01,655] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30068 | Distance:   80.21 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:38:06,962] [INFO] Phase: PREPARE | Receiver: 30068 | Sender: 30030 | Distance:   87.81 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:06,973] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30068 | Distance:   87.81 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:38:07,343] [INFO] Phase: PREPARE | Receiver: 30068 | Sender: 30106 | Distance:  108.07 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:08,889] [INFO] Phase: PREPARE | Receiver: 30068 | Sender: 30071 | Distance:  124.99 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:08,947] [INFO] Phase: PREPARE | Receiver: 30068 | Sender: 30063 | Distance:  121.66 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:09,150] [INFO] Phase: PREPARE | Receiver: 30068 | Sender: 30016 | Distance:  117.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:10,628] [INFO] Phase: PREPARE | Receiver: 30068 | Sender: 30112 | Distance:  108.07 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:10,661] [INFO] Phase: COMMIT | Receiver: 30068 | Sender: 30071 | Distance:  124.99 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:10,703] [INFO] Phase: COMMIT | Receiver: 30068 | Sender: 30063 | Distance:  121.66 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:10,721] [INFO] Phase: PRE-REPLY | Receiver: 30049 | Sender: 30068 | Distance:  121.66 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:38:10,794] [INFO] Phase: COMMIT | Receiver: 30068 | Sender: 30106 | Distance:  108.07 m | Delay: 0.6991s | Size: 16778976 bit
[2025-03-20 12:38:10,845] [INFO] Phase: PREPARE | Receiver: 30068 | Sender: 30089 | Distance:  120.38 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:10,896] [INFO] Phase: COMMIT | Receiver: 30068 | Sender: 30016 | Distance:  117.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:10,934] [INFO] Phase: PREPARE | Receiver: 30068 | Sender: 30025 | Distance:  117.84 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:10,997] [INFO] Phase: COMMIT | Receiver: 30068 | Sender: 30084 | Distance:   80.21 m | Delay: 0.4661s | Size: 16778992 bit
