[2025-03-20 12:37:40,530] [INFO] Node started: localhost:30076 | index= 77 | f=1, k=4
[2025-03-20 12:38:01,615] [INFO] Phase: PRE-PREPARE | Receiver: 30076 | Sender: 30024 | Distance:   78.95 m | Delay: 0.4662s | Size: 16782168 bit
[2025-03-20 12:38:01,621] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30076 | Distance:   78.95 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:38:07,331] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30107 | Distance:   93.36 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:07,510] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30076 | Distance:   93.36 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:38:08,759] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30074 | Distance:   92.98 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:08,984] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30044 | Distance:  113.77 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:38:09,028] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30087 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:09,053] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30029 | Distance:   42.48 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:09,928] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30115 | Distance:   54.94 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:10,031] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30082 | Distance:   72.70 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:10,143] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30024 | Distance:   78.95 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:10,252] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30107 | Distance:   93.36 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:10,266] [INFO] Phase: PRE-REPLY | Receiver: 30073 | Sender: 30076 | Distance:   93.36 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:38:10,367] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30082 | Distance:   72.70 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:10,404] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30044 | Distance:  113.77 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:10,473] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30029 | Distance:   42.48 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:10,521] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30087 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:10,574] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30092 | Distance:    8.84 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:10,624] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30115 | Distance:   54.94 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:10,653] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30074 | Distance:   92.98 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:10,726] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30077 | Distance:  148.71 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:10,875] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30057 | Distance:   47.75 m | Delay: 0.3107s | Size: 16778984 bit
[2025-03-20 12:38:10,908] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30117 | Distance:   61.58 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:10,948] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30086 | Distance:   15.89 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:10,983] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30113 | Distance:   77.17 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:11,019] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30085 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:11,543] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30091 | Distance:  141.18 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:12,237] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30095 | Distance:   55.12 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:13,420] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30027 | Distance:  131.59 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:13,466] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30116 | Distance:  142.78 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:13,527] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30019 | Distance:  122.13 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:13,564] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30067 | Distance:  134.38 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:13,600] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30066 | Distance:  149.93 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:13,633] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30100 | Distance:   95.36 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:13,685] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30119 | Distance:   61.58 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:13,734] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30092 | Distance:    8.84 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:13,768] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30117 | Distance:   61.58 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:13,809] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30104 | Distance:  118.38 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:13,845] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30080 | Distance:  136.01 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:38:14,398] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30077 | Distance:  148.71 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:14,820] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30019 | Distance:  122.13 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:15,366] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30000 | Distance:  134.01 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:15,939] [INFO] Phase: PREPARE | Receiver: 30076 | Sender: 30069 | Distance:   64.73 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:16,074] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30057 | Distance:   47.75 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:16,568] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30095 | Distance:   55.12 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:17,402] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30027 | Distance:  131.59 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:17,538] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30066 | Distance:  149.93 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:17,855] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30067 | Distance:  134.38 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:17,999] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30113 | Distance:   77.17 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:18,340] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30116 | Distance:  142.78 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:18,371] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30100 | Distance:   95.36 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:18,402] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30085 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:18,437] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30000 | Distance:  134.01 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:18,651] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30091 | Distance:  141.18 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:18,928] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30086 | Distance:   15.89 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:21,018] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30119 | Distance:   61.58 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:21,126] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30104 | Distance:  118.38 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:21,276] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30080 | Distance:  136.01 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:38:21,314] [INFO] Phase: COMMIT | Receiver: 30076 | Sender: 30069 | Distance:   64.73 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:26,671] [INFO] Phase: PRE-PREPARE | Receiver: 30076 | Sender: 30024 | Distance:   78.95 m | Delay: 0.4662s | Size: 16782176 bit
[2025-03-20 12:38:26,675] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30076 | Distance:   78.95 m | Delay: 0.4662s | Size: 16778160 bit
