[2025-03-20 12:12:16,843] [INFO] Node started: localhost:30023 | index= 24 | f=1, k=4
[2025-03-20 12:12:26,935] [INFO] Phase: PRE-PREPARE | Receiver: 30023 | Sender: 30030 | Distance:   74.04 m | Delay: 0.4661s | Size: 16781368 bit
[2025-03-20 12:12:26,935] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30023 | Distance:   74.04 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:27,381] [INFO] Phase: PREPARE | Receiver: 30023 | Sender: 30024 | Distance:  132.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:27,391] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30023 | Distance:  132.64 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:12:28,265] [INFO] Phase: PREPARE | Receiver: 30023 | Sender: 30013 | Distance:  102.55 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:12:28,298] [INFO] Phase: PREPARE | Receiver: 30023 | Sender: 30001 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:28,344] [INFO] Phase: PREPARE | Receiver: 30023 | Sender: 30027 | Distance:   65.59 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:28,417] [INFO] Phase: PREPARE | Receiver: 30023 | Sender: 30016 | Distance:   74.94 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:28,595] [INFO] Phase: COMMIT | Receiver: 30023 | Sender: 30030 | Distance:   74.04 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:12:28,755] [INFO] Phase: PREPARE | Receiver: 30023 | Sender: 30035 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:28,782] [INFO] Phase: PREPARE | Receiver: 30023 | Sender: 30010 | Distance:  129.84 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,852] [INFO] Phase: PREPARE | Receiver: 30023 | Sender: 30007 | Distance:  146.90 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,878] [INFO] Phase: PREPARE | Receiver: 30023 | Sender: 30031 | Distance:   36.56 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:12:28,909] [INFO] Phase: PREPARE | Receiver: 30023 | Sender: 30034 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:28,941] [INFO] Phase: PREPARE | Receiver: 30023 | Sender: 30014 | Distance:   66.23 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:29,035] [INFO] Phase: COMMIT | Receiver: 30023 | Sender: 30024 | Distance:  132.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:29,044] [INFO] Phase: PRE-REPLY | Receiver: 30029 | Sender: 30023 | Distance:  132.64 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:12:29,069] [INFO] Phase: PREPARE | Receiver: 30023 | Sender: 30017 | Distance:  140.87 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:29,083] [INFO] Phase: COMMIT | Receiver: 30023 | Sender: 30010 | Distance:  129.84 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:12:29,107] [INFO] Phase: PREPARE | Receiver: 30023 | Sender: 30028 | Distance:  161.10 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:29,124] [INFO] Phase: COMMIT | Receiver: 30023 | Sender: 30031 | Distance:   36.56 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:12:29,134] [INFO] Phase: COMMIT | Receiver: 30023 | Sender: 30014 | Distance:   66.23 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:12:29,146] [INFO] Phase: COMMIT | Receiver: 30023 | Sender: 30027 | Distance:   65.59 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:29,170] [INFO] Phase: COMMIT | Receiver: 30023 | Sender: 30007 | Distance:  146.90 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:29,184] [INFO] Phase: COMMIT | Receiver: 30023 | Sender: 30013 | Distance:  102.55 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:29,194] [INFO] Phase: COMMIT | Receiver: 30023 | Sender: 30017 | Distance:  140.87 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:29,207] [INFO] Phase: COMMIT | Receiver: 30023 | Sender: 30001 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:29,213] [INFO] Phase: COMMIT | Receiver: 30023 | Sender: 30016 | Distance:   74.94 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:29,243] [INFO] Phase: COMMIT | Receiver: 30023 | Sender: 30035 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:29,257] [INFO] Phase: COMMIT | Receiver: 30023 | Sender: 30034 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:29,257] [INFO] Phase: COMMIT | Receiver: 30023 | Sender: 30028 | Distance:  161.10 m | Delay: 0.9322s | Size: 16778992 bit
