[2025-03-20 12:37:34,709] [INFO] Node started: localhost:30047 | index= 48 | f=1, k=4
[2025-03-20 12:37:53,593] [INFO] Phase: PRE-PREPARE | Receiver: 30047 | Sender: 30015 | Distance:   61.46 m | Delay: 0.4662s | Size: 16782240 bit
[2025-03-20 12:37:53,602] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30047 | Distance:   61.46 m | Delay: 0.4662s | Size: 16778152 bit
[2025-03-20 12:37:54,051] [INFO] Phase: PREPARE | Receiver: 30047 | Sender: 30009 | Distance:   49.61 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:54,061] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30047 | Distance:   49.61 m | Delay: 0.3107s | Size: 16778160 bit
[2025-03-20 12:37:57,390] [INFO] Phase: PREPARE | Receiver: 30047 | Sender: 30039 | Distance:   64.18 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:37:57,421] [INFO] Phase: PREPARE | Receiver: 30047 | Sender: 30094 | Distance:   42.30 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:57,449] [INFO] Phase: PREPARE | Receiver: 30047 | Sender: 30093 | Distance:   43.40 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:57,485] [INFO] Phase: PREPARE | Receiver: 30047 | Sender: 30054 | Distance:   45.15 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:57,514] [INFO] Phase: PREPARE | Receiver: 30047 | Sender: 30088 | Distance:  102.65 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:37:57,760] [INFO] Phase: PREPARE | Receiver: 30047 | Sender: 30060 | Distance:   93.38 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:37:57,807] [INFO] Phase: PREPARE | Receiver: 30047 | Sender: 30059 | Distance:   47.73 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:37:57,851] [INFO] Phase: COMMIT | Receiver: 30047 | Sender: 30060 | Distance:   93.38 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:37:57,886] [INFO] Phase: COMMIT | Receiver: 30047 | Sender: 30059 | Distance:   47.73 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:37:57,898] [INFO] Phase: PRE-REPLY | Receiver: 30022 | Sender: 30047 | Distance:   47.73 m | Delay: 0.3107s | Size: 16778160 bit
