[2025-03-20 12:37:43,939] [INFO] Node started: localhost:30093 | index= 94 | f=1, k=4
[2025-03-20 12:37:53,407] [INFO] Phase: PRE-PREPARE | Receiver: 30093 | Sender: 30015 | Distance:   61.46 m | Delay: 0.4662s | Size: 16782240 bit
[2025-03-20 12:37:53,410] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30093 | Distance:   61.46 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:37:54,136] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30020 | Distance:   34.07 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:37:54,148] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30093 | Distance:   34.07 m | Delay: 0.3107s | Size: 16778160 bit
[2025-03-20 12:37:55,629] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30009 | Distance:   49.61 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:55,714] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30094 | Distance:   42.30 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:55,896] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30039 | Distance:   64.18 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:37:56,329] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30054 | Distance:   45.15 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:57,117] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30088 | Distance:  102.65 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:37:57,163] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30059 | Distance:   47.73 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:37:57,257] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30059 | Distance:   47.73 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:37:57,324] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30060 | Distance:   93.38 m | Delay: 0.4661s | Size: 16778984 bit
