[2025-03-20 12:37:40,938] [INFO] Node started: localhost:30078 | index= 79 | f=1, k=4
[2025-03-20 12:37:53,601] [INFO] Phase: PRE-PREPARE | Receiver: 30078 | Sender: 30015 | Distance:   61.46 m | Delay: 0.4662s | Size: 16782240 bit
[2025-03-20 12:37:53,610] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30078 | Distance:   61.46 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:37:54,103] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30039 | Distance:   64.18 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:37:54,111] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30078 | Distance:   64.18 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:37:54,132] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30009 | Distance:   49.61 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:54,156] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30094 | Distance:   42.30 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:54,750] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30093 | Distance:   43.40 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:56,459] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30043 | Distance:  157.03 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:37:57,157] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30020 | Distance:   34.07 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:37:57,249] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30054 | Distance:   45.15 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:57,827] [INFO] Phase: COMMIT | Receiver: 30078 | Sender: 30009 | Distance:   49.61 m | Delay: 0.3107s | Size: 16778984 bit
[2025-03-20 12:37:57,924] [INFO] Phase: COMMIT | Receiver: 30078 | Sender: 30094 | Distance:   42.30 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:57,939] [INFO] Phase: PRE-REPLY | Receiver: 30022 | Sender: 30078 | Distance:   42.30 m | Delay: 0.3107s | Size: 16778160 bit
[2025-03-20 12:37:58,005] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30088 | Distance:  102.65 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:37:58,040] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30060 | Distance:   93.38 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:37:58,077] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30059 | Distance:   47.73 m | Delay: 0.3107s | Size: 16779000 bit
