[2025-03-20 12:37:41,943] [INFO] Node started: localhost:30083 | index= 84 | f=1, k=4
[2025-03-20 12:38:02,652] [INFO] Phase: PRE-PREPARE | Receiver: 30083 | Sender: 30084 | Distance:   80.21 m | Delay: 0.4662s | Size: 16782032 bit
[2025-03-20 12:38:02,759] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30083 | Distance:   80.21 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:38:09,693] [INFO] Phase: PREPARE | Receiver: 30083 | Sender: 30063 | Distance:  121.66 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:09,705] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30083 | Distance:  121.66 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:38:09,743] [INFO] Phase: PREPARE | Receiver: 30083 | Sender: 30071 | Distance:  124.99 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:09,948] [INFO] Phase: PREPARE | Receiver: 30083 | Sender: 30068 | Distance:   59.46 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:10,001] [INFO] Phase: PREPARE | Receiver: 30083 | Sender: 30106 | Distance:  108.07 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:10,045] [INFO] Phase: PREPARE | Receiver: 30083 | Sender: 30030 | Distance:   87.81 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:10,082] [INFO] Phase: PREPARE | Receiver: 30083 | Sender: 30016 | Distance:  117.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:10,628] [INFO] Phase: COMMIT | Receiver: 30083 | Sender: 30016 | Distance:  117.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:10,663] [INFO] Phase: COMMIT | Receiver: 30083 | Sender: 30071 | Distance:  124.99 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:10,687] [INFO] Phase: PRE-REPLY | Receiver: 30049 | Sender: 30083 | Distance:  124.99 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:38:10,754] [INFO] Phase: COMMIT | Receiver: 30083 | Sender: 30063 | Distance:  121.66 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:10,792] [INFO] Phase: COMMIT | Receiver: 30083 | Sender: 30106 | Distance:  108.07 m | Delay: 0.6991s | Size: 16778976 bit
[2025-03-20 12:38:10,863] [INFO] Phase: PREPARE | Receiver: 30083 | Sender: 30025 | Distance:  117.84 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:10,898] [INFO] Phase: PREPARE | Receiver: 30083 | Sender: 30112 | Distance:  108.07 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:12,478] [INFO] Phase: PREPARE | Receiver: 30083 | Sender: 30012 | Distance:  139.48 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:13,007] [INFO] Phase: PREPARE | Receiver: 30083 | Sender: 30089 | Distance:  120.38 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:13,061] [INFO] Phase: PREPARE | Receiver: 30083 | Sender: 30048 | Distance:   14.42 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:13,098] [INFO] Phase: PREPARE | Receiver: 30083 | Sender: 30005 | Distance:  144.47 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:13,142] [INFO] Phase: COMMIT | Receiver: 30083 | Sender: 30084 | Distance:   80.21 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:13,363] [INFO] Phase: PREPARE | Receiver: 30083 | Sender: 30031 | Distance:   86.26 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:14,143] [INFO] Phase: PREPARE | Receiver: 30083 | Sender: 30014 | Distance:   78.72 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:14,299] [INFO] Phase: PREPARE | Receiver: 30083 | Sender: 30101 | Distance:  135.93 m | Delay: 0.6991s | Size: 16778992 bit
