[2025-03-20 12:37:35,920] [INFO] Node started: localhost:30053 | index= 54 | f=1, k=4
[2025-03-20 12:38:06,152] [INFO] Phase: PRE-PREPARE | Receiver: 30053 | Sender: 30002 | Distance:   72.60 m | Delay: 0.4662s | Size: 16782304 bit
[2025-03-20 12:38:06,367] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30053 | Distance:   72.60 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:38:11,445] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30046 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:11,456] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30053 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:38:12,433] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30072 | Distance:   42.03 m | Delay: 0.3107s | Size: 16778984 bit
[2025-03-20 12:38:12,787] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30002 | Distance:   72.60 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:13,171] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30046 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:13,181] [INFO] Phase: PRE-REPLY | Receiver: 30056 | Sender: 30053 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:38:13,669] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30108 | Distance:   76.04 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:16,445] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30011 | Distance:  158.60 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:38:17,444] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30017 | Distance:   80.26 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:18,845] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30097 | Distance:  116.25 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:18,957] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30105 | Distance:   74.63 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:19,106] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30065 | Distance:   71.02 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:19,394] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30109 | Distance:   76.04 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:19,637] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30096 | Distance:  128.69 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:19,676] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30033 | Distance:  118.75 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:19,752] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30050 | Distance:   19.20 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:19,884] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30055 | Distance:   64.70 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:19,927] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30041 | Distance:  143.79 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:20,008] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30058 | Distance:  126.82 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:20,034] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30098 | Distance:  110.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:20,061] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30102 | Distance:  176.00 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:38:20,089] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30007 | Distance:  113.01 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:38:20,117] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30003 | Distance:   33.64 m | Delay: 0.3107s | Size: 16778984 bit
[2025-03-20 12:38:20,147] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30079 | Distance:  149.10 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:20,173] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30013 | Distance:  127.36 m | Delay: 0.6991s | Size: 16779000 bit
