[2025-03-20 12:37:44,960] [INFO] Node started: localhost:30098 | index= 99 | f=1, k=4
[2025-03-20 12:38:06,342] [INFO] Phase: PRE-PREPARE | Receiver: 30098 | Sender: 30002 | Distance:   72.60 m | Delay: 0.4662s | Size: 16782304 bit
[2025-03-20 12:38:06,535] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30098 | Distance:   72.60 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:38:12,524] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30046 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:12,538] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30098 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778144 bit
[2025-03-20 12:38:13,272] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30002 | Distance:   72.60 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:13,604] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30046 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:13,618] [INFO] Phase: PRE-REPLY | Receiver: 30056 | Sender: 30098 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:38:13,714] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30011 | Distance:  158.60 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:38:13,756] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30096 | Distance:  128.69 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:13,791] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30065 | Distance:   71.02 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:13,829] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30105 | Distance:   74.63 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:13,865] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30097 | Distance:  116.25 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:13,904] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30072 | Distance:   42.03 m | Delay: 0.3107s | Size: 16778984 bit
[2025-03-20 12:38:13,950] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30053 | Distance:   29.36 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:13,989] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30017 | Distance:   80.26 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:14,023] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30108 | Distance:   76.04 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:14,477] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30109 | Distance:   76.04 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:16,491] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30033 | Distance:  118.75 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:16,763] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30041 | Distance:  143.79 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:16,930] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30055 | Distance:   64.70 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:17,207] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30058 | Distance:  126.82 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:18,038] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30061 | Distance:  121.22 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:18,583] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30102 | Distance:  176.00 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:38:18,642] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30050 | Distance:   19.20 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:18,734] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30079 | Distance:  149.10 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:18,772] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30017 | Distance:   80.26 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:18,828] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30081 | Distance:  107.63 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:18,867] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30103 | Distance:  104.30 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:18,927] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30013 | Distance:  127.36 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:18,980] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30003 | Distance:   33.64 m | Delay: 0.3107s | Size: 16778984 bit
[2025-03-20 12:38:19,008] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30034 | Distance:  103.56 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:19,034] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30075 | Distance:  150.46 m | Delay: 0.0000s | Size: 16778992 bit
[2025-03-20 12:38:19,065] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30038 | Distance:   69.38 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:19,090] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30007 | Distance:  113.01 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:38:19,206] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30070 | Distance:  115.50 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:19,297] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30109 | Distance:   76.04 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:19,329] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30097 | Distance:  116.25 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:19,361] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30061 | Distance:  121.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:19,394] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30011 | Distance:  158.60 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:38:19,437] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30072 | Distance:   42.03 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:19,475] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30108 | Distance:   76.04 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:19,511] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30036 | Distance:   16.01 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:19,552] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30065 | Distance:   71.02 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:19,599] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30053 | Distance:   29.36 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:19,648] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30041 | Distance:  143.79 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:19,688] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30038 | Distance:   69.38 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:19,740] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30007 | Distance:  113.01 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:19,775] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30033 | Distance:  118.75 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:19,822] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30034 | Distance:  103.56 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:19,876] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30058 | Distance:  126.82 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:38:19,906] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30055 | Distance:   64.70 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:19,964] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30105 | Distance:   74.63 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:20,014] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30050 | Distance:   19.20 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:20,053] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30013 | Distance:  127.36 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:20,083] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30036 | Distance:   16.01 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:20,156] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30096 | Distance:  128.69 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:20,206] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30103 | Distance:  104.30 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:20,247] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30079 | Distance:  149.10 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:20,297] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30102 | Distance:  176.00 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:38:20,336] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30075 | Distance:  150.46 m | Delay: 0.0000s | Size: 16779000 bit
[2025-03-20 12:38:20,389] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30003 | Distance:   33.64 m | Delay: 0.3107s | Size: 16778984 bit
[2025-03-20 12:38:20,577] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30081 | Distance:  107.63 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:21,344] [INFO] Phase: COMMIT | Receiver: 30098 | Sender: 30070 | Distance:  115.50 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:28,412] [INFO] Phase: PRE-PREPARE | Receiver: 30098 | Sender: 30002 | Distance:   72.60 m | Delay: 0.4662s | Size: 16782304 bit
[2025-03-20 12:38:28,585] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30098 | Distance:   72.60 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:38:32,406] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30103 | Distance:  104.30 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:32,421] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30098 | Distance:  104.30 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:38:32,461] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30011 | Distance:  158.60 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:38:32,494] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30017 | Distance:   80.26 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:32,524] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30065 | Distance:   71.02 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:32,558] [INFO] Phase: PREPARE | Receiver: 30098 | Sender: 30053 | Distance:   29.36 m | Delay: 0.3107s | Size: 16779000 bit
