[2025-03-20 12:37:42,949] [INFO] Node started: localhost:30088 | index= 89 | f=1, k=4
[2025-03-20 12:37:53,413] [INFO] Phase: PRE-PREPARE | Receiver: 30088 | Sender: 30015 | Distance:   61.46 m | Delay: 0.4662s | Size: 16782240 bit
[2025-03-20 12:37:53,419] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30088 | Distance:   61.46 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:37:54,320] [INFO] Phase: PREPARE | Receiver: 30088 | Sender: 30039 | Distance:   64.18 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:37:54,330] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30088 | Distance:   64.18 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:37:54,936] [INFO] Phase: PREPARE | Receiver: 30088 | Sender: 30009 | Distance:   49.61 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:54,968] [INFO] Phase: PREPARE | Receiver: 30088 | Sender: 30020 | Distance:   34.07 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:37:57,028] [INFO] Phase: PREPARE | Receiver: 30088 | Sender: 30054 | Distance:   45.15 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:57,204] [INFO] Phase: PREPARE | Receiver: 30088 | Sender: 30094 | Distance:   42.30 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:57,261] [INFO] Phase: PREPARE | Receiver: 30088 | Sender: 30093 | Distance:   43.40 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:57,392] [INFO] Phase: COMMIT | Receiver: 30088 | Sender: 30060 | Distance:   93.38 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:37:57,433] [INFO] Phase: COMMIT | Receiver: 30088 | Sender: 30059 | Distance:   47.73 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:37:57,449] [INFO] Phase: PRE-REPLY | Receiver: 30022 | Sender: 30088 | Distance:   47.73 m | Delay: 0.3107s | Size: 16778160 bit
