[2025-03-20 12:37:37,326] [INFO] Node started: localhost:30060 | index= 61 | f=1, k=4
[2025-03-20 12:37:53,405] [INFO] Phase: PRE-PREPARE | Receiver: 30060 | Sender: 30015 | Distance:   61.46 m | Delay: 0.4662s | Size: 16782240 bit
[2025-03-20 12:37:53,409] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30060 | Distance:   61.46 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:37:53,559] [INFO] Phase: PREPARE | Receiver: 30060 | Sender: 30059 | Distance:   47.73 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:37:53,565] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30060 | Distance:   47.73 m | Delay: 0.3107s | Size: 16778152 bit
[2025-03-20 12:37:55,017] [INFO] Phase: PREPARE | Receiver: 30060 | Sender: 30039 | Distance:   64.18 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:37:55,076] [INFO] Phase: PREPARE | Receiver: 30060 | Sender: 30088 | Distance:  102.65 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:37:55,133] [INFO] Phase: COMMIT | Receiver: 30060 | Sender: 30059 | Distance:   47.73 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:37:55,184] [INFO] Phase: PREPARE | Receiver: 30060 | Sender: 30009 | Distance:   49.61 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:55,237] [INFO] Phase: PREPARE | Receiver: 30060 | Sender: 30020 | Distance:   34.07 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:37:55,288] [INFO] Phase: PREPARE | Receiver: 30060 | Sender: 30054 | Distance:   45.15 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:55,373] [INFO] Phase: PREPARE | Receiver: 30060 | Sender: 30093 | Distance:   43.40 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:55,460] [INFO] Phase: PREPARE | Receiver: 30060 | Sender: 30094 | Distance:   42.30 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:55,526] [INFO] Phase: COMMIT | Receiver: 30060 | Sender: 30015 | Distance:   61.46 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:37:55,566] [INFO] Phase: PRE-REPLY | Receiver: 30022 | Sender: 30060 | Distance:   61.46 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:37:55,956] [INFO] Phase: PREPARE | Receiver: 30060 | Sender: 30114 | Distance:  147.03 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:37:56,128] [INFO] Phase: PREPARE | Receiver: 30060 | Sender: 30118 | Distance:  147.03 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:37:56,235] [INFO] Phase: COMMIT | Receiver: 30060 | Sender: 30088 | Distance:  102.65 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:37:56,413] [INFO] Phase: COMMIT | Receiver: 30060 | Sender: 30114 | Distance:  147.03 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:37:56,543] [INFO] Phase: COMMIT | Receiver: 30060 | Sender: 30118 | Distance:  147.03 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:37:57,317] [INFO] Phase: COMMIT | Receiver: 30060 | Sender: 30039 | Distance:   64.18 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:37:57,370] [INFO] Phase: PREPARE | Receiver: 30060 | Sender: 30001 | Distance:   52.29 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:37:57,500] [INFO] Phase: COMMIT | Receiver: 30060 | Sender: 30018 | Distance:  126.98 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:37:57,548] [INFO] Phase: COMMIT | Receiver: 30060 | Sender: 30045 | Distance:  130.31 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:37:57,596] [INFO] Phase: PREPARE | Receiver: 30060 | Sender: 30018 | Distance:  126.98 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:37:57,645] [INFO] Phase: PREPARE | Receiver: 30060 | Sender: 30045 | Distance:  130.31 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:37:57,708] [INFO] Phase: PREPARE | Receiver: 30060 | Sender: 30032 | Distance:  119.36 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:37:57,738] [INFO] Phase: COMMIT | Receiver: 30060 | Sender: 30094 | Distance:   42.30 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:57,769] [INFO] Phase: COMMIT | Receiver: 30060 | Sender: 30032 | Distance:  119.36 m | Delay: 0.6991s | Size: 16779000 bit
