[2025-03-20 12:37:34,913] [INFO] Node started: localhost:30048 | index= 49 | f=1, k=4
[2025-03-20 12:38:02,721] [INFO] Phase: PRE-PREPARE | Receiver: 30048 | Sender: 30084 | Distance:   80.21 m | Delay: 0.4662s | Size: 16782032 bit
[2025-03-20 12:38:02,816] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30048 | Distance:   80.21 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:38:09,814] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30106 | Distance:  108.07 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:09,827] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30048 | Distance:  108.07 m | Delay: 0.6991s | Size: 16778152 bit
[2025-03-20 12:38:09,869] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30071 | Distance:  124.99 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:10,151] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30063 | Distance:  121.66 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:10,272] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30030 | Distance:   87.81 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:10,495] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30068 | Distance:   59.46 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:10,960] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30016 | Distance:  117.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:11,680] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30071 | Distance:  124.99 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:11,709] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30016 | Distance:  117.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:11,725] [INFO] Phase: PRE-REPLY | Receiver: 30049 | Sender: 30048 | Distance:  117.64 m | Delay: 0.6991s | Size: 16778152 bit
[2025-03-20 12:38:11,794] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30112 | Distance:  108.07 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:11,886] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30063 | Distance:  121.66 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:11,919] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30106 | Distance:  108.07 m | Delay: 0.6991s | Size: 16778976 bit
[2025-03-20 12:38:12,484] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30084 | Distance:   80.21 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:12,710] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30089 | Distance:  120.38 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:12,745] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30025 | Distance:  117.84 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:13,782] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30012 | Distance:  139.48 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:14,080] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30083 | Distance:   35.83 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:14,354] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30005 | Distance:  144.47 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:14,949] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30101 | Distance:  135.93 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:15,085] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30031 | Distance:   86.26 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:15,285] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30014 | Distance:   78.72 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:15,417] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30030 | Distance:   87.81 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:15,453] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30004 | Distance:   62.28 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:15,484] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30021 | Distance:   14.34 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:15,516] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30040 | Distance:  141.31 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:15,544] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30090 | Distance:   79.60 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:15,574] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30051 | Distance:   66.22 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:15,607] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30035 | Distance:  133.53 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:15,641] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30026 | Distance:  151.08 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:38:15,670] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30023 | Distance:  105.61 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:15,704] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30028 | Distance:  115.40 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:15,735] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30068 | Distance:   59.46 m | Delay: 0.4661s | Size: 16778984 bit
