[2025-03-20 12:37:40,137] [INFO] Node started: localhost:30074 | index= 75 | f=1, k=4
[2025-03-20 12:38:01,621] [INFO] Phase: PRE-PREPARE | Receiver: 30074 | Sender: 30024 | Distance:   78.95 m | Delay: 0.4662s | Size: 16782168 bit
[2025-03-20 12:38:01,631] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30074 | Distance:   78.95 m | Delay: 0.4662s | Size: 16778144 bit
[2025-03-20 12:38:07,592] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30082 | Distance:   72.70 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:07,606] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30074 | Distance:   72.70 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:38:07,641] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30107 | Distance:   93.36 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:07,981] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30076 | Distance:  124.20 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:08,642] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30044 | Distance:  113.77 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:38:08,723] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30029 | Distance:   42.48 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:08,755] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30087 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:08,980] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30115 | Distance:   54.94 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:10,100] [INFO] Phase: COMMIT | Receiver: 30074 | Sender: 30107 | Distance:   93.36 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:10,161] [INFO] Phase: COMMIT | Receiver: 30074 | Sender: 30076 | Distance:  124.20 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:10,175] [INFO] Phase: PRE-REPLY | Receiver: 30073 | Sender: 30074 | Distance:  124.20 m | Delay: 0.6991s | Size: 16778152 bit
[2025-03-20 12:38:10,224] [INFO] Phase: COMMIT | Receiver: 30074 | Sender: 30082 | Distance:   72.70 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:10,258] [INFO] Phase: COMMIT | Receiver: 30074 | Sender: 30024 | Distance:   78.95 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:10,349] [INFO] Phase: COMMIT | Receiver: 30074 | Sender: 30029 | Distance:   42.48 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:10,398] [INFO] Phase: COMMIT | Receiver: 30074 | Sender: 30087 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:10,442] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30092 | Distance:    8.84 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:10,497] [INFO] Phase: COMMIT | Receiver: 30074 | Sender: 30044 | Distance:  113.77 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:10,523] [INFO] Phase: COMMIT | Receiver: 30074 | Sender: 30115 | Distance:   54.94 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:10,559] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30077 | Distance:  148.71 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:10,669] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30117 | Distance:   61.58 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:11,074] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30057 | Distance:   47.75 m | Delay: 0.3107s | Size: 16778984 bit
[2025-03-20 12:38:11,129] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30027 | Distance:  131.59 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:11,177] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30086 | Distance:   15.89 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:11,210] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30113 | Distance:   77.17 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:11,271] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30085 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:11,417] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30091 | Distance:  141.18 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:11,480] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30095 | Distance:   55.12 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:11,524] [INFO] Phase: COMMIT | Receiver: 30074 | Sender: 30092 | Distance:    8.84 m | Delay: 0.3107s | Size: 16778992 bit
