[2025-03-20 12:12:15,437] [INFO] Node started: localhost:30016 | index= 17 | f=1, k=4
[2025-03-20 12:12:26,756] [INFO] Phase: PRE-PREPARE | Receiver: 30016 | Sender: 30030 | Distance:   74.04 m | Delay: 0.4661s | Size: 16781368 bit
[2025-03-20 12:12:26,760] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30016 | Distance:   74.04 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:12:27,137] [INFO] Phase: PREPARE | Receiver: 30016 | Sender: 30013 | Distance:  102.55 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:12:27,141] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30016 | Distance:  102.55 m | Delay: 0.6991s | Size: 16778152 bit
[2025-03-20 12:12:27,303] [INFO] Phase: PREPARE | Receiver: 30016 | Sender: 30001 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:27,353] [INFO] Phase: PREPARE | Receiver: 30016 | Sender: 30027 | Distance:   65.59 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:27,388] [INFO] Phase: PREPARE | Receiver: 30016 | Sender: 30014 | Distance:   66.23 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:27,902] [INFO] Phase: COMMIT | Receiver: 30016 | Sender: 30014 | Distance:   66.23 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:12:28,012] [INFO] Phase: COMMIT | Receiver: 30016 | Sender: 30001 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:28,038] [INFO] Phase: PRE-REPLY | Receiver: 30029 | Sender: 30016 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:28,198] [INFO] Phase: COMMIT | Receiver: 30016 | Sender: 30013 | Distance:  102.55 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,227] [INFO] Phase: COMMIT | Receiver: 30016 | Sender: 30030 | Distance:   74.04 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:12:28,324] [INFO] Phase: COMMIT | Receiver: 30016 | Sender: 30027 | Distance:   65.59 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:28,521] [INFO] Phase: PREPARE | Receiver: 30016 | Sender: 30035 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:28,579] [INFO] Phase: PREPARE | Receiver: 30016 | Sender: 30031 | Distance:   36.56 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:12:28,609] [INFO] Phase: PREPARE | Receiver: 30016 | Sender: 30023 | Distance:  113.85 m | Delay: 0.6991s | Size: 16779000 bit
