[2025-03-07 14:05:11,467] [INFO] Node started: localhost:30124 | index=125 | f=1, k=4
[2025-03-07 14:05:29,834] [INFO] [30124] PRE-PREPARE received: {'request_id': 1741323929740, 'data': 'llapbft_message_1741323929740', 'timestamp': 1741323929.772654, 'leader': 30149, 'cluster_id': 3, 'cluster_ports': [30002, 30005, 30008, 30010, 30017, 30021, 30024, 30031, 30034, 30035, 30040, 30048, 30054, 30055, 30056, 30058, 30076, 30081, 30084, 30090, 30091, 30101, 30103, 30107, 30120, 30123, 30124, 30135, 30136, 30137, 30144, 30149, 30152, 30156, 30158, 30163, 30164, 30166, 30173, 30174, 30175, 30178, 30183, 30186, 30188, 30191, 30193, 30195], 'cluster_manager': {'host': 'localhost', 'port': 30136, 'latitude': 36.6273945, 'longitude': 127.4590786, 'altitude': 185, 'offset_m': 'lat: 88 m, lng: 51 m, alt: 185 m'}, 'simulated_delay': 0.00029466666666666666, 'distance': 160.74300847141893, 'message_size_bits': 5304}
[2025-03-07 14:05:29,861] [INFO] [30124] Broadcasting PREPARE: REQUEST 1741323929740
[2025-03-07 14:05:30,044] [INFO] [30124] PREPARE received from 30090 for REQUEST 1741323929740
[2025-03-07 14:05:30,044] [INFO] [30124] Broadcasting COMMIT: REQUEST 1741323929740
[2025-03-07 14:05:30,046] [INFO] [30124] PREPARE received from 30175 for REQUEST 1741323929740
[2025-03-07 14:05:30,186] [INFO] [30124] PREPARE received from 30158 for REQUEST 1741323929740
[2025-03-07 14:05:30,364] [INFO] [30124] PREPARE received from 30164 for REQUEST 1741323929740
[2025-03-07 14:05:30,729] [INFO] [30124] PREPARE received from 30178 for REQUEST 1741323929740
[2025-03-07 14:05:30,729] [INFO] [30124] PREPARE received from 30017 for REQUEST 1741323929740
[2025-03-07 14:05:30,730] [INFO] [30124] PREPARE received from 30084 for REQUEST 1741323929740
[2025-03-07 14:05:30,730] [INFO] [30124] PREPARE received from 30135 for REQUEST 1741323929740
[2025-03-07 14:05:31,004] [INFO] [30124] COMMIT received from 30135 for REQUEST 1741323929740
[2025-03-07 14:05:31,004] [INFO] [30124] PREPARE received from 30021 for REQUEST 1741323929740
[2025-03-07 14:05:31,083] [INFO] [30124] PREPARE received from 30188 for REQUEST 1741323929740
[2025-03-07 14:05:31,135] [INFO] [30124] PREPARE received from 30166 for REQUEST 1741323929740
[2025-03-07 14:05:31,351] [INFO] [30124] PREPARE received from 30107 for REQUEST 1741323929740
[2025-03-07 14:05:31,357] [INFO] [30124] COMMIT received from 30084 for REQUEST 1741323929740
[2025-03-07 14:05:31,357] [INFO] [30124] COMMIT complete. Sending PRE-REPLY: REQUEST 1741323929740 directly to Manager 30136
[2025-03-07 14:05:31,357] [INFO] [30124] COMMIT received from 30175 for REQUEST 1741323929740
[2025-03-07 14:05:31,357] [INFO] [30124] COMMIT received from 30166 for REQUEST 1741323929740
[2025-03-07 14:05:31,357] [INFO] [30124] COMMIT received from 30188 for REQUEST 1741323929740
[2025-03-07 14:05:31,357] [INFO] [30124] COMMIT received from 30158 for REQUEST 1741323929740
[2025-03-07 14:05:31,357] [INFO] [30124] PREPARE received from 30183 for REQUEST 1741323929740
[2025-03-07 14:05:31,359] [INFO] [30124] COMMIT received from 30090 for REQUEST 1741323929740
[2025-03-07 14:05:31,359] [INFO] [30124] COMMIT received from 30183 for REQUEST 1741323929740
[2025-03-07 14:05:31,489] [INFO] [30124] PREPARE received from 30152 for REQUEST 1741323929740
[2025-03-07 14:05:31,856] [INFO] [30124] COMMIT received from 30152 for REQUEST 1741323929740
[2025-03-07 14:05:31,876] [INFO] [30124] COMMIT received from 30193 for REQUEST 1741323929740
[2025-03-07 14:05:31,876] [INFO] [30124] PREPARE received from 30193 for REQUEST 1741323929740
[2025-03-07 14:05:32,316] [INFO] [30124] PREPARE received from 30191 for REQUEST 1741323929740
[2025-03-07 14:05:32,322] [INFO] [30124] PREPARE received from 30195 for REQUEST 1741323929740
[2025-03-07 14:05:32,322] [INFO] [30124] COMMIT received from 30191 for REQUEST 1741323929740
[2025-03-07 14:05:32,322] [INFO] [30124] PREPARE received from 30103 for REQUEST 1741323929740
[2025-03-07 14:05:32,322] [INFO] [30124] COMMIT received from 30103 for REQUEST 1741323929740
[2025-03-07 14:05:32,322] [INFO] [30124] PREPARE received from 30163 for REQUEST 1741323929740
[2025-03-07 14:05:32,324] [INFO] [30124] PREPARE received from 30144 for REQUEST 1741323929740
[2025-03-07 14:05:32,324] [INFO] [30124] COMMIT received from 30144 for REQUEST 1741323929740
[2025-03-07 14:05:32,324] [INFO] [30124] COMMIT received from 30163 for REQUEST 1741323929740
[2025-03-07 14:05:32,384] [INFO] [30124] COMMIT received from 30164 for REQUEST 1741323929740
[2025-03-07 14:05:32,518] [INFO] [30124] COMMIT received from 30107 for REQUEST 1741323929740
[2025-03-07 14:05:32,563] [INFO] [30124] COMMIT received from 30195 for REQUEST 1741323929740
[2025-03-07 14:05:32,699] [INFO] [30124] PREPARE received from 30091 for REQUEST 1741323929740
[2025-03-07 14:05:32,760] [INFO] [30124] PREPARE received from 30076 for REQUEST 1741323929740
[2025-03-07 14:05:32,760] [INFO] [30124] COMMIT received from 30076 for REQUEST 1741323929740
[2025-03-07 14:05:32,804] [INFO] [30124] PREPARE received from 30101 for REQUEST 1741323929740
[2025-03-07 14:05:32,830] [INFO] [30124] COMMIT received from 30101 for REQUEST 1741323929740
[2025-03-07 14:05:32,951] [INFO] [30124] COMMIT received from 30178 for REQUEST 1741323929740
[2025-03-07 14:05:32,967] [INFO] [30124] COMMIT received from 30091 for REQUEST 1741323929740
[2025-03-07 14:05:33,250] [INFO] [30124] PREPARE received from 30186 for REQUEST 1741323929740
[2025-03-07 14:05:33,250] [INFO] [30124] PREPARE received from 30054 for REQUEST 1741323929740
[2025-03-07 14:05:33,250] [INFO] [30124] COMMIT received from 30186 for REQUEST 1741323929740
[2025-03-07 14:05:33,335] [INFO] [30124] COMMIT received from 30017 for REQUEST 1741323929740
[2025-03-07 14:05:33,335] [INFO] [30124] COMMIT received from 30054 for REQUEST 1741323929740
[2025-03-07 14:05:33,629] [INFO] [30124] COMMIT received from 30021 for REQUEST 1741323929740
[2025-03-07 14:05:33,632] [INFO] [30124] PREPARE received from 30002 for REQUEST 1741323929740
[2025-03-07 14:05:33,711] [INFO] [30124] COMMIT received from 30002 for REQUEST 1741323929740
[2025-03-07 14:05:33,817] [INFO] [30124] PREPARE received from 30008 for REQUEST 1741323929740
[2025-03-07 14:05:33,817] [INFO] [30124] COMMIT received from 30008 for REQUEST 1741323929740
[2025-03-07 14:05:33,934] [INFO] [30124] COMMIT received from 30149 for REQUEST 1741323929740
[2025-03-07 14:05:34,178] [INFO] [30124] PREPARE received from 30005 for REQUEST 1741323929740
[2025-03-07 14:05:34,178] [INFO] [30124] COMMIT received from 30005 for REQUEST 1741323929740
[2025-03-07 14:05:34,284] [INFO] [30124] PREPARE received from 30056 for REQUEST 1741323929740
[2025-03-07 14:05:34,284] [INFO] [30124] PREPARE received from 30055 for REQUEST 1741323929740
[2025-03-07 14:05:34,320] [INFO] [30124] PREPARE received from 30048 for REQUEST 1741323929740
[2025-03-07 14:05:34,386] [INFO] [30124] COMMIT received from 30048 for REQUEST 1741323929740
[2025-03-07 14:05:34,487] [INFO] [30124] COMMIT received from 30055 for REQUEST 1741323929740
[2025-03-07 14:05:34,487] [INFO] [30124] PREPARE received from 30010 for REQUEST 1741323929740
[2025-03-07 14:05:34,557] [INFO] [30124] PREPARE received from 30035 for REQUEST 1741323929740
[2025-03-07 14:05:34,559] [INFO] [30124] COMMIT received from 30035 for REQUEST 1741323929740
[2025-03-07 14:05:34,559] [INFO] [30124] COMMIT received from 30024 for REQUEST 1741323929740
[2025-03-07 14:05:34,595] [INFO] [30124] PREPARE received from 30024 for REQUEST 1741323929740
[2025-03-07 14:05:34,619] [INFO] [30124] COMMIT received from 30010 for REQUEST 1741323929740
[2025-03-07 14:05:34,637] [INFO] [30124] PREPARE received from 30173 for REQUEST 1741323929740
[2025-03-07 14:05:34,816] [INFO] [30124] COMMIT received from 30137 for REQUEST 1741323929740
[2025-03-07 14:05:34,816] [INFO] [30124] PREPARE received from 30137 for REQUEST 1741323929740
[2025-03-07 14:05:34,816] [INFO] [30124] COMMIT received from 30173 for REQUEST 1741323929740
[2025-03-07 14:05:34,816] [INFO] [30124] PREPARE received from 30058 for REQUEST 1741323929740
[2025-03-07 14:05:34,823] [INFO] [30124] COMMIT received from 30120 for REQUEST 1741323929740
[2025-03-07 14:05:34,823] [INFO] [30124] PREPARE received from 30120 for REQUEST 1741323929740
[2025-03-07 14:05:34,856] [INFO] [30124] PREPARE received from 30034 for REQUEST 1741323929740
