[2025-03-20 12:37:38,519] [INFO] Node started: localhost:30066 | index= 67 | f=1, k=4
[2025-03-20 12:38:03,509] [INFO] Phase: PRE-PREPARE | Receiver: 30066 | Sender: 30024 | Distance:   78.95 m | Delay: 0.4662s | Size: 16782168 bit
[2025-03-20 12:38:03,637] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30066 | Distance:   78.95 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:38:12,218] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30044 | Distance:  113.77 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:38:12,233] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30066 | Distance:  113.77 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:38:12,714] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30076 | Distance:  124.20 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:13,122] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30107 | Distance:   93.36 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:14,242] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30092 | Distance:    8.84 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:14,277] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30082 | Distance:   72.70 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:14,317] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30087 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:14,358] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30074 | Distance:   92.98 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:14,396] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30029 | Distance:   42.48 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:14,429] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30115 | Distance:   54.94 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:14,566] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30027 | Distance:  131.59 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:14,670] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30107 | Distance:   93.36 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:14,708] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30024 | Distance:   78.95 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:14,724] [INFO] Phase: PRE-REPLY | Receiver: 30073 | Sender: 30066 | Distance:   78.95 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:38:14,795] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30029 | Distance:   42.48 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:14,829] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30076 | Distance:  124.20 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:14,862] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30044 | Distance:  113.77 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:14,895] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30115 | Distance:   54.94 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:14,935] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30087 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:14,981] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30082 | Distance:   72.70 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:15,034] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30086 | Distance:   15.89 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:15,074] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30113 | Distance:   77.17 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:15,111] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30085 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:15,147] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30117 | Distance:   61.58 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:15,180] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30091 | Distance:  141.18 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:15,224] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30077 | Distance:  148.71 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:15,261] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30057 | Distance:   47.75 m | Delay: 0.3107s | Size: 16778984 bit
[2025-03-20 12:38:15,317] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30074 | Distance:   92.98 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:15,356] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30095 | Distance:   55.12 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:15,390] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30116 | Distance:  142.78 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:15,417] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30067 | Distance:  134.38 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:15,710] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30019 | Distance:  122.13 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:16,603] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30100 | Distance:   95.36 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:17,620] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30119 | Distance:   61.58 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:17,671] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30092 | Distance:    8.84 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:17,704] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30080 | Distance:  136.01 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:38:17,735] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30104 | Distance:  118.38 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:17,809] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30000 | Distance:  134.01 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:17,838] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30117 | Distance:   61.58 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:17,896] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30069 | Distance:   64.73 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:17,949] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30019 | Distance:  122.13 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:18,007] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30027 | Distance:  131.59 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:18,048] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30113 | Distance:   77.17 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:18,099] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30095 | Distance:   55.12 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:18,160] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30067 | Distance:  134.38 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:18,194] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30116 | Distance:  142.78 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:18,228] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30100 | Distance:   95.36 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:18,263] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30085 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:18,345] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30086 | Distance:   15.89 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:18,387] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30057 | Distance:   47.75 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:18,421] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30077 | Distance:  148.71 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:18,477] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30091 | Distance:  141.18 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:18,624] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30000 | Distance:  134.01 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:20,859] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30119 | Distance:   61.58 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:20,911] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30104 | Distance:  118.38 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:21,270] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30080 | Distance:  136.01 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:38:21,311] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30069 | Distance:   64.73 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:26,997] [INFO] Phase: PRE-PREPARE | Receiver: 30066 | Sender: 30024 | Distance:   78.95 m | Delay: 0.4662s | Size: 16782176 bit
[2025-03-20 12:38:27,011] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30066 | Distance:   78.95 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:38:27,652] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30076 | Distance:  124.20 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:27,665] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30066 | Distance:  124.20 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:38:27,703] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30044 | Distance:  113.77 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:28,234] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30092 | Distance:    8.84 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:30,236] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30082 | Distance:   72.70 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:30,495] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30107 | Distance:   93.36 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:30,540] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30115 | Distance:   54.94 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:30,604] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30092 | Distance:    8.84 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:30,629] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30019 | Distance:  122.13 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:30,675] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30027 | Distance:  131.59 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:30,698] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30091 | Distance:  141.18 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:30,724] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30000 | Distance:  134.01 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:30,758] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30087 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:30,795] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30080 | Distance:  136.01 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:30,833] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30074 | Distance:   92.98 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:30,894] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30057 | Distance:   47.75 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:30,925] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30019 | Distance:  122.13 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:30,947] [INFO] Phase: PRE-REPLY | Receiver: 30073 | Sender: 30066 | Distance:  122.13 m | Delay: 0.6991s | Size: 16778152 bit
[2025-03-20 12:38:31,028] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30027 | Distance:  131.59 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:31,061] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30104 | Distance:  118.38 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:31,091] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30024 | Distance:   78.95 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:31,117] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30095 | Distance:   55.12 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:31,149] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30029 | Distance:   42.48 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:31,180] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30119 | Distance:   61.58 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:31,215] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30000 | Distance:  134.01 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:31,247] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30069 | Distance:   64.73 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:31,899] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30085 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:32,613] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30116 | Distance:  142.78 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:33,830] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30117 | Distance:   61.58 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:33,873] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30077 | Distance:  148.71 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:33,905] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30069 | Distance:   64.73 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:33,968] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30113 | Distance:   77.17 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:34,041] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30074 | Distance:   92.98 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:34,088] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30067 | Distance:  134.38 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:34,136] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30115 | Distance:   54.94 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:34,173] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30107 | Distance:   93.36 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:34,554] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30116 | Distance:  142.78 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:38:35,081] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30095 | Distance:   55.12 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:35,971] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30044 | Distance:  113.77 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:36,486] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30077 | Distance:  148.71 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:37,064] [INFO] Phase: PREPARE | Receiver: 30066 | Sender: 30086 | Distance:   15.89 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:37,609] [INFO] Phase: COMMIT | Receiver: 30066 | Sender: 30119 | Distance:   61.58 m | Delay: 0.4661s | Size: 16778984 bit
