[2025-03-20 12:12:16,035] [INFO] Node started: localhost:30019 | index= 20 | f=1, k=4
[2025-03-20 12:12:23,123] [INFO] Phase: PRE-PREPARE | Receiver: 30019 | Sender: 30003 | Distance:   55.55 m | Delay: 0.4661s | Size: 16781104 bit
[2025-03-20 12:12:23,127] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30019 | Distance:   55.55 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:23,785] [INFO] Phase: PREPARE | Receiver: 30019 | Sender: 30033 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:23,788] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30019 | Distance:  103.22 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:12:23,834] [INFO] Phase: PREPARE | Receiver: 30019 | Sender: 30015 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:12:23,854] [INFO] Phase: PREPARE | Receiver: 30019 | Sender: 30009 | Distance:  128.56 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:23,871] [INFO] Phase: PREPARE | Receiver: 30019 | Sender: 30018 | Distance:   17.30 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:12:24,008] [INFO] Phase: PREPARE | Receiver: 30019 | Sender: 30021 | Distance:  103.41 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:24,027] [INFO] Phase: PREPARE | Receiver: 30019 | Sender: 30026 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:24,154] [INFO] Phase: COMMIT | Receiver: 30019 | Sender: 30003 | Distance:   55.55 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:24,170] [INFO] Phase: COMMIT | Receiver: 30019 | Sender: 30015 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:12:24,170] [INFO] Phase: PRE-REPLY | Receiver: 30006 | Sender: 30019 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778160 bit
[2025-03-20 12:12:24,192] [INFO] Phase: COMMIT | Receiver: 30019 | Sender: 30033 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:24,196] [INFO] Phase: COMMIT | Receiver: 30019 | Sender: 30009 | Distance:  128.56 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:12:24,209] [INFO] Phase: COMMIT | Receiver: 30019 | Sender: 30018 | Distance:   17.30 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:12:24,225] [INFO] Phase: PREPARE | Receiver: 30019 | Sender: 30000 | Distance:  143.98 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:24,241] [INFO] Phase: PREPARE | Receiver: 30019 | Sender: 30011 | Distance:   85.58 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:24,402] [INFO] Phase: COMMIT | Receiver: 30019 | Sender: 30021 | Distance:  103.41 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:12:24,410] [INFO] Phase: COMMIT | Receiver: 30019 | Sender: 30026 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:24,537] [INFO] Phase: COMMIT | Receiver: 30019 | Sender: 30011 | Distance:   85.58 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:24,550] [INFO] Phase: COMMIT | Receiver: 30019 | Sender: 30000 | Distance:  143.98 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:26,732] [INFO] Phase: PRE-PREPARE | Receiver: 30019 | Sender: 30003 | Distance:   55.55 m | Delay: 0.4661s | Size: 16781112 bit
[2025-03-20 12:12:26,732] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30019 | Distance:   55.55 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:27,486] [INFO] Phase: PREPARE | Receiver: 30019 | Sender: 30033 | Distance:  103.22 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:12:27,496] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30019 | Distance:  103.22 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:12:27,765] [INFO] Phase: PREPARE | Receiver: 30019 | Sender: 30009 | Distance:  128.56 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:27,828] [INFO] Phase: PREPARE | Receiver: 30019 | Sender: 30015 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:12:27,870] [INFO] Phase: PREPARE | Receiver: 30019 | Sender: 30018 | Distance:   17.30 m | Delay: 0.3107s | Size: 16778984 bit
[2025-03-20 12:12:27,933] [INFO] Phase: PREPARE | Receiver: 30019 | Sender: 30026 | Distance:  103.22 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:12:28,014] [INFO] Phase: PREPARE | Receiver: 30019 | Sender: 30021 | Distance:  103.41 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,257] [INFO] Phase: COMMIT | Receiver: 30019 | Sender: 30033 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,356] [INFO] Phase: COMMIT | Receiver: 30019 | Sender: 30009 | Distance:  128.56 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:12:28,367] [INFO] Phase: PRE-REPLY | Receiver: 30006 | Sender: 30019 | Distance:  128.56 m | Delay: 0.6991s | Size: 16778152 bit
[2025-03-20 12:12:28,438] [INFO] Phase: COMMIT | Receiver: 30019 | Sender: 30015 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778984 bit
[2025-03-20 12:12:28,514] [INFO] Phase: COMMIT | Receiver: 30019 | Sender: 30018 | Distance:   17.30 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:12:28,547] [INFO] Phase: COMMIT | Receiver: 30019 | Sender: 30003 | Distance:   55.55 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:28,579] [INFO] Phase: PREPARE | Receiver: 30019 | Sender: 30011 | Distance:   85.58 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:28,618] [INFO] Phase: PREPARE | Receiver: 30019 | Sender: 30000 | Distance:  143.98 m | Delay: 0.6991s | Size: 16779000 bit
