[2025-03-07 14:05:25,119] [INFO] Node started: localhost:30192 | index=193 | f=1, k=4
[2025-03-07 14:05:29,830] [INFO] [30192] PRE-PREPARE received: {'request_id': 1741323929740, 'data': 'llapbft_message_1741323929740', 'timestamp': 1741323929.772654, 'leader': 30022, 'cluster_id': 1, 'cluster_ports': [30003, 30019, 30020, 30022, 30026, 30028, 30030, 30032, 30033, 30045, 30050, 30062, 30064, 30067, 30068, 30069, 30071, 30077, 30080, 30086, 30097, 30099, 30117, 30119, 30125, 30128, 30134, 30140, 30141, 30146, 30148, 30153, 30155, 30159, 30160, 30167, 30179, 30180, 30182, 30190, 30192, 30194, 30197], 'cluster_manager': {'host': 'localhost', 'port': 30128, 'latitude': 36.6267082, 'longitude': 127.4594338, 'altitude': 224, 'offset_m': 'lat: 12 m, lng: 83 m, alt: 224 m'}, 'simulated_delay': 0.00020933333333333334, 'distance': 136.1640532354191, 'message_size_bits': 5024}
[2025-03-07 14:05:29,837] [INFO] [30192] Broadcasting PREPARE: REQUEST 1741323929740
[2025-03-07 14:05:30,445] [INFO] [30192] PREPARE received from 30071 for REQUEST 1741323929740
[2025-03-07 14:05:30,445] [INFO] [30192] Broadcasting COMMIT: REQUEST 1741323929740
[2025-03-07 14:05:30,465] [INFO] [30192] PREPARE received from 30077 for REQUEST 1741323929740
[2025-03-07 14:05:31,346] [INFO] [30192] PREPARE received from 30030 for REQUEST 1741323929740
[2025-03-07 14:05:31,368] [INFO] [30192] PREPARE received from 30050 for REQUEST 1741323929740
[2025-03-07 14:05:31,909] [INFO] [30192] PREPARE received from 30032 for REQUEST 1741323929740
[2025-03-07 14:05:31,966] [INFO] [30192] COMMIT received from 30032 for REQUEST 1741323929740
[2025-03-07 14:05:32,571] [INFO] [30192] PREPARE received from 30146 for REQUEST 1741323929740
[2025-03-07 14:05:32,571] [INFO] [30192] COMMIT received from 30030 for REQUEST 1741323929740
[2025-03-07 14:05:32,571] [INFO] [30192] COMMIT complete. Sending PRE-REPLY: REQUEST 1741323929740 directly to Manager 30128
[2025-03-07 14:05:32,622] [INFO] [30192] PREPARE received from 30069 for REQUEST 1741323929740
[2025-03-07 14:05:32,626] [INFO] [30192] COMMIT received from 30069 for REQUEST 1741323929740
[2025-03-07 14:05:32,765] [INFO] [30192] PREPARE received from 30148 for REQUEST 1741323929740
[2025-03-07 14:05:32,765] [INFO] [30192] PREPARE received from 30067 for REQUEST 1741323929740
[2025-03-07 14:05:32,832] [INFO] [30192] COMMIT received from 30067 for REQUEST 1741323929740
[2025-03-07 14:05:32,879] [INFO] [30192] PREPARE received from 30097 for REQUEST 1741323929740
[2025-03-07 14:05:32,978] [INFO] [30192] PREPARE received from 30194 for REQUEST 1741323929740
[2025-03-07 14:05:32,998] [INFO] [30192] COMMIT received from 30097 for REQUEST 1741323929740
[2025-03-07 14:05:33,025] [INFO] [30192] COMMIT received from 30194 for REQUEST 1741323929740
[2025-03-07 14:05:33,059] [INFO] [30192] COMMIT received from 30146 for REQUEST 1741323929740
[2025-03-07 14:05:33,059] [INFO] [30192] COMMIT received from 30077 for REQUEST 1741323929740
[2025-03-07 14:05:33,190] [INFO] [30192] PREPARE received from 30125 for REQUEST 1741323929740
[2025-03-07 14:05:33,190] [INFO] [30192] PREPARE received from 30182 for REQUEST 1741323929740
[2025-03-07 14:05:33,231] [INFO] [30192] PREPARE received from 30180 for REQUEST 1741323929740
[2025-03-07 14:05:33,279] [INFO] [30192] COMMIT received from 30182 for REQUEST 1741323929740
[2025-03-07 14:05:33,281] [INFO] [30192] COMMIT received from 30180 for REQUEST 1741323929740
[2025-03-07 14:05:33,423] [INFO] [30192] PREPARE received from 30028 for REQUEST 1741323929740
[2025-03-07 14:05:33,519] [INFO] [30192] COMMIT received from 30028 for REQUEST 1741323929740
[2025-03-07 14:05:33,549] [INFO] [30192] COMMIT received from 30071 for REQUEST 1741323929740
[2025-03-07 14:05:33,564] [INFO] [30192] PREPARE received from 30117 for REQUEST 1741323929740
[2025-03-07 14:05:33,623] [INFO] [30192] COMMIT received from 30148 for REQUEST 1741323929740
[2025-03-07 14:05:33,801] [INFO] [30192] COMMIT received from 30125 for REQUEST 1741323929740
