[2025-03-20 12:37:37,925] [INFO] Node started: localhost:30063 | index= 64 | f=1, k=4
[2025-03-20 12:38:01,670] [INFO] Phase: PRE-PREPARE | Receiver: 30063 | Sender: 30084 | Distance:   80.21 m | Delay: 0.4662s | Size: 16782032 bit
[2025-03-20 12:38:01,679] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30063 | Distance:   80.21 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:38:06,049] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30106 | Distance:  108.07 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:06,065] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30063 | Distance:  108.07 m | Delay: 0.6991s | Size: 16778152 bit
[2025-03-20 12:38:06,100] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30030 | Distance:   87.81 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:08,075] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30071 | Distance:  124.99 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:08,137] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30016 | Distance:  117.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:08,583] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30068 | Distance:   59.46 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:08,848] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30071 | Distance:  124.99 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:08,885] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30016 | Distance:  117.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:08,899] [INFO] Phase: PRE-REPLY | Receiver: 30049 | Sender: 30063 | Distance:  117.64 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:38:08,976] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30112 | Distance:  108.07 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:09,026] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30106 | Distance:  108.07 m | Delay: 0.6991s | Size: 16778976 bit
[2025-03-20 12:38:09,474] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30025 | Distance:  117.84 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:10,031] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30048 | Distance:   14.42 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:10,138] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30084 | Distance:   80.21 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:10,351] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30089 | Distance:  120.38 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:10,576] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30012 | Distance:  139.48 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:10,920] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30005 | Distance:  144.47 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:11,133] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30083 | Distance:   35.83 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:11,265] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30101 | Distance:  135.93 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:11,541] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30031 | Distance:   86.26 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:11,585] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30068 | Distance:   59.46 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:11,654] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30014 | Distance:   78.72 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:11,715] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30025 | Distance:  117.84 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:11,781] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30030 | Distance:   87.81 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:11,832] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30021 | Distance:   14.34 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:11,880] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30090 | Distance:   79.60 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:11,923] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30051 | Distance:   66.22 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:11,969] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30023 | Distance:  105.61 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:12,012] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30004 | Distance:   62.28 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:12,054] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30040 | Distance:  141.31 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:12,158] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30028 | Distance:  115.40 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:12,220] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30012 | Distance:  139.48 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:12,253] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30026 | Distance:  151.08 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:38:12,287] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30035 | Distance:  133.53 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:12,789] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30112 | Distance:  108.07 m | Delay: 0.6991s | Size: 16778976 bit
[2025-03-20 12:38:12,846] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30005 | Distance:  144.47 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:13,207] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30101 | Distance:  135.93 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:38:13,849] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30083 | Distance:   35.83 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:14,251] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30023 | Distance:  105.61 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:14,285] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30014 | Distance:   78.72 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:14,319] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30004 | Distance:   62.28 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:14,386] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30028 | Distance:  115.40 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:14,425] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30031 | Distance:   86.26 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:14,492] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30089 | Distance:  120.38 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:15,016] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30048 | Distance:   14.42 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:15,328] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30090 | Distance:   79.60 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:16,856] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30040 | Distance:  141.31 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:17,428] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30026 | Distance:  151.08 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:38:17,586] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30035 | Distance:  133.53 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:17,842] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30021 | Distance:   14.34 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:18,233] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30051 | Distance:   66.22 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:26,681] [INFO] Phase: PRE-PREPARE | Receiver: 30063 | Sender: 30084 | Distance:   80.21 m | Delay: 0.4662s | Size: 16782024 bit
[2025-03-20 12:38:26,689] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30063 | Distance:   80.21 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:38:34,596] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30012 | Distance:  139.48 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:34,764] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30063 | Distance:  139.48 m | Delay: 0.6991s | Size: 16778152 bit
[2025-03-20 12:38:42,052] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30005 | Distance:  144.47 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:42,253] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30004 | Distance:   62.28 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:42,291] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30090 | Distance:   79.60 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:42,322] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30101 | Distance:  135.93 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:42,364] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30035 | Distance:  133.53 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:42,400] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30023 | Distance:  105.61 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:42,438] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30014 | Distance:   78.72 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:42,472] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30028 | Distance:  115.40 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:42,505] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30106 | Distance:  108.07 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:42,594] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30026 | Distance:  151.08 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:38:42,670] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30051 | Distance:   66.22 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:42,796] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30030 | Distance:   87.81 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:42,863] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30021 | Distance:   14.34 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:43,000] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30016 | Distance:  117.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:43,157] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30004 | Distance:   62.28 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:43,196] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30040 | Distance:  141.31 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:43,323] [INFO] Phase: PREPARE | Receiver: 30063 | Sender: 30071 | Distance:  124.99 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:43,419] [INFO] Phase: COMMIT | Receiver: 30063 | Sender: 30014 | Distance:   78.72 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:43,435] [INFO] Phase: PRE-REPLY | Receiver: 30049 | Sender: 30063 | Distance:   78.72 m | Delay: 0.4661s | Size: 16778152 bit
