[2025-03-20 12:37:38,125] [INFO] Node started: localhost:30064 | index= 65 | f=1, k=4
[2025-03-20 12:37:53,600] [INFO] Phase: PRE-PREPARE | Receiver: 30064 | Sender: 30015 | Distance:   61.46 m | Delay: 0.4662s | Size: 16782240 bit
[2025-03-20 12:37:53,604] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30064 | Distance:   61.46 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:37:54,049] [INFO] Phase: PREPARE | Receiver: 30064 | Sender: 30020 | Distance:   34.07 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:37:54,059] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30064 | Distance:   34.07 m | Delay: 0.3107s | Size: 16778144 bit
[2025-03-20 12:37:57,520] [INFO] Phase: PREPARE | Receiver: 30064 | Sender: 30039 | Distance:   64.18 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:37:57,562] [INFO] Phase: PREPARE | Receiver: 30064 | Sender: 30094 | Distance:   42.30 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:57,591] [INFO] Phase: PREPARE | Receiver: 30064 | Sender: 30093 | Distance:   43.40 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:57,623] [INFO] Phase: PREPARE | Receiver: 30064 | Sender: 30088 | Distance:  102.65 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:37:57,651] [INFO] Phase: PREPARE | Receiver: 30064 | Sender: 30054 | Distance:   45.15 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:37:57,912] [INFO] Phase: COMMIT | Receiver: 30064 | Sender: 30060 | Distance:   93.38 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:37:57,945] [INFO] Phase: COMMIT | Receiver: 30064 | Sender: 30059 | Distance:   47.73 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:37:57,959] [INFO] Phase: PRE-REPLY | Receiver: 30022 | Sender: 30064 | Distance:   47.73 m | Delay: 0.3107s | Size: 16778160 bit
[2025-03-20 12:37:58,034] [INFO] Phase: PREPARE | Receiver: 30064 | Sender: 30060 | Distance:   93.38 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:37:58,062] [INFO] Phase: PREPARE | Receiver: 30064 | Sender: 30059 | Distance:   47.73 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:37:58,134] [INFO] Phase: COMMIT | Receiver: 30064 | Sender: 30114 | Distance:  147.03 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:37:58,164] [INFO] Phase: COMMIT | Receiver: 30064 | Sender: 30118 | Distance:  147.03 m | Delay: 0.6991s | Size: 16779000 bit
