[2025-03-20 12:12:15,833] [INFO] Node started: localhost:30018 | index= 19 | f=1, k=4
[2025-03-20 12:12:23,270] [INFO] Phase: PRE-PREPARE | Receiver: 30018 | Sender: 30003 | Distance:   55.55 m | Delay: 0.4661s | Size: 16781104 bit
[2025-03-20 12:12:23,273] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30018 | Distance:   55.55 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:23,643] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30033 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:23,649] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30018 | Distance:  103.22 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:12:23,687] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30015 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:12:23,709] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30019 | Distance:   70.07 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:23,788] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30026 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:23,800] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30021 | Distance:  103.41 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:24,020] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30011 | Distance:   85.58 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:24,035] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30015 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:12:24,036] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30033 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:24,051] [INFO] Phase: PRE-REPLY | Receiver: 30006 | Sender: 30018 | Distance:  103.22 m | Delay: 0.6991s | Size: 16778152 bit
[2025-03-20 12:12:24,073] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30009 | Distance:  128.56 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:24,190] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30026 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:24,196] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30021 | Distance:  103.41 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:12:24,225] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30000 | Distance:  143.98 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:24,296] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30019 | Distance:   70.07 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:24,305] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30003 | Distance:   55.55 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:24,320] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30011 | Distance:   85.58 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:24,392] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30009 | Distance:  128.56 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:12:24,544] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30000 | Distance:  143.98 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:26,891] [INFO] Phase: PRE-PREPARE | Receiver: 30018 | Sender: 30003 | Distance:   55.55 m | Delay: 0.4661s | Size: 16781112 bit
[2025-03-20 12:12:26,891] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30018 | Distance:   55.55 m | Delay: 0.4661s | Size: 16778144 bit
[2025-03-20 12:12:27,236] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30015 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:12:27,236] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30018 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778152 bit
[2025-03-20 12:12:27,412] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30033 | Distance:  103.22 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:12:27,489] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30019 | Distance:   70.07 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:27,552] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30026 | Distance:  103.22 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:12:27,588] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30021 | Distance:  103.41 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:27,742] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30011 | Distance:   85.58 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:27,910] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30009 | Distance:  128.56 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,066] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30033 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,134] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30015 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778984 bit
[2025-03-20 12:12:28,158] [INFO] Phase: PRE-REPLY | Receiver: 30006 | Sender: 30018 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778160 bit
[2025-03-20 12:12:28,259] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30021 | Distance:  103.41 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:12:28,350] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30000 | Distance:  143.98 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,486] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30019 | Distance:   70.07 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:28,521] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30011 | Distance:   85.58 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:28,561] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30026 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,595] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30003 | Distance:   55.55 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:28,630] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30009 | Distance:  128.56 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:12:28,684] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30000 | Distance:  143.98 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:34,907] [INFO] Phase: PRE-PREPARE | Receiver: 30018 | Sender: 30003 | Distance:   55.55 m | Delay: 0.4661s | Size: 16781112 bit
[2025-03-20 12:12:34,911] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30018 | Distance:   55.55 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:35,315] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30015 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:12:35,330] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30018 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778160 bit
[2025-03-20 12:12:35,429] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30033 | Distance:  103.22 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:12:35,617] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30019 | Distance:   70.07 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:35,759] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30026 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:35,807] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30021 | Distance:  103.41 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:36,186] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30011 | Distance:   85.58 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:36,237] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30009 | Distance:  128.56 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:36,289] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30015 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:12:36,318] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30033 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:36,346] [INFO] Phase: PRE-REPLY | Receiver: 30006 | Sender: 30018 | Distance:  103.22 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:12:36,483] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30021 | Distance:  103.41 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:36,556] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30000 | Distance:  143.98 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:36,590] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30026 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:36,634] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30003 | Distance:   55.55 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:36,694] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30019 | Distance:   70.07 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:36,722] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30000 | Distance:  143.98 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:36,765] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30009 | Distance:  128.56 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:36,789] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30011 | Distance:   85.58 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:42,922] [INFO] Phase: PRE-PREPARE | Receiver: 30018 | Sender: 30003 | Distance:   55.55 m | Delay: 0.4661s | Size: 16781104 bit
[2025-03-20 12:12:42,922] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30018 | Distance:   55.55 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:43,304] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30019 | Distance:   70.07 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:43,307] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30018 | Distance:   70.07 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:43,572] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30015 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:12:43,631] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30033 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:43,719] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30021 | Distance:  103.41 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:43,819] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30026 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:44,154] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30009 | Distance:  128.56 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:44,211] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30015 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:12:44,242] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30011 | Distance:   85.58 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:44,290] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30033 | Distance:  103.22 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:12:44,299] [INFO] Phase: PRE-REPLY | Receiver: 30006 | Sender: 30018 | Distance:  103.22 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:12:44,393] [INFO] Phase: PREPARE | Receiver: 30018 | Sender: 30000 | Distance:  143.98 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:44,461] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30026 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:44,500] [INFO] Phase: COMMIT | Receiver: 30018 | Sender: 30003 | Distance:   55.55 m | Delay: 0.4661s | Size: 16778992 bit
