[2025-03-20 12:37:44,551] [INFO] Node started: localhost:30096 | index= 97 | f=1, k=4
[2025-03-20 12:38:06,519] [INFO] Phase: PRE-PREPARE | Receiver: 30096 | Sender: 30002 | Distance:   72.60 m | Delay: 0.4662s | Size: 16782304 bit
[2025-03-20 12:38:06,714] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30096 | Distance:   72.60 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:38:12,036] [INFO] Phase: PREPARE | Receiver: 30096 | Sender: 30046 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:12,056] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30096 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:38:12,907] [INFO] Phase: COMMIT | Receiver: 30096 | Sender: 30002 | Distance:   72.60 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:13,286] [INFO] Phase: COMMIT | Receiver: 30096 | Sender: 30046 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:13,444] [INFO] Phase: PRE-REPLY | Receiver: 30056 | Sender: 30096 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:38:13,541] [INFO] Phase: PREPARE | Receiver: 30096 | Sender: 30108 | Distance:   76.04 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:13,657] [INFO] Phase: PREPARE | Receiver: 30096 | Sender: 30097 | Distance:  116.25 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:13,697] [INFO] Phase: PREPARE | Receiver: 30096 | Sender: 30105 | Distance:   74.63 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:13,734] [INFO] Phase: PREPARE | Receiver: 30096 | Sender: 30065 | Distance:   71.02 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:13,780] [INFO] Phase: PREPARE | Receiver: 30096 | Sender: 30072 | Distance:   42.03 m | Delay: 0.3107s | Size: 16778984 bit
[2025-03-20 12:38:14,082] [INFO] Phase: PREPARE | Receiver: 30096 | Sender: 30011 | Distance:  158.60 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:38:14,354] [INFO] Phase: PREPARE | Receiver: 30096 | Sender: 30053 | Distance:   29.36 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:14,621] [INFO] Phase: PREPARE | Receiver: 30096 | Sender: 30017 | Distance:   80.26 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:19,515] [INFO] Phase: PREPARE | Receiver: 30096 | Sender: 30109 | Distance:   76.04 m | Delay: 0.4661s | Size: 16778992 bit
