[2025-03-20 12:37:41,724] [INFO] Node started: localhost:30082 | index= 83 | f=1, k=4
[2025-03-20 12:38:01,621] [INFO] Phase: PRE-PREPARE | Receiver: 30082 | Sender: 30024 | Distance:   78.95 m | Delay: 0.4662s | Size: 16782168 bit
[2025-03-20 12:38:01,625] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30082 | Distance:   78.95 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:38:05,875] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30107 | Distance:   93.36 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:06,213] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30082 | Distance:   93.36 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:38:09,960] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30029 | Distance:   42.48 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:10,250] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30044 | Distance:  113.77 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:38:10,355] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30074 | Distance:   92.98 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:10,588] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30087 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:10,653] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30076 | Distance:  124.20 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:10,693] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30115 | Distance:   54.94 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:10,948] [INFO] Phase: COMMIT | Receiver: 30082 | Sender: 30029 | Distance:   42.48 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:11,005] [INFO] Phase: COMMIT | Receiver: 30082 | Sender: 30024 | Distance:   78.95 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:11,019] [INFO] Phase: PRE-REPLY | Receiver: 30073 | Sender: 30082 | Distance:   78.95 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:38:11,102] [INFO] Phase: COMMIT | Receiver: 30082 | Sender: 30107 | Distance:   93.36 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:11,210] [INFO] Phase: COMMIT | Receiver: 30082 | Sender: 30044 | Distance:  113.77 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:11,269] [INFO] Phase: COMMIT | Receiver: 30082 | Sender: 30087 | Distance:   87.15 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:11,358] [INFO] Phase: COMMIT | Receiver: 30082 | Sender: 30115 | Distance:   54.94 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:11,441] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30092 | Distance:    8.84 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:38:11,476] [INFO] Phase: COMMIT | Receiver: 30082 | Sender: 30076 | Distance:  124.20 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:11,522] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30077 | Distance:  148.71 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:11,547] [INFO] Phase: COMMIT | Receiver: 30082 | Sender: 30074 | Distance:   92.98 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:11,589] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30117 | Distance:   61.58 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:38:11,621] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30086 | Distance:   15.89 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:38:11,650] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30057 | Distance:   47.75 m | Delay: 0.3107s | Size: 16778984 bit
[2025-03-20 12:38:11,707] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30113 | Distance:   77.17 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:38:11,741] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30085 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:11,769] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30091 | Distance:  141.18 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:11,800] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30095 | Distance:   55.12 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:12,255] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30027 | Distance:  131.59 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:12,326] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30100 | Distance:   95.36 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:38:12,372] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30067 | Distance:  134.38 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:12,411] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30116 | Distance:  142.78 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:38:12,441] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30019 | Distance:  122.13 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:38:12,476] [INFO] Phase: PREPARE | Receiver: 30082 | Sender: 30066 | Distance:  149.93 m | Delay: 0.6991s | Size: 16779000 bit
