[2025-03-20 12:39:41,869] [INFO] Node started: localhost:30041 | index= 42 | f=1, k=4
[2025-03-20 12:40:12,481] [INFO] Phase: PRE-PREPARE | Receiver: 30041 | Sender: 30119 | Distance:   72.70 m | Delay: 0.4662s | Size: 16782168 bit
[2025-03-20 12:40:12,604] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30041 | Distance:   72.70 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:40:23,205] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30057 | Distance:   75.75 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:23,356] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30041 | Distance:   75.75 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:40:23,616] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30095 | Distance:   51.61 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:23,770] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30082 | Distance:  156.61 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:23,921] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30101 | Distance:  117.71 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:40:23,950] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30052 | Distance:   63.19 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:24,597] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30091 | Distance:   68.64 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:24,659] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30069 | Distance:  113.16 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:24,748] [INFO] Phase: COMMIT | Receiver: 30041 | Sender: 30119 | Distance:   72.70 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:24,776] [INFO] Phase: COMMIT | Receiver: 30041 | Sender: 30069 | Distance:  113.16 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:24,785] [INFO] Phase: PRE-REPLY | Receiver: 30047 | Sender: 30041 | Distance:  113.16 m | Delay: 0.6991s | Size: 16778152 bit
[2025-03-20 12:40:24,836] [INFO] Phase: COMMIT | Receiver: 30041 | Sender: 30057 | Distance:   75.75 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:40:24,908] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30060 | Distance:   93.08 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:24,950] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30000 | Distance:   79.59 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:40:24,981] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30118 | Distance:   67.45 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:25,011] [INFO] Phase: COMMIT | Receiver: 30041 | Sender: 30095 | Distance:   51.61 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:40:25,039] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30056 | Distance:  172.69 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:25,063] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30104 | Distance:   97.63 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:25,088] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30075 | Distance:  179.99 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:25,114] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30084 | Distance:  111.47 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:40:25,190] [INFO] Phase: COMMIT | Receiver: 30041 | Sender: 30082 | Distance:  156.61 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:25,217] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30079 | Distance:  179.20 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:25,244] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30106 | Distance:  113.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:25,274] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30044 | Distance:   45.83 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:40:25,312] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30001 | Distance:   95.79 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:25,612] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30012 | Distance:  156.61 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:25,810] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30093 | Distance:   52.81 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:25,845] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30042 | Distance:   87.69 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:25,879] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30112 | Distance:  142.17 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:26,142] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30054 | Distance:   51.32 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:26,178] [INFO] Phase: COMMIT | Receiver: 30041 | Sender: 30101 | Distance:  117.71 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:26,453] [INFO] Phase: COMMIT | Receiver: 30041 | Sender: 30052 | Distance:   63.19 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:26,599] [INFO] Phase: PREPARE | Receiver: 30041 | Sender: 30033 | Distance:  168.38 m | Delay: 0.9322s | Size: 16779000 bit
