[2025-03-20 12:39:44,873] [INFO] Node started: localhost:30056 | index= 57 | f=1, k=4
[2025-03-20 12:40:12,354] [INFO] Phase: PRE-PREPARE | Receiver: 30056 | Sender: 30119 | Distance:   72.70 m | Delay: 0.4662s | Size: 16782168 bit
[2025-03-20 12:40:12,473] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30056 | Distance:   72.70 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:40:20,212] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30057 | Distance:   75.75 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:20,227] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30056 | Distance:   75.75 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:40:20,263] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30095 | Distance:   51.61 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:23,327] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30101 | Distance:  117.71 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:40:23,411] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30052 | Distance:   63.19 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:23,443] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30082 | Distance:  156.61 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:25,080] [INFO] Phase: COMMIT | Receiver: 30056 | Sender: 30119 | Distance:   72.70 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:26,004] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30000 | Distance:   79.59 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:40:26,036] [INFO] Phase: COMMIT | Receiver: 30056 | Sender: 30069 | Distance:  113.16 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:26,051] [INFO] Phase: PRE-REPLY | Receiver: 30047 | Sender: 30056 | Distance:  113.16 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:40:26,117] [INFO] Phase: COMMIT | Receiver: 30056 | Sender: 30057 | Distance:   75.75 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:40:26,172] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30069 | Distance:  113.16 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:26,205] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30091 | Distance:   68.64 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:26,314] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30104 | Distance:   97.63 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:26,401] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30075 | Distance:  179.99 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:26,494] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30118 | Distance:   67.45 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:26,522] [INFO] Phase: COMMIT | Receiver: 30056 | Sender: 30095 | Distance:   51.61 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:40:26,555] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30084 | Distance:  111.47 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:40:26,631] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30060 | Distance:   93.08 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:26,674] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30041 | Distance:  193.84 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:26,832] [INFO] Phase: COMMIT | Receiver: 30056 | Sender: 30082 | Distance:  156.61 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:27,014] [INFO] Phase: COMMIT | Receiver: 30056 | Sender: 30101 | Distance:  117.71 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:27,190] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30079 | Distance:  179.20 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:27,326] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30106 | Distance:  113.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:27,366] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30093 | Distance:   52.81 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:27,399] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30044 | Distance:   45.83 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:40:27,435] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30112 | Distance:  142.17 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:27,518] [INFO] Phase: PREPARE | Receiver: 30056 | Sender: 30042 | Distance:   87.69 m | Delay: 0.4661s | Size: 16778992 bit
