[2025-03-20 12:39:45,077] [INFO] Node started: localhost:30057 | index= 58 | f=1, k=4
[2025-03-20 12:40:09,813] [INFO] Phase: PRE-PREPARE | Receiver: 30057 | Sender: 30119 | Distance:   72.70 m | Delay: 0.4662s | Size: 16782168 bit
[2025-03-20 12:40:09,820] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30057 | Distance:   72.70 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:40:13,675] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30095 | Distance:   51.61 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:13,871] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30057 | Distance:   51.61 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:40:18,537] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30101 | Distance:  117.71 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:40:18,654] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30052 | Distance:   63.19 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:18,936] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30082 | Distance:  156.61 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:19,382] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30069 | Distance:  113.16 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:19,904] [INFO] Phase: COMMIT | Receiver: 30057 | Sender: 30069 | Distance:  113.16 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:20,560] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30091 | Distance:   68.64 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:20,857] [INFO] Phase: COMMIT | Receiver: 30057 | Sender: 30119 | Distance:   72.70 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:20,869] [INFO] Phase: PRE-REPLY | Receiver: 30047 | Sender: 30057 | Distance:   72.70 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:40:21,731] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30000 | Distance:   79.59 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:40:21,766] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30104 | Distance:   97.63 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:21,830] [INFO] Phase: COMMIT | Receiver: 30057 | Sender: 30095 | Distance:   51.61 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:40:21,961] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30084 | Distance:  111.47 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:40:23,323] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30075 | Distance:  179.99 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:23,582] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30056 | Distance:  172.69 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:24,009] [INFO] Phase: COMMIT | Receiver: 30057 | Sender: 30052 | Distance:   63.19 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:24,150] [INFO] Phase: COMMIT | Receiver: 30057 | Sender: 30082 | Distance:  156.61 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:24,405] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30118 | Distance:   67.45 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:24,530] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30060 | Distance:   93.08 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:25,138] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30044 | Distance:   45.83 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:40:25,185] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30093 | Distance:   52.81 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:25,219] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30042 | Distance:   87.69 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:25,258] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30112 | Distance:  142.17 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:25,288] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30106 | Distance:  113.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:25,312] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30079 | Distance:  179.20 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:25,355] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30012 | Distance:  156.61 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:25,393] [INFO] Phase: COMMIT | Receiver: 30057 | Sender: 30101 | Distance:  117.71 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:25,426] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30054 | Distance:   51.32 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:25,450] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30041 | Distance:  193.84 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:25,490] [INFO] Phase: COMMIT | Receiver: 30057 | Sender: 30104 | Distance:   97.63 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:25,519] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30072 | Distance:  150.62 m | Delay: 0.0000s | Size: 16778992 bit
[2025-03-20 12:40:25,545] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30033 | Distance:  168.38 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:25,574] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30001 | Distance:   95.79 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:25,660] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30049 | Distance:  153.53 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:25,707] [INFO] Phase: PREPARE | Receiver: 30057 | Sender: 30027 | Distance:  112.45 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:25,780] [INFO] Phase: COMMIT | Receiver: 30057 | Sender: 30091 | Distance:   68.64 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:25,843] [INFO] Phase: COMMIT | Receiver: 30057 | Sender: 30106 | Distance:  113.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:25,899] [INFO] Phase: COMMIT | Receiver: 30057 | Sender: 30093 | Distance:   52.81 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:25,925] [INFO] Phase: COMMIT | Receiver: 30057 | Sender: 30000 | Distance:   79.59 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:25,962] [INFO] Phase: COMMIT | Receiver: 30057 | Sender: 30118 | Distance:   67.45 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:25,988] [INFO] Phase: COMMIT | Receiver: 30057 | Sender: 30075 | Distance:  179.99 m | Delay: 0.9322s | Size: 16778984 bit
[2025-03-20 12:40:26,026] [INFO] Phase: COMMIT | Receiver: 30057 | Sender: 30084 | Distance:  111.47 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:26,051] [INFO] Phase: COMMIT | Receiver: 30057 | Sender: 30001 | Distance:   95.79 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:26,081] [INFO] Phase: COMMIT | Receiver: 30057 | Sender: 30033 | Distance:  168.38 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:26,107] [INFO] Phase: COMMIT | Receiver: 30057 | Sender: 30112 | Distance:  142.17 m | Delay: 0.6991s | Size: 16778992 bit
