[2025-03-20 12:39:44,276] [INFO] Node started: localhost:30053 | index= 54 | f=1, k=4
[2025-03-20 12:40:03,192] [INFO] Phase: PRE-PREPARE | Receiver: 30053 | Sender: 30110 | Distance:   52.58 m | Delay: 0.4662s | Size: 16782208 bit
[2025-03-20 12:40:03,192] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30053 | Distance:   52.58 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:40:03,858] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30065 | Distance:  198.01 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:03,870] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30053 | Distance:  198.01 m | Delay: 0.9322s | Size: 16778160 bit
[2025-03-20 12:40:04,843] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30025 | Distance:  117.52 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,186] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30006 | Distance:   58.81 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:06,219] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30009 | Distance:  128.30 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,302] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30063 | Distance:   94.45 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:06,351] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30064 | Distance:   56.96 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:06,389] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30071 | Distance:   89.00 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:06,424] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30025 | Distance:  117.52 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,572] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30099 | Distance:  159.38 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,596] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30011 | Distance:  141.30 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,632] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30040 | Distance:  103.67 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,657] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30097 | Distance:  127.06 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,685] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30074 | Distance:   93.19 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:06,712] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30005 | Distance:  105.80 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,732] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30090 | Distance:  133.86 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,771] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30028 | Distance:  157.98 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,796] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30092 | Distance:  144.04 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,816] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30045 | Distance:   96.61 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:06,868] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30064 | Distance:   56.96 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:06,881] [INFO] Phase: PRE-REPLY | Receiver: 30016 | Sender: 30053 | Distance:   56.96 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:40:06,924] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30028 | Distance:  157.98 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,956] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30006 | Distance:   58.81 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:06,982] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30071 | Distance:   89.00 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:07,015] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30040 | Distance:  103.67 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:07,084] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30014 | Distance:  135.03 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:07,120] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30090 | Distance:  133.86 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:07,145] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30096 | Distance:  119.14 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:07,203] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30045 | Distance:   96.61 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:07,234] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30097 | Distance:  127.06 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:07,257] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30013 | Distance:  175.98 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:07,266] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30081 | Distance:  165.50 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:07,331] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30068 | Distance:  125.86 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:07,347] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30005 | Distance:  105.80 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:07,379] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30074 | Distance:   93.19 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:07,395] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30068 | Distance:  125.86 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:07,427] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30037 | Distance:  118.61 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:07,443] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30023 | Distance:  144.77 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:07,475] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30014 | Distance:  135.03 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:07,490] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30023 | Distance:  144.77 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:07,506] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30081 | Distance:  165.50 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:07,522] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30110 | Distance:   52.58 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:07,538] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30092 | Distance:  144.04 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:07,553] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30116 | Distance:  144.03 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:07,569] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30063 | Distance:   94.45 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:07,585] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30013 | Distance:  175.98 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:07,600] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30043 | Distance:  144.04 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:07,600] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30011 | Distance:  141.30 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:07,616] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30043 | Distance:  144.04 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:07,633] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30096 | Distance:  119.14 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:07,633] [INFO] Phase: PREPARE | Receiver: 30053 | Sender: 30073 | Distance:  173.42 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:07,649] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30099 | Distance:  159.38 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:07,664] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30037 | Distance:  118.61 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:07,664] [INFO] Phase: COMMIT | Receiver: 30053 | Sender: 30116 | Distance:  144.03 m | Delay: 0.6991s | Size: 16778992 bit
