[2025-03-20 12:39:41,665] [INFO] Node started: localhost:30040 | index= 41 | f=1, k=4
[2025-03-20 12:40:02,735] [INFO] Phase: PRE-PREPARE | Receiver: 30040 | Sender: 30110 | Distance:   52.58 m | Delay: 0.4662s | Size: 16782208 bit
[2025-03-20 12:40:02,735] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30040 | Distance:   52.58 m | Delay: 0.4662s | Size: 16778152 bit
[2025-03-20 12:40:03,081] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30071 | Distance:   89.00 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:03,081] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30040 | Distance:   89.00 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:40:04,479] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30063 | Distance:   94.45 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:04,518] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30064 | Distance:   56.96 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:04,647] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30011 | Distance:  141.30 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:04,816] [INFO] Phase: COMMIT | Receiver: 30040 | Sender: 30064 | Distance:   56.96 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:04,838] [INFO] Phase: COMMIT | Receiver: 30040 | Sender: 30006 | Distance:   58.81 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:04,851] [INFO] Phase: PRE-REPLY | Receiver: 30016 | Sender: 30040 | Distance:   58.81 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:40:04,909] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30097 | Distance:  127.06 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:04,935] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30005 | Distance:  105.80 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:04,969] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30025 | Distance:  117.52 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,008] [INFO] Phase: COMMIT | Receiver: 30040 | Sender: 30005 | Distance:  105.80 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,045] [INFO] Phase: COMMIT | Receiver: 30040 | Sender: 30097 | Distance:  127.06 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,085] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30037 | Distance:  118.61 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:05,117] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30006 | Distance:   58.81 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:05,177] [INFO] Phase: COMMIT | Receiver: 30040 | Sender: 30071 | Distance:   89.00 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:05,209] [INFO] Phase: COMMIT | Receiver: 30040 | Sender: 30025 | Distance:  117.52 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,268] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30045 | Distance:   96.61 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:05,422] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30009 | Distance:  128.30 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,449] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30096 | Distance:  119.14 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,484] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30092 | Distance:  144.04 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:05,510] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30028 | Distance:  157.98 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:05,576] [INFO] Phase: COMMIT | Receiver: 30040 | Sender: 30063 | Distance:   94.45 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:05,610] [INFO] Phase: COMMIT | Receiver: 30040 | Sender: 30110 | Distance:   52.58 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:05,765] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30023 | Distance:  144.77 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:05,800] [INFO] Phase: COMMIT | Receiver: 30040 | Sender: 30037 | Distance:  118.61 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,852] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30090 | Distance:  133.86 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,889] [INFO] Phase: COMMIT | Receiver: 30040 | Sender: 30045 | Distance:   96.61 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:05,946] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30043 | Distance:  144.04 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,994] [INFO] Phase: COMMIT | Receiver: 30040 | Sender: 30011 | Distance:  141.30 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,019] [INFO] Phase: COMMIT | Receiver: 30040 | Sender: 30096 | Distance:  119.14 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,071] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30074 | Distance:   93.19 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:06,154] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30014 | Distance:  135.03 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,227] [INFO] Phase: COMMIT | Receiver: 30040 | Sender: 30090 | Distance:  133.86 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,262] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30068 | Distance:  125.86 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,310] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30081 | Distance:  165.50 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:06,360] [INFO] Phase: COMMIT | Receiver: 30040 | Sender: 30081 | Distance:  165.50 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,389] [INFO] Phase: COMMIT | Receiver: 30040 | Sender: 30068 | Distance:  125.86 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,416] [INFO] Phase: COMMIT | Receiver: 30040 | Sender: 30023 | Distance:  144.77 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,450] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30013 | Distance:  175.98 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,497] [INFO] Phase: PREPARE | Receiver: 30040 | Sender: 30099 | Distance:  159.38 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,546] [INFO] Phase: COMMIT | Receiver: 30040 | Sender: 30092 | Distance:  144.04 m | Delay: 0.6991s | Size: 16779000 bit
