[2025-03-20 12:39:48,495] [INFO] Node started: localhost:30074 | index= 75 | f=1, k=4
[2025-03-20 12:40:03,018] [INFO] Phase: PRE-PREPARE | Receiver: 30074 | Sender: 30110 | Distance:   52.58 m | Delay: 0.4662s | Size: 16782208 bit
[2025-03-20 12:40:03,018] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30074 | Distance:   52.58 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:40:03,318] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30064 | Distance:   56.96 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:03,334] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30074 | Distance:   56.96 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:40:04,872] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30063 | Distance:   94.45 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:04,900] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30009 | Distance:  128.30 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,049] [INFO] Phase: COMMIT | Receiver: 30074 | Sender: 30064 | Distance:   56.96 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:05,172] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30045 | Distance:   96.61 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:05,260] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30071 | Distance:   89.00 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:05,311] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30037 | Distance:  118.61 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:05,357] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30006 | Distance:   58.81 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:05,404] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30092 | Distance:  144.04 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:05,484] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30116 | Distance:  144.03 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:05,562] [INFO] Phase: PREPARE | Receiver: 30074 | Sender: 30025 | Distance:  117.52 m | Delay: 0.6991s | Size: 16779000 bit
