[2025-03-20 12:39:42,467] [INFO] Node started: localhost:30044 | index= 45 | f=1, k=4
[2025-03-20 12:40:12,133] [INFO] Phase: PRE-PREPARE | Receiver: 30044 | Sender: 30119 | Distance:   72.70 m | Delay: 0.4662s | Size: 16782168 bit
[2025-03-20 12:40:12,244] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30044 | Distance:   72.70 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:40:20,475] [INFO] Phase: PREPARE | Receiver: 30044 | Sender: 30057 | Distance:   75.75 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:20,610] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30044 | Distance:   75.75 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:40:23,345] [INFO] Phase: PREPARE | Receiver: 30044 | Sender: 30095 | Distance:   51.61 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:25,221] [INFO] Phase: PREPARE | Receiver: 30044 | Sender: 30082 | Distance:  156.61 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:25,729] [INFO] Phase: PREPARE | Receiver: 30044 | Sender: 30101 | Distance:  117.71 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:40:25,768] [INFO] Phase: PREPARE | Receiver: 30044 | Sender: 30052 | Distance:   63.19 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:25,804] [INFO] Phase: PREPARE | Receiver: 30044 | Sender: 30091 | Distance:   68.64 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:26,279] [INFO] Phase: PREPARE | Receiver: 30044 | Sender: 30069 | Distance:  113.16 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:26,314] [INFO] Phase: COMMIT | Receiver: 30044 | Sender: 30069 | Distance:  113.16 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:26,346] [INFO] Phase: COMMIT | Receiver: 30044 | Sender: 30119 | Distance:   72.70 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:26,358] [INFO] Phase: PRE-REPLY | Receiver: 30047 | Sender: 30044 | Distance:   72.70 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:40:26,407] [INFO] Phase: PREPARE | Receiver: 30044 | Sender: 30104 | Distance:   97.63 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:26,541] [INFO] Phase: COMMIT | Receiver: 30044 | Sender: 30095 | Distance:   51.61 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:40:26,573] [INFO] Phase: PREPARE | Receiver: 30044 | Sender: 30000 | Distance:   79.59 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:40:26,706] [INFO] Phase: COMMIT | Receiver: 30044 | Sender: 30057 | Distance:   75.75 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:40:26,733] [INFO] Phase: COMMIT | Receiver: 30044 | Sender: 30082 | Distance:  156.61 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:26,757] [INFO] Phase: PREPARE | Receiver: 30044 | Sender: 30084 | Distance:  111.47 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:40:26,781] [INFO] Phase: PREPARE | Receiver: 30044 | Sender: 30118 | Distance:   67.45 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:26,811] [INFO] Phase: PREPARE | Receiver: 30044 | Sender: 30093 | Distance:   52.81 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:26,901] [INFO] Phase: PREPARE | Receiver: 30044 | Sender: 30056 | Distance:  172.69 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:26,933] [INFO] Phase: PREPARE | Receiver: 30044 | Sender: 30075 | Distance:  179.99 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:27,186] [INFO] Phase: PREPARE | Receiver: 30044 | Sender: 30106 | Distance:  113.57 m | Delay: 0.6991s | Size: 16779000 bit
