[2025-03-20 12:39:54,312] [INFO] Node started: localhost:30103 | index=104 | f=1, k=4
[2025-03-20 12:40:09,951] [INFO] Phase: PRE-PREPARE | Receiver: 30103 | Sender: 30076 | Distance:  120.12 m | Delay: 0.6993s | Size: 16782200 bit
[2025-03-20 12:40:25,066] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30032 | Distance:   76.90 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:40:25,181] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30105 | Distance:  104.82 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:25,402] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30032 | Distance:   76.90 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:25,699] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30022 | Distance:   94.02 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:25,881] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30004 | Distance:   54.24 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:26,113] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30089 | Distance:   83.72 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:34,644] [INFO] Phase: PRE-PREPARE | Receiver: 30103 | Sender: 30076 | Distance:  120.12 m | Delay: 0.6993s | Size: 16782208 bit
[2025-03-20 12:40:34,644] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30103 | Distance:  120.12 m | Delay: 0.6993s | Size: 16778160 bit
[2025-03-20 12:40:35,194] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30030 | Distance:   66.08 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:35,205] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30103 | Distance:   66.08 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:40:45,168] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30034 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:45,229] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30022 | Distance:   94.02 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:45,506] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30017 | Distance:   65.04 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:45,868] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30114 | Distance:   88.51 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:46,034] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30108 | Distance:   29.10 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:40:46,054] [INFO] Phase: PRE-REPLY | Receiver: 30029 | Sender: 30103 | Distance:   29.10 m | Delay: 0.3107s | Size: 16778160 bit
[2025-03-20 12:40:46,125] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30048 | Distance:   58.12 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:46,163] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30004 | Distance:   54.24 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:46,198] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30035 | Distance:   98.77 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:46,241] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30105 | Distance:  104.82 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:46,275] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30017 | Distance:   65.04 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:46,308] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30050 | Distance:  114.85 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:46,350] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30051 | Distance:   56.87 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:40:46,386] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30032 | Distance:   76.90 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:46,419] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30108 | Distance:   29.10 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:40:46,451] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30094 | Distance:   94.56 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:46,520] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30002 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:46,572] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30078 | Distance:   78.14 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:46,621] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30032 | Distance:   76.90 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:46,663] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30115 | Distance:  127.47 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:46,696] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30100 | Distance:  161.85 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:46,748] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30051 | Distance:   56.87 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:40:46,783] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30098 | Distance:  111.29 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:46,819] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30089 | Distance:   83.72 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:46,855] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30003 | Distance:   89.31 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:46,889] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30117 | Distance:  148.95 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:46,933] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30010 | Distance:  128.51 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:46,968] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30002 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:47,042] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30076 | Distance:  120.12 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:47,277] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30022 | Distance:   94.02 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:40:47,307] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30078 | Distance:   78.14 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:47,334] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30086 | Distance:  153.09 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:47,381] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30117 | Distance:  148.95 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:47,430] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30035 | Distance:   98.77 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:47,995] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30024 | Distance:  123.14 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:48,180] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30024 | Distance:  123.14 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:48,561] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30089 | Distance:   83.72 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:40:48,594] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30094 | Distance:   94.56 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:48,628] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30098 | Distance:  111.29 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:48,659] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30107 | Distance:  143.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:48,687] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30003 | Distance:   89.31 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:48,722] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30107 | Distance:  143.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:48,756] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30114 | Distance:   88.51 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:48,804] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30050 | Distance:  114.85 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:48,886] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30100 | Distance:  161.85 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:48,929] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30004 | Distance:   54.24 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:48,988] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30020 | Distance:   96.56 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:49,027] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30115 | Distance:  127.47 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:40:49,062] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30020 | Distance:   96.56 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:49,108] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30034 | Distance:   55.48 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:40:49,529] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30048 | Distance:   58.12 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:40:49,969] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30010 | Distance:  128.51 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:50,186] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30105 | Distance:  104.82 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:50,403] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30030 | Distance:   66.08 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:50,459] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30086 | Distance:  153.09 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:59,127] [INFO] Phase: PRE-PREPARE | Receiver: 30103 | Sender: 30076 | Distance:  120.12 m | Delay: 0.6993s | Size: 16782200 bit
[2025-03-20 12:40:59,131] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30103 | Distance:  120.12 m | Delay: 0.6993s | Size: 16778152 bit
[2025-03-20 12:40:59,581] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30030 | Distance:   66.08 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:59,597] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30103 | Distance:   66.08 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:41:02,873] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30108 | Distance:   29.10 m | Delay: 0.3107s | Size: 16778984 bit
[2025-03-20 12:41:10,859] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30094 | Distance:   94.56 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:11,215] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30004 | Distance:   54.24 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:11,242] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30034 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:11,282] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30017 | Distance:   65.04 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:11,398] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30051 | Distance:   56.87 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:11,426] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30048 | Distance:   58.12 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:41:11,467] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30003 | Distance:   89.31 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:11,497] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30086 | Distance:  153.09 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:41:11,540] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30098 | Distance:  111.29 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:41:11,574] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30050 | Distance:  114.85 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:11,596] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30078 | Distance:   78.14 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:11,624] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30107 | Distance:  143.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:11,647] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30048 | Distance:   58.12 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:41:11,675] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30003 | Distance:   89.31 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:41:11,687] [INFO] Phase: PRE-REPLY | Receiver: 30029 | Sender: 30103 | Distance:   89.31 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:41:11,730] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30034 | Distance:   55.48 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:41:11,756] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30032 | Distance:   76.90 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:11,788] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30114 | Distance:   88.51 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:11,817] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30108 | Distance:   29.10 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:41:11,839] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30076 | Distance:  120.12 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:11,873] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30020 | Distance:   96.56 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:11,902] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30022 | Distance:   94.02 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:41:11,928] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30002 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:11,956] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30010 | Distance:  128.51 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:11,985] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30100 | Distance:  161.85 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:41:12,011] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30100 | Distance:  161.85 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:41:12,039] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30030 | Distance:   66.08 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:12,071] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30107 | Distance:  143.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:12,094] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30035 | Distance:   98.77 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:12,122] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30020 | Distance:   96.56 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:12,148] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30115 | Distance:  127.47 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:12,175] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30105 | Distance:  104.82 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:41:12,211] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30105 | Distance:  104.82 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:12,229] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30086 | Distance:  153.09 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:41:12,254] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30094 | Distance:   94.56 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:12,282] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30098 | Distance:  111.29 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:41:12,580] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30115 | Distance:  127.47 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:12,631] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30024 | Distance:  123.14 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:12,679] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30089 | Distance:   83.72 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:41:12,712] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30024 | Distance:  123.14 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:12,758] [INFO] Phase: PREPARE | Receiver: 30103 | Sender: 30117 | Distance:  148.95 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:12,791] [INFO] Phase: COMMIT | Receiver: 30103 | Sender: 30010 | Distance:  128.51 m | Delay: 0.6991s | Size: 16779000 bit
