[2025-03-20 12:39:47,500] [INFO] Node started: localhost:30069 | index= 70 | f=1, k=4
[2025-03-20 12:40:09,970] [INFO] Phase: PRE-PREPARE | Receiver: 30069 | Sender: 30119 | Distance:   72.70 m | Delay: 0.4662s | Size: 16782168 bit
[2025-03-20 12:40:09,973] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30069 | Distance:   72.70 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:40:10,354] [INFO] Phase: PREPARE | Receiver: 30069 | Sender: 30057 | Distance:   75.75 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:10,368] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30069 | Distance:   75.75 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:40:17,413] [INFO] Phase: PREPARE | Receiver: 30069 | Sender: 30101 | Distance:  117.71 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:40:17,605] [INFO] Phase: PREPARE | Receiver: 30069 | Sender: 30095 | Distance:   51.61 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:17,635] [INFO] Phase: PREPARE | Receiver: 30069 | Sender: 30052 | Distance:   63.19 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:17,669] [INFO] Phase: PREPARE | Receiver: 30069 | Sender: 30082 | Distance:  156.61 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:17,752] [INFO] Phase: COMMIT | Receiver: 30069 | Sender: 30119 | Distance:   72.70 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:17,785] [INFO] Phase: PREPARE | Receiver: 30069 | Sender: 30091 | Distance:   68.64 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:17,831] [INFO] Phase: COMMIT | Receiver: 30069 | Sender: 30052 | Distance:   63.19 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:17,846] [INFO] Phase: PRE-REPLY | Receiver: 30047 | Sender: 30069 | Distance:   63.19 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:40:18,333] [INFO] Phase: PREPARE | Receiver: 30069 | Sender: 30000 | Distance:   79.59 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:40:19,008] [INFO] Phase: PREPARE | Receiver: 30069 | Sender: 30044 | Distance:   45.83 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:40:20,095] [INFO] Phase: COMMIT | Receiver: 30069 | Sender: 30057 | Distance:   75.75 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:40:20,674] [INFO] Phase: COMMIT | Receiver: 30069 | Sender: 30095 | Distance:   51.61 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:40:20,715] [INFO] Phase: PREPARE | Receiver: 30069 | Sender: 30104 | Distance:   97.63 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:20,841] [INFO] Phase: PREPARE | Receiver: 30069 | Sender: 30084 | Distance:  111.47 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:40:20,922] [INFO] Phase: COMMIT | Receiver: 30069 | Sender: 30101 | Distance:  117.71 m | Delay: 0.6991s | Size: 16779000 bit
