[2025-03-20 12:39:43,271] [INFO] Node started: localhost:30048 | index= 49 | f=1, k=4
[2025-03-20 12:40:10,036] [INFO] Phase: PRE-PREPARE | Receiver: 30048 | Sender: 30076 | Distance:  120.12 m | Delay: 0.6993s | Size: 16782200 bit
[2025-03-20 12:40:43,252] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30105 | Distance:  104.82 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:43,288] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30089 | Distance:   83.72 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:43,331] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30004 | Distance:   54.24 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:44,011] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30117 | Distance:  148.95 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:44,204] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30035 | Distance:   98.77 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:47,163] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30030 | Distance:   66.08 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:47,416] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30098 | Distance:  111.29 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:50,114] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30086 | Distance:  153.09 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:50,600] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30078 | Distance:   78.14 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:50,653] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30022 | Distance:   94.02 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:40:50,683] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30002 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:50,750] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30078 | Distance:   78.14 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:50,810] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30103 | Distance:   31.62 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:40:50,841] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30002 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:50,873] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30103 | Distance:   31.62 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:40:50,903] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30010 | Distance:  128.51 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:50,945] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30024 | Distance:  123.14 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:50,976] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30024 | Distance:  123.14 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:51,029] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30051 | Distance:   56.87 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:40:51,064] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30051 | Distance:   56.87 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:40:51,097] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30107 | Distance:  143.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:51,151] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30114 | Distance:   88.51 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:51,196] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30114 | Distance:   88.51 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:51,238] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30089 | Distance:   83.72 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:40:51,279] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30107 | Distance:  143.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:51,311] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30003 | Distance:   89.31 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:51,353] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30117 | Distance:  148.95 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:51,384] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30115 | Distance:  127.47 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:51,414] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30094 | Distance:   94.56 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:51,441] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30020 | Distance:   96.56 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:51,471] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30003 | Distance:   89.31 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:51,498] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30020 | Distance:   96.56 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:51,529] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30100 | Distance:  161.85 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:51,564] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30035 | Distance:   98.77 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:51,594] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30100 | Distance:  161.85 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:51,622] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30098 | Distance:  111.29 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:51,652] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30115 | Distance:  127.47 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:40:51,681] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30076 | Distance:  120.12 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:51,714] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30050 | Distance:  114.85 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:51,752] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30034 | Distance:   55.48 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:40:51,783] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30034 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:51,819] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30004 | Distance:   54.24 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:51,856] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30030 | Distance:   66.08 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:51,908] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30105 | Distance:  104.82 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:51,940] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30086 | Distance:  153.09 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:52,029] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30010 | Distance:  128.51 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:59,254] [INFO] Phase: PRE-PREPARE | Receiver: 30048 | Sender: 30076 | Distance:  120.12 m | Delay: 0.6993s | Size: 16782200 bit
[2025-03-20 12:40:59,264] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30048 | Distance:  120.12 m | Delay: 0.6993s | Size: 16778160 bit
[2025-03-20 12:40:59,701] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30094 | Distance:   94.56 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:59,715] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30048 | Distance:   94.56 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:41:07,488] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30030 | Distance:   66.08 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:07,638] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30034 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:07,725] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30103 | Distance:   31.62 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:41:07,768] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30107 | Distance:  143.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:07,800] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30051 | Distance:   56.87 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:07,864] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30003 | Distance:   89.31 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:07,909] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30078 | Distance:   78.14 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:07,947] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30076 | Distance:  120.12 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:07,979] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30050 | Distance:  114.85 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:08,008] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30017 | Distance:   65.04 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:08,050] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30004 | Distance:   54.24 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:08,077] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30100 | Distance:  161.85 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:41:08,113] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30022 | Distance:   94.02 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:41:08,146] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30114 | Distance:   88.51 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:08,196] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30003 | Distance:   89.31 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:41:08,212] [INFO] Phase: PRE-REPLY | Receiver: 30029 | Sender: 30048 | Distance:   89.31 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:41:08,275] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30105 | Distance:  104.82 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:08,301] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30030 | Distance:   66.08 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:08,336] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30115 | Distance:  127.47 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:08,374] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30094 | Distance:   94.56 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:08,402] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30020 | Distance:   96.56 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:08,427] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30100 | Distance:  161.85 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:41:08,468] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30020 | Distance:   96.56 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:08,500] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30035 | Distance:   98.77 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:08,528] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30098 | Distance:  111.29 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:41:08,555] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30034 | Distance:   55.48 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:41:08,583] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30115 | Distance:  127.47 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:08,611] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30086 | Distance:  153.09 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:41:08,640] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30024 | Distance:  123.14 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:08,812] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30107 | Distance:  143.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:08,842] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30010 | Distance:  128.51 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:08,875] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30078 | Distance:   78.14 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:08,974] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30086 | Distance:  153.09 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:41:09,014] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30103 | Distance:   31.62 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:41:09,045] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30024 | Distance:  123.14 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:09,063] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30117 | Distance:  148.95 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:09,088] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30002 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:09,109] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30089 | Distance:   83.72 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:41:09,132] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30002 | Distance:   55.48 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:09,151] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30051 | Distance:   56.87 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:41:09,177] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30010 | Distance:  128.51 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:41:09,407] [INFO] Phase: PREPARE | Receiver: 30048 | Sender: 30032 | Distance:   76.90 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:41:09,493] [INFO] Phase: COMMIT | Receiver: 30048 | Sender: 30032 | Distance:   76.90 m | Delay: 0.4661s | Size: 16778984 bit
