[2025-03-20 12:39:51,113] [INFO] Node started: localhost:30087 | index= 88 | f=1, k=4
[2025-03-20 12:40:12,477] [INFO] Phase: PRE-PREPARE | Receiver: 30087 | Sender: 30066 | Distance:  128.33 m | Delay: 0.6993s | Size: 16782200 bit
[2025-03-20 12:40:12,602] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30087 | Distance:  128.33 m | Delay: 0.6993s | Size: 16778160 bit
[2025-03-20 12:40:20,467] [INFO] Phase: PREPARE | Receiver: 30087 | Sender: 30077 | Distance:  128.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:20,483] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30087 | Distance:  128.57 m | Delay: 0.6991s | Size: 16778152 bit
[2025-03-20 12:40:21,114] [INFO] Phase: PREPARE | Receiver: 30087 | Sender: 30080 | Distance:  120.26 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:23,168] [INFO] Phase: COMMIT | Receiver: 30087 | Sender: 30077 | Distance:  128.57 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:23,200] [INFO] Phase: COMMIT | Receiver: 30087 | Sender: 30066 | Distance:  128.33 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:23,215] [INFO] Phase: PRE-REPLY | Receiver: 30038 | Sender: 30087 | Distance:  128.33 m | Delay: 0.6991s | Size: 16778152 bit
[2025-03-20 12:40:23,289] [INFO] Phase: PREPARE | Receiver: 30087 | Sender: 30015 | Distance:  107.20 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:25,017] [INFO] Phase: PREPARE | Receiver: 30087 | Sender: 30039 | Distance:   90.24 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:25,389] [INFO] Phase: PREPARE | Receiver: 30087 | Sender: 30026 | Distance:  134.72 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:25,790] [INFO] Phase: COMMIT | Receiver: 30087 | Sender: 30080 | Distance:  120.26 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:26,008] [INFO] Phase: PREPARE | Receiver: 30087 | Sender: 30031 | Distance:  102.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:26,190] [INFO] Phase: PREPARE | Receiver: 30087 | Sender: 30088 | Distance:   90.71 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:26,581] [INFO] Phase: PREPARE | Receiver: 30087 | Sender: 30036 | Distance:  101.06 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:26,615] [INFO] Phase: PREPARE | Receiver: 30087 | Sender: 30083 | Distance:   59.29 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:26,640] [INFO] Phase: PREPARE | Receiver: 30087 | Sender: 30067 | Distance:  138.57 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:26,696] [INFO] Phase: PREPARE | Receiver: 30087 | Sender: 30109 | Distance:  115.50 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:26,724] [INFO] Phase: PREPARE | Receiver: 30087 | Sender: 30059 | Distance:   93.88 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:26,751] [INFO] Phase: PREPARE | Receiver: 30087 | Sender: 30018 | Distance:   77.01 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:26,791] [INFO] Phase: PREPARE | Receiver: 30087 | Sender: 30070 | Distance:   50.45 m | Delay: 0.0000s | Size: 16779000 bit
[2025-03-20 12:40:26,913] [INFO] Phase: PREPARE | Receiver: 30087 | Sender: 30062 | Distance:  138.72 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:26,952] [INFO] Phase: PREPARE | Receiver: 30087 | Sender: 30111 | Distance:  134.59 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:27,061] [INFO] Phase: PREPARE | Receiver: 30087 | Sender: 30113 | Distance:  127.46 m | Delay: 0.6991s | Size: 16779000 bit
