[2025-03-20 12:39:52,315] [INFO] Node started: localhost:30093 | index= 94 | f=1, k=4
[2025-03-20 12:40:12,157] [INFO] Phase: PRE-PREPARE | Receiver: 30093 | Sender: 30119 | Distance:   72.70 m | Delay: 0.4662s | Size: 16782168 bit
[2025-03-20 12:40:12,276] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30093 | Distance:   72.70 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:40:20,361] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30095 | Distance:   51.61 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:20,372] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30093 | Distance:   51.61 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:40:20,762] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30057 | Distance:   75.75 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:22,130] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30052 | Distance:   63.19 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:22,162] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30101 | Distance:  117.71 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:40:22,198] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30082 | Distance:  156.61 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:22,480] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30069 | Distance:  113.16 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:22,515] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30069 | Distance:  113.16 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:22,551] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30119 | Distance:   72.70 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:22,568] [INFO] Phase: PRE-REPLY | Receiver: 30047 | Sender: 30093 | Distance:   72.70 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:40:22,662] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30091 | Distance:   68.64 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:22,714] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30104 | Distance:   97.63 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:22,749] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30095 | Distance:   51.61 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:40:22,810] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30044 | Distance:   45.83 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:40:22,870] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30000 | Distance:   79.59 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:40:23,006] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30079 | Distance:  179.20 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:23,049] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30057 | Distance:   75.75 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:40:23,078] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30082 | Distance:  156.61 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:23,106] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30118 | Distance:   67.45 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:23,137] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30075 | Distance:  179.99 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:23,175] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30056 | Distance:  172.69 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:23,201] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30084 | Distance:  111.47 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:40:23,223] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30060 | Distance:   93.08 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:23,248] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30106 | Distance:  113.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:23,294] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30112 | Distance:  142.17 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:23,318] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30052 | Distance:   63.19 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:23,355] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30042 | Distance:   87.69 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:23,383] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30101 | Distance:  117.71 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:23,656] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30012 | Distance:  156.61 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:24,239] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30001 | Distance:   95.79 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:24,303] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30091 | Distance:   68.64 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:24,336] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30054 | Distance:   51.32 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:24,390] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30072 | Distance:  150.62 m | Delay: 0.0000s | Size: 16778992 bit
[2025-03-20 12:40:24,427] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30033 | Distance:  168.38 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:24,467] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30104 | Distance:   97.63 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:24,504] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30041 | Distance:  193.84 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:24,546] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30027 | Distance:  112.45 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:24,605] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30049 | Distance:  153.53 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:24,744] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30000 | Distance:   79.59 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:24,811] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30001 | Distance:   95.79 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:24,848] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30106 | Distance:  113.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:24,900] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30118 | Distance:   67.45 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:24,934] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30033 | Distance:  168.38 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:24,968] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30075 | Distance:  179.99 m | Delay: 0.9322s | Size: 16778984 bit
[2025-03-20 12:40:25,015] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30084 | Distance:  111.47 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:25,061] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30056 | Distance:  172.69 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:25,144] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30012 | Distance:  156.61 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:25,181] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30112 | Distance:  142.17 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:25,351] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30079 | Distance:  179.20 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:25,761] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30044 | Distance:   45.83 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:40:26,154] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30027 | Distance:  112.45 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:26,484] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30054 | Distance:   51.32 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:26,629] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30041 | Distance:  193.84 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:27,126] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30049 | Distance:  153.53 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:27,340] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30060 | Distance:   93.08 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:27,661] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30072 | Distance:  150.62 m | Delay: 0.0000s | Size: 16778992 bit
[2025-03-20 12:40:27,732] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30042 | Distance:   87.69 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:35,342] [INFO] Phase: PRE-PREPARE | Receiver: 30093 | Sender: 30119 | Distance:   72.70 m | Delay: 0.4662s | Size: 16782160 bit
[2025-03-20 12:40:35,459] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30093 | Distance:   72.70 m | Delay: 0.4662s | Size: 16778152 bit
[2025-03-20 12:40:36,943] [INFO] Phase: PREPARE | Receiver: 30093 | Sender: 30095 | Distance:   51.61 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:36,955] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30093 | Distance:   51.61 m | Delay: 0.4661s | Size: 16778144 bit
[2025-03-20 12:40:36,975] [INFO] Phase: COMMIT | Receiver: 30093 | Sender: 30027 | Distance:  112.45 m | Delay: 0.6991s | Size: 16779000 bit
