[2025-03-20 12:06:09,953] [INFO] Random node started: localhost:30021 | index= 22 | f=1, k=4
[2025-03-20 12:06:18,311] [INFO] Phase: PRE-PREPARE | Receiver: 30021 | Sender: 30015 | Distance:  107.24 m | Delay: 0.6992s | Size: 16781240 bit
[2025-03-20 12:06:18,316] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30021 | Distance:  107.24 m | Delay: 0.6992s | Size: 16778320 bit
[2025-03-20 12:06:18,463] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30030 | Distance:   88.22 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:18,467] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30021 | Distance:   88.22 m | Delay: 0.4661s | Size: 16778320 bit
[2025-03-20 12:06:18,480] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30039 | Distance:   72.37 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:18,492] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30026 | Distance:   36.52 m | Delay: 0.3107s | Size: 16779160 bit
[2025-03-20 12:06:18,504] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30037 | Distance:   73.55 m | Delay: 0.4661s | Size: 16779144 bit
[2025-03-20 12:06:18,683] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30010 | Distance:   78.36 m | Delay: 0.4661s | Size: 16779144 bit
[2025-03-20 12:06:18,699] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30011 | Distance:   66.67 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:18,739] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30004 | Distance:   79.76 m | Delay: 0.4661s | Size: 16779144 bit
[2025-03-20 12:06:18,750] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30037 | Distance:   73.55 m | Delay: 0.4661s | Size: 16779144 bit
[2025-03-20 12:06:18,750] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30026 | Distance:   36.52 m | Delay: 0.3107s | Size: 16779160 bit
[2025-03-20 12:06:18,750] [INFO] Phase: PRE-REPLY | Receiver: 30036 | Sender: 30021 | Distance:   36.52 m | Delay: 0.3107s | Size: 16778320 bit
[2025-03-20 12:06:18,780] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30039 | Distance:   72.37 m | Delay: 0.4661s | Size: 16779136 bit
[2025-03-20 12:06:18,788] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30015 | Distance:  107.24 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:18,790] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30011 | Distance:   66.67 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:18,798] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30010 | Distance:   78.36 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:18,798] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30030 | Distance:   88.22 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:18,817] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30004 | Distance:   79.76 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:18,995] [INFO] Phase: PRE-PREPARE | Receiver: 30021 | Sender: 30015 | Distance:  107.24 m | Delay: 0.6992s | Size: 16781240 bit
[2025-03-20 12:06:19,001] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30021 | Distance:  107.24 m | Delay: 0.6992s | Size: 16778320 bit
[2025-03-20 12:06:19,317] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30030 | Distance:   88.22 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:19,332] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30021 | Distance:   88.22 m | Delay: 0.4661s | Size: 16778320 bit
[2025-03-20 12:06:19,367] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30037 | Distance:   73.55 m | Delay: 0.4661s | Size: 16779144 bit
[2025-03-20 12:06:19,401] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30039 | Distance:   72.37 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:19,899] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30010 | Distance:   78.36 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:19,945] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30004 | Distance:   79.76 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:20,007] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30011 | Distance:   66.67 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:20,070] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30026 | Distance:   36.52 m | Delay: 0.3107s | Size: 16779160 bit
[2025-03-20 12:06:20,132] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30037 | Distance:   73.55 m | Delay: 0.4661s | Size: 16779136 bit
[2025-03-20 12:06:20,170] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30015 | Distance:  107.24 m | Delay: 0.6991s | Size: 16779144 bit
[2025-03-20 12:06:20,185] [INFO] Phase: PRE-REPLY | Receiver: 30036 | Sender: 30021 | Distance:  107.24 m | Delay: 0.6991s | Size: 16778312 bit
[2025-03-20 12:06:20,370] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30030 | Distance:   88.22 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:20,460] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30039 | Distance:   72.37 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:20,563] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30010 | Distance:   78.36 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:20,592] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30026 | Distance:   36.52 m | Delay: 0.3107s | Size: 16779160 bit
[2025-03-20 12:06:20,618] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30004 | Distance:   79.76 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:20,648] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30011 | Distance:   66.67 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:24,076] [INFO] Phase: PRE-PREPARE | Receiver: 30021 | Sender: 30015 | Distance:  107.24 m | Delay: 0.6992s | Size: 16781240 bit
[2025-03-20 12:06:24,087] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30021 | Distance:  107.24 m | Delay: 0.6992s | Size: 16778320 bit
[2025-03-20 12:06:24,589] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30030 | Distance:   88.22 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:24,602] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30021 | Distance:   88.22 m | Delay: 0.4661s | Size: 16778320 bit
[2025-03-20 12:06:24,636] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30010 | Distance:   78.36 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:24,668] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30037 | Distance:   73.55 m | Delay: 0.4661s | Size: 16779144 bit
[2025-03-20 12:06:24,697] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30026 | Distance:   36.52 m | Delay: 0.3107s | Size: 16779160 bit
[2025-03-20 12:06:24,725] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30011 | Distance:   66.67 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:24,755] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30004 | Distance:   79.76 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:24,790] [INFO] Phase: PREPARE | Receiver: 30021 | Sender: 30039 | Distance:   72.37 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:25,265] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30015 | Distance:  107.24 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:25,300] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30011 | Distance:   66.67 m | Delay: 0.4661s | Size: 16779144 bit
[2025-03-20 12:06:25,314] [INFO] Phase: PRE-REPLY | Receiver: 30036 | Sender: 30021 | Distance:   66.67 m | Delay: 0.4661s | Size: 16778312 bit
[2025-03-20 12:06:25,387] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30030 | Distance:   88.22 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:25,429] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30010 | Distance:   78.36 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:25,492] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30004 | Distance:   79.76 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:25,553] [INFO] Phase: COMMIT | Receiver: 30021 | Sender: 30037 | Distance:   73.55 m | Delay: 0.4661s | Size: 16779144 bit
