[2025-03-20 12:39:48,295] [INFO] Node started: localhost:30073 | index= 74 | f=1, k=4
[2025-03-20 12:40:03,192] [INFO] Phase: PRE-PREPARE | Receiver: 30073 | Sender: 30110 | Distance:   52.58 m | Delay: 0.4662s | Size: 16782208 bit
[2025-03-20 12:40:03,192] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30073 | Distance:   52.58 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:40:03,540] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30009 | Distance:  128.30 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:03,551] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30073 | Distance:  128.30 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:40:04,705] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30064 | Distance:   56.96 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:05,107] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30045 | Distance:   96.61 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:05,144] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30037 | Distance:  118.61 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:05,179] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30116 | Distance:  144.03 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:05,217] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30043 | Distance:  144.04 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,250] [INFO] Phase: COMMIT | Receiver: 30073 | Sender: 30064 | Distance:   56.96 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:05,687] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30074 | Distance:   93.19 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:05,788] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30071 | Distance:   89.00 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:05,887] [INFO] Phase: COMMIT | Receiver: 30073 | Sender: 30045 | Distance:   96.61 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:05,899] [INFO] Phase: PRE-REPLY | Receiver: 30016 | Sender: 30073 | Distance:   96.61 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:40:05,988] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30092 | Distance:  144.04 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,014] [INFO] Phase: COMMIT | Receiver: 30073 | Sender: 30116 | Distance:  144.03 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,039] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30063 | Distance:   94.45 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:06,196] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30099 | Distance:  159.38 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,308] [INFO] Phase: COMMIT | Receiver: 30073 | Sender: 30071 | Distance:   89.00 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:06,362] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30023 | Distance:  144.77 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,389] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30011 | Distance:  141.30 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,420] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30040 | Distance:  103.67 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,469] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30006 | Distance:   58.81 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:06,501] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30014 | Distance:  135.03 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,582] [INFO] Phase: COMMIT | Receiver: 30073 | Sender: 30037 | Distance:  118.61 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,628] [INFO] Phase: COMMIT | Receiver: 30073 | Sender: 30043 | Distance:  144.04 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,689] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30068 | Distance:  125.86 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,748] [INFO] Phase: COMMIT | Receiver: 30073 | Sender: 30074 | Distance:   93.19 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:06,776] [INFO] Phase: COMMIT | Receiver: 30073 | Sender: 30006 | Distance:   58.81 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:06,830] [INFO] Phase: PREPARE | Receiver: 30073 | Sender: 30013 | Distance:  175.98 m | Delay: 0.9322s | Size: 16779000 bit
