[2025-03-20 12:06:11,577] [INFO] Random node started: localhost:30029 | index= 30 | f=1, k=4
[2025-03-20 12:06:19,041] [INFO] Phase: PRE-PREPARE | Receiver: 30029 | Sender: 30038 | Distance:  145.02 m | Delay: 0.6992s | Size: 16781216 bit
[2025-03-20 12:06:19,053] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30029 | Distance:  145.02 m | Delay: 0.6992s | Size: 16778312 bit
[2025-03-20 12:06:19,514] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30000 | Distance:   76.51 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:19,530] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30029 | Distance:   76.51 m | Delay: 0.4661s | Size: 16778320 bit
[2025-03-20 12:06:19,564] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30031 | Distance:   40.64 m | Delay: 0.3107s | Size: 16779160 bit
[2025-03-20 12:06:20,019] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30028 | Distance:  146.04 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:20,141] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30025 | Distance:  159.06 m | Delay: 0.9322s | Size: 16779152 bit
[2025-03-20 12:06:20,198] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30001 | Distance:   81.28 m | Delay: 0.4661s | Size: 16779144 bit
[2025-03-20 12:06:20,273] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30013 | Distance:  118.49 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:20,384] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30006 | Distance:   73.74 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:20,569] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30000 | Distance:   76.51 m | Delay: 0.4661s | Size: 16779144 bit
[2025-03-20 12:06:20,604] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30031 | Distance:   40.64 m | Delay: 0.3107s | Size: 16779160 bit
[2025-03-20 12:06:20,618] [INFO] Phase: PRE-REPLY | Receiver: 30009 | Sender: 30029 | Distance:   40.64 m | Delay: 0.3107s | Size: 16778312 bit
[2025-03-20 12:06:20,694] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30013 | Distance:  118.49 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:20,720] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30028 | Distance:  146.04 m | Delay: 0.6991s | Size: 16779144 bit
[2025-03-20 12:06:20,743] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30038 | Distance:  145.02 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:20,772] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30025 | Distance:  159.06 m | Delay: 0.9322s | Size: 16779160 bit
[2025-03-20 12:06:20,793] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30006 | Distance:   73.74 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:20,805] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30001 | Distance:   81.28 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:24,070] [INFO] Phase: PRE-PREPARE | Receiver: 30029 | Sender: 30038 | Distance:  145.02 m | Delay: 0.6992s | Size: 16781216 bit
[2025-03-20 12:06:24,081] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30029 | Distance:  145.02 m | Delay: 0.6992s | Size: 16778312 bit
[2025-03-20 12:06:24,585] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30000 | Distance:   76.51 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:24,601] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30029 | Distance:   76.51 m | Delay: 0.4661s | Size: 16778320 bit
[2025-03-20 12:06:24,632] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30001 | Distance:   81.28 m | Delay: 0.4661s | Size: 16779144 bit
[2025-03-20 12:06:24,664] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30031 | Distance:   40.64 m | Delay: 0.3107s | Size: 16779160 bit
[2025-03-20 12:06:24,696] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30013 | Distance:  118.49 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:24,725] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30028 | Distance:  146.04 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:24,755] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30006 | Distance:   73.74 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:24,788] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30025 | Distance:  159.06 m | Delay: 0.9322s | Size: 16779160 bit
[2025-03-20 12:06:25,320] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30013 | Distance:  118.49 m | Delay: 0.6991s | Size: 16779144 bit
[2025-03-20 12:06:25,352] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30001 | Distance:   81.28 m | Delay: 0.4661s | Size: 16779144 bit
[2025-03-20 12:06:25,368] [INFO] Phase: PRE-REPLY | Receiver: 30009 | Sender: 30029 | Distance:   81.28 m | Delay: 0.4661s | Size: 16778312 bit
[2025-03-20 12:06:25,449] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30000 | Distance:   76.51 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:25,482] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30006 | Distance:   73.74 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:25,514] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30031 | Distance:   40.64 m | Delay: 0.3107s | Size: 16779160 bit
[2025-03-20 12:06:25,546] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30028 | Distance:  146.04 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:25,579] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30038 | Distance:  145.02 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:25,639] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30025 | Distance:  159.06 m | Delay: 0.9322s | Size: 16779160 bit
[2025-03-20 12:06:29,030] [INFO] Phase: PRE-PREPARE | Receiver: 30029 | Sender: 30038 | Distance:  145.02 m | Delay: 0.6992s | Size: 16781216 bit
[2025-03-20 12:06:29,043] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30029 | Distance:  145.02 m | Delay: 0.6992s | Size: 16778312 bit
[2025-03-20 12:06:29,694] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30013 | Distance:  118.49 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:29,720] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30029 | Distance:  118.49 m | Delay: 0.6991s | Size: 16778320 bit
[2025-03-20 12:06:29,753] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30000 | Distance:   76.51 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:29,793] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30001 | Distance:   81.28 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:29,843] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30028 | Distance:  146.04 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:29,886] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30025 | Distance:  159.06 m | Delay: 0.9322s | Size: 16779152 bit
[2025-03-20 12:06:29,948] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30006 | Distance:   73.74 m | Delay: 0.4661s | Size: 16779144 bit
[2025-03-20 12:06:30,004] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30031 | Distance:   40.64 m | Delay: 0.3107s | Size: 16779160 bit
[2025-03-20 12:06:30,594] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30001 | Distance:   81.28 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:30,622] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30031 | Distance:   40.64 m | Delay: 0.3107s | Size: 16779160 bit
[2025-03-20 12:06:30,630] [INFO] Phase: PRE-REPLY | Receiver: 30009 | Sender: 30029 | Distance:   40.64 m | Delay: 0.3107s | Size: 16778312 bit
[2025-03-20 12:06:30,670] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30028 | Distance:  146.04 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:30,686] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30038 | Distance:  145.02 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:30,702] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30025 | Distance:  159.06 m | Delay: 0.9322s | Size: 16779160 bit
[2025-03-20 12:06:30,718] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30006 | Distance:   73.74 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:30,734] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30000 | Distance:   76.51 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:30,750] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30013 | Distance:  118.49 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:16:46,305] [INFO] Node started: localhost:30029 | index= 30 | f=1, k=4
[2025-03-20 12:16:58,371] [INFO] Phase: PRE-PREPARE | Receiver: 30029 | Sender: 30008 | Distance:  138.94 m | Delay: 0.6992s | Size: 16781064 bit
[2025-03-20 12:16:58,375] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30029 | Distance:  138.94 m | Delay: 0.6992s | Size: 16778160 bit
[2025-03-20 12:16:58,897] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30016 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:16:58,903] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30029 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:16:59,152] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30033 | Distance:   82.86 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:16:59,183] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30020 | Distance:  157.44 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:16:59,425] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30025 | Distance:  184.32 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:16:59,445] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30039 | Distance:  197.88 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:16:59,488] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30016 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:16:59,557] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30007 | Distance:  139.99 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:16:59,731] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30033 | Distance:   82.86 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:16:59,739] [INFO] Phase: PRE-REPLY | Receiver: 30034 | Sender: 30029 | Distance:   82.86 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:16:59,795] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30025 | Distance:  184.32 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:16:59,811] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30039 | Distance:  197.88 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:00,004] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30007 | Distance:  139.99 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:17:00,022] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30008 | Distance:  138.94 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:17:00,058] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30022 | Distance:  169.84 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:17:00,190] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30020 | Distance:  157.44 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:00,336] [INFO] Phase: COMMIT | Receiver: 30029 | Sender: 30022 | Distance:  169.84 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:17:07,174] [INFO] Phase: PRE-PREPARE | Receiver: 30029 | Sender: 30008 | Distance:  138.94 m | Delay: 0.6992s | Size: 16781064 bit
[2025-03-20 12:17:07,174] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30029 | Distance:  138.94 m | Delay: 0.6992s | Size: 16778160 bit
[2025-03-20 12:17:07,770] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30016 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:17:07,770] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30029 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:17:07,930] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30033 | Distance:   82.86 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:17:07,959] [INFO] Phase: PREPARE | Receiver: 30029 | Sender: 30020 | Distance:  157.44 m | Delay: 0.9322s | Size: 16779000 bit
