[2025-03-20 12:06:10,567] [INFO] Random node started: localhost:30024 | index= 25 | f=1, k=4
[2025-03-20 12:06:19,035] [INFO] Phase: PRE-PREPARE | Receiver: 30024 | Sender: 30027 | Distance:  121.68 m | Delay: 0.6992s | Size: 16781216 bit
[2025-03-20 12:06:19,047] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30024 | Distance:  121.68 m | Delay: 0.6992s | Size: 16778320 bit
[2025-03-20 12:06:19,563] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30020 | Distance:  156.32 m | Delay: 0.9322s | Size: 16779160 bit
[2025-03-20 12:06:19,579] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30024 | Distance:  156.32 m | Delay: 0.9322s | Size: 16778312 bit
[2025-03-20 12:06:19,614] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30014 | Distance:  149.09 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:19,933] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30035 | Distance:  132.64 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:19,961] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30005 | Distance:  153.78 m | Delay: 0.9322s | Size: 16779160 bit
[2025-03-20 12:06:19,989] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30002 | Distance:  132.48 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:20,023] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30007 | Distance:   15.16 m | Delay: 0.3107s | Size: 16779160 bit
[2025-03-20 12:06:20,177] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30022 | Distance:  147.36 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:20,464] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30035 | Distance:  132.64 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:20,499] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30014 | Distance:  149.09 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:20,510] [INFO] Phase: PRE-REPLY | Receiver: 30016 | Sender: 30024 | Distance:  149.09 m | Delay: 0.6991s | Size: 16778320 bit
[2025-03-20 12:06:20,598] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30027 | Distance:  121.68 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:20,630] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30020 | Distance:  156.32 m | Delay: 0.9322s | Size: 16779160 bit
[2025-03-20 12:06:20,682] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30002 | Distance:  132.48 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:20,714] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30007 | Distance:   15.16 m | Delay: 0.3107s | Size: 16779160 bit
[2025-03-20 12:06:20,755] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30005 | Distance:  153.78 m | Delay: 0.9322s | Size: 16779160 bit
[2025-03-20 12:06:20,778] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30022 | Distance:  147.36 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:24,074] [INFO] Phase: PRE-PREPARE | Receiver: 30024 | Sender: 30027 | Distance:  121.68 m | Delay: 0.6992s | Size: 16781216 bit
[2025-03-20 12:06:24,081] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30024 | Distance:  121.68 m | Delay: 0.6992s | Size: 16778320 bit
[2025-03-20 12:06:24,424] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30002 | Distance:  132.48 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:24,436] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30024 | Distance:  132.48 m | Delay: 0.6991s | Size: 16778320 bit
[2025-03-20 12:06:24,717] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30022 | Distance:  147.36 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:24,782] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30020 | Distance:  156.32 m | Delay: 0.9322s | Size: 16779160 bit
[2025-03-20 12:06:24,814] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30005 | Distance:  153.78 m | Delay: 0.9322s | Size: 16779160 bit
[2025-03-20 12:06:24,887] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30014 | Distance:  149.09 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:24,938] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30035 | Distance:  132.64 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:24,966] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30007 | Distance:   15.16 m | Delay: 0.3107s | Size: 16779160 bit
[2025-03-20 12:06:25,027] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30002 | Distance:  132.48 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:25,075] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30020 | Distance:  156.32 m | Delay: 0.9322s | Size: 16779160 bit
[2025-03-20 12:06:25,086] [INFO] Phase: PRE-REPLY | Receiver: 30016 | Sender: 30024 | Distance:  156.32 m | Delay: 0.9322s | Size: 16778320 bit
[2025-03-20 12:06:25,148] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30022 | Distance:  147.36 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:25,182] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30005 | Distance:  153.78 m | Delay: 0.9322s | Size: 16779160 bit
[2025-03-20 12:06:25,271] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30027 | Distance:  121.68 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:25,318] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30007 | Distance:   15.16 m | Delay: 0.3107s | Size: 16779160 bit
[2025-03-20 12:06:25,344] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30035 | Distance:  132.64 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:25,409] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30014 | Distance:  149.09 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:29,045] [INFO] Phase: PRE-PREPARE | Receiver: 30024 | Sender: 30027 | Distance:  121.68 m | Delay: 0.6992s | Size: 16781216 bit
[2025-03-20 12:06:29,053] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30024 | Distance:  121.68 m | Delay: 0.6992s | Size: 16778320 bit
[2025-03-20 12:06:29,287] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30005 | Distance:  153.78 m | Delay: 0.9322s | Size: 16779152 bit
[2025-03-20 12:06:29,304] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30024 | Distance:  153.78 m | Delay: 0.9322s | Size: 16778320 bit
[2025-03-20 12:06:29,716] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30014 | Distance:  149.09 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:29,757] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30002 | Distance:  132.48 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:29,781] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30035 | Distance:  132.64 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:29,806] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30007 | Distance:   15.16 m | Delay: 0.3107s | Size: 16779160 bit
[2025-03-20 12:06:29,843] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30020 | Distance:  156.32 m | Delay: 0.9322s | Size: 16779160 bit
[2025-03-20 12:06:29,870] [INFO] Phase: PREPARE | Receiver: 30024 | Sender: 30022 | Distance:  147.36 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:29,896] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30005 | Distance:  153.78 m | Delay: 0.9322s | Size: 16779160 bit
[2025-03-20 12:06:29,959] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30027 | Distance:  121.68 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:29,969] [INFO] Phase: PRE-REPLY | Receiver: 30016 | Sender: 30024 | Distance:  121.68 m | Delay: 0.6991s | Size: 16778320 bit
[2025-03-20 12:06:30,058] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30014 | Distance:  149.09 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:30,133] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30007 | Distance:   15.16 m | Delay: 0.3107s | Size: 16779160 bit
[2025-03-20 12:06:30,159] [INFO] Phase: COMMIT | Receiver: 30024 | Sender: 30020 | Distance:  156.32 m | Delay: 0.9322s | Size: 16779160 bit
