[2025-03-20 12:39:49,308] [INFO] Node started: localhost:30078 | index= 79 | f=1, k=4
[2025-03-20 12:40:09,750] [INFO] Phase: PRE-PREPARE | Receiver: 30078 | Sender: 30076 | Distance:  120.12 m | Delay: 0.6993s | Size: 16782200 bit
[2025-03-20 12:40:09,750] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30078 | Distance:  120.12 m | Delay: 0.6993s | Size: 16778160 bit
[2025-03-20 12:40:09,982] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30094 | Distance:   94.56 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:09,989] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30078 | Distance:   94.56 m | Delay: 0.4661s | Size: 16778144 bit
[2025-03-20 12:40:18,255] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30022 | Distance:   94.02 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:40:19,753] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30098 | Distance:  111.29 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:19,883] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30030 | Distance:   66.08 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:19,910] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30115 | Distance:  127.47 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:19,940] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30048 | Distance:   58.12 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:19,971] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30105 | Distance:  104.82 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:19,998] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30103 | Distance:   31.62 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:40:20,026] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30034 | Distance:   55.48 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:40:20,097] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30100 | Distance:  161.85 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:20,126] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30051 | Distance:   56.87 m | Delay: 0.4661s | Size: 16779000 bit
[2025-03-20 12:40:20,150] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30089 | Distance:   83.72 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:20,179] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30010 | Distance:  128.51 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:20,204] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30020 | Distance:   96.56 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:20,225] [INFO] Phase: PREPARE | Receiver: 30078 | Sender: 30003 | Distance:   89.31 m | Delay: 0.4661s | Size: 16778992 bit
