[2025-03-20 12:39:47,894] [INFO] Node started: localhost:30071 | index= 72 | f=1, k=4
[2025-03-20 12:40:02,656] [INFO] Phase: PRE-PREPARE | Receiver: 30071 | Sender: 30110 | Distance:   52.58 m | Delay: 0.4662s | Size: 16782208 bit
[2025-03-20 12:40:02,671] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30071 | Distance:   52.58 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:40:03,018] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30064 | Distance:   56.96 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:03,018] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30071 | Distance:   56.96 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:40:04,489] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30064 | Distance:   56.96 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:04,512] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30063 | Distance:   94.45 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:04,535] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30040 | Distance:  103.67 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:04,617] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30092 | Distance:  144.04 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:04,653] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30011 | Distance:  141.30 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:04,868] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30005 | Distance:  105.80 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:04,892] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30097 | Distance:  127.06 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:04,921] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30023 | Distance:  144.77 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:04,953] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30037 | Distance:  118.61 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:05,014] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30045 | Distance:   96.61 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:05,049] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30006 | Distance:   58.81 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:05,060] [INFO] Phase: PRE-REPLY | Receiver: 30016 | Sender: 30071 | Distance:   58.81 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:40:05,119] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30006 | Distance:   58.81 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:05,172] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30037 | Distance:  118.61 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,229] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30025 | Distance:  117.52 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,273] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30040 | Distance:  103.67 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:05,313] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30023 | Distance:  144.77 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:05,389] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30009 | Distance:  128.30 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,418] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30043 | Distance:  144.04 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,448] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30045 | Distance:   96.61 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:05,473] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30074 | Distance:   93.19 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:05,558] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30025 | Distance:  117.52 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,599] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30110 | Distance:   52.58 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:05,632] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30063 | Distance:   94.45 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:05,668] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30092 | Distance:  144.04 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,719] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30096 | Distance:  119.14 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,757] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30116 | Distance:  144.03 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:05,802] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30097 | Distance:  127.06 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:05,837] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30074 | Distance:   93.19 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:05,921] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30073 | Distance:  173.42 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:05,944] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30005 | Distance:  105.80 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,023] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30096 | Distance:  119.14 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,101] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30011 | Distance:  141.30 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,146] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30014 | Distance:  135.03 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,172] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30099 | Distance:  159.38 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,270] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30014 | Distance:  135.03 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,304] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30090 | Distance:  133.86 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,340] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30013 | Distance:  175.98 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,371] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30028 | Distance:  157.98 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,399] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30090 | Distance:  133.86 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,424] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30068 | Distance:  125.86 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,467] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30068 | Distance:  125.86 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,495] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30013 | Distance:  175.98 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,537] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30081 | Distance:  165.50 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,590] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30043 | Distance:  144.04 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:06,630] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30081 | Distance:  165.50 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:06,712] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30116 | Distance:  144.03 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:06,767] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30099 | Distance:  159.38 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,796] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30028 | Distance:  157.98 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,836] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30053 | Distance:  192.99 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,868] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30073 | Distance:  173.42 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,899] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30065 | Distance:  198.01 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,930] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30065 | Distance:  198.01 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:06,956] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30053 | Distance:  192.99 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:06,984] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30009 | Distance:  128.30 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:10,176] [INFO] Phase: PRE-PREPARE | Receiver: 30071 | Sender: 30110 | Distance:   52.58 m | Delay: 0.4662s | Size: 16782208 bit
[2025-03-20 12:40:10,190] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30071 | Distance:   52.58 m | Delay: 0.4662s | Size: 16778160 bit
[2025-03-20 12:40:11,143] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30064 | Distance:   56.96 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:11,155] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30071 | Distance:   56.96 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:40:16,895] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30006 | Distance:   58.81 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:18,792] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30040 | Distance:  103.67 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:18,829] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30063 | Distance:   94.45 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:18,870] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30045 | Distance:   96.61 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:18,944] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30011 | Distance:  141.30 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:19,038] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30092 | Distance:  144.04 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:19,136] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30014 | Distance:  135.03 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:19,167] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30090 | Distance:  133.86 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:19,199] [INFO] Phase: PREPARE | Receiver: 30071 | Sender: 30023 | Distance:  144.77 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:19,236] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30013 | Distance:  175.98 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:40:19,270] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30092 | Distance:  144.04 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:19,290] [INFO] Phase: PRE-REPLY | Receiver: 30016 | Sender: 30071 | Distance:  144.04 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:40:19,365] [INFO] Phase: COMMIT | Receiver: 30071 | Sender: 30068 | Distance:  125.86 m | Delay: 0.6991s | Size: 16778992 bit
