[2025-03-20 12:39:45,485] [INFO] Node started: localhost:30059 | index= 60 | f=1, k=4
[2025-03-20 12:40:13,411] [INFO] Phase: PRE-PREPARE | Receiver: 30059 | Sender: 30066 | Distance:  128.33 m | Delay: 0.6993s | Size: 16782200 bit
[2025-03-20 12:40:13,586] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30059 | Distance:  128.33 m | Delay: 0.6993s | Size: 16778160 bit
[2025-03-20 12:40:20,558] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30077 | Distance:  128.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:20,573] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30059 | Distance:  128.57 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:40:21,126] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30080 | Distance:  120.26 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:22,058] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30015 | Distance:  107.20 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:22,093] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30039 | Distance:   90.24 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:22,128] [INFO] Phase: COMMIT | Receiver: 30059 | Sender: 30077 | Distance:  128.57 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:22,162] [INFO] Phase: COMMIT | Receiver: 30059 | Sender: 30066 | Distance:  128.33 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:22,175] [INFO] Phase: PRE-REPLY | Receiver: 30038 | Sender: 30059 | Distance:  128.33 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:40:22,270] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30088 | Distance:   90.71 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:22,308] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30031 | Distance:  102.57 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:22,338] [INFO] Phase: COMMIT | Receiver: 30059 | Sender: 30080 | Distance:  120.26 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:22,373] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30026 | Distance:  134.72 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:22,476] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30087 | Distance:  139.49 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:40:22,537] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30062 | Distance:  138.72 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:22,576] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30018 | Distance:   77.01 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:22,611] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30070 | Distance:   50.45 m | Delay: 0.0000s | Size: 16779000 bit
[2025-03-20 12:40:22,644] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30036 | Distance:  101.06 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:22,725] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30067 | Distance:  138.57 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:40:22,768] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30083 | Distance:   59.29 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:22,818] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30113 | Distance:  127.46 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:23,341] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30109 | Distance:  115.50 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:23,377] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30046 | Distance:   94.10 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:40:23,421] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30111 | Distance:  134.59 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:40:23,469] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30085 | Distance:  175.01 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:40:23,510] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30058 | Distance:   78.92 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:40:23,565] [INFO] Phase: PREPARE | Receiver: 30059 | Sender: 30008 | Distance:  112.30 m | Delay: 0.6991s | Size: 16779000 bit
