120	2	11.518113613128662
120	2	11.461651086807251
120	4	12.000480651855469
120	4	12.041467905044556
120	6	11.542134284973145
120	6	11.528709888458252
120	8	11.48858642578125
120	8	11.473928689956665
120	10	11.494618654251099
120	10	11.520966291427612
120	12	11.515689134597778
120	12	11.498132705688477
120	14	11.54902958869934
120	14	11.491379737854004
120	16	11.465528011322021
120	16	11.501265048980713
120	18	11.531447887420654
120	18	11.491929769515991
120	20	11.520725727081299
120	20	11.50196647644043
160	2	16.265403032302856
160	2	16.250230312347412
160	4	16.180105924606323
160	4	16.115910530090332
160	6	16.16754460334778
160	6	16.21311616897583
160	8	16.459568977355957
160	8	16.452082872390747
160	10	16.437025785446167
160	10	16.4732825756073
160	12	16.44262170791626
160	12	16.447425603866577
160	14	16.43573021888733
160	14	16.44386076927185
160	16	16.443065643310547
160	16	16.407670736312866
160	18	16.452895879745483
160	18	16.452909469604492
160	20	16.435001850128174
160	20	16.441913843154907
200	2	19.61295986175537
200	2	19.579288482666016
200	4	19.557421445846558
200	4	19.45352029800415
200	6	19.321375608444214
200	6	19.299627542495728
200	8	19.567579984664917
200	8	19.56782031059265
200	10	19.903484582901
200	10	20.029696941375732
200	12	20.104546308517456
200	12	20.100771188735962
200	14	20.12749743461609
200	14	20.138984441757202
200	16	20.190242767333984
200	16	20.166841506958008
200	18	20.154330492019653
200	18	20.124603986740112
200	20	20.1341233253479
200	20	20.10905885696411
240	2	24.734429359436035
240	2	24.671475887298584
240	4	24.5943284034729
240	4	24.541075706481934
240	6	24.396854877471924
240	6	24.342907667160034
240	8	24.190802574157715
240	8	24.213271379470825
240	10	24.756751537322998
240	10	24.70180034637451
240	12	24.97292160987854
240	12	24.949610710144043
240	14	25.283080339431763
240	14	25.25245952606201
240	16	25.163352251052856
240	16	25.16311764717102
240	18	25.208091497421265
240	18	25.213783740997314
240	20	25.190144777297974
240	20	25.18770670890808
280	2	27.927043437957764
280	2	27.88145422935486
280	4	28.214580535888672
280	4	27.992297410964966
280	6	27.789406061172485
280	6	27.755512952804565
280	8	27.251652717590332
280	8	27.436749935150146
280	10	27.63567328453064
280	10	27.620936632156372
280	12	28.08963179588318
280	12	28.19968032836914
280	14	28.37790846824646
280	14	28.39122486114502
280	16	28.651914358139038
280	16	28.903006315231323
280	18	28.6290385723114
280	18	28.596349477767944
280	20	28.58043885231018
280	20	28.608978271484375
300	2	29.748294830322266
300	2	29.812376976013184
300	6	29.521952629089355
300	6	29.592873334884644
300	8	29.230430364608765
300	8	29.35701870918274
300	10	29.200867891311646
300	10	29.13206934928894
300	12	29.78506350517273
300	12	29.635009050369263
300	14	30.17814302444458
300	14	30.227656364440918
300	16	30.437899827957153
300	16	30.425406217575073
300	18	30.585591554641724
300	18	30.54845666885376
300	20	30.631555557250977
300	20	30.63875675201416
300	2	29.786157608032227
300	2	29.75205397605896
300	6	29.54888153076172
300	6	29.549957752227783
300	8	29.330583572387695
