120	2	16.256986141204834
120	2	16.21770429611206
120	4	16.037461280822754
120	4	16.047771215438843
120	6	16.318320989608765
120	6	16.253137588500977
120	8	16.228162050247192
120	8	16.218285083770752
120	10	16.21271848678589
120	10	16.24774169921875
120	12	16.2353732585907
120	12	16.2511146068573
120	14	16.206263303756714
120	14	16.228127002716064
120	16	16.247491359710693
120	16	16.255894899368286
120	18	16.236788034439087
120	18	16.2009699344635
120	20	16.20856785774231
120	20	16.17970848083496
160	2	20.958292484283447
160	2	20.87987780570984
160	4	20.803818702697754
160	4	20.827725172042847
160	6	20.87041974067688
160	6	20.877247095108032
160	8	21.144655227661133
160	8	21.102360010147095
160	10	21.12896704673767
160	10	21.195992469787598
160	12	21.165285110473633
160	12	21.143285036087036
160	14	21.187024354934692
160	14	21.16198992729187
160	16	21.163196802139282
160	16	21.15131664276123
160	18	21.141852855682373
160	18	21.148966073989868
160	20	21.171477794647217
160	20	21.150259256362915
200	2	24.302445888519287
200	2	24.337011575698853
200	4	24.22672724723816
200	4	24.222351551055908
200	6	23.986427068710327
200	6	23.969573497772217
200	8	24.283358573913574
200	8	24.329774856567383
200	10	24.681262731552124
200	10	24.621041297912598
200	12	24.779771327972412
200	12	24.7933828830719
200	14	24.834405660629272
200	14	24.912203788757324
200	16	24.809657335281372
200	16	24.81175661087036
200	18	24.858681201934814
200	18	24.833500385284424
200	20	24.82534146308899
200	20	24.77377223968506
240	2	29.492119312286377
240	2	29.407922506332397
240	4	29.195355653762817
240	4	29.213598489761353
240	6	29.066980838775635
240	6	29.041863679885864
240	8	28.988070011138916
240	8	28.962560415267944
240	10	29.36772108078003
240	10	29.430703163146973
240	12	29.745951652526855
240	12	29.76641535758972
240	14	29.989269018173218
240	14	29.99312686920166
240	16	29.899603605270386
240	16	29.87279987335205
240	18	29.879050254821777
240	18	29.86894941329956
240	20	29.894928693771362
240	20	29.85620141029358
280	2	32.6257164478302
280	2	32.6745822429657
280	4	32.62407112121582
280	4	32.59678816795349
280	6	32.327855825424194
280	6	32.4113245010376
280	8	32.090484857559204
280	8	32.06094264984131
280	10	32.26661157608032
280	10	32.27771544456482
280	12	32.76157188415527
280	12	32.75010132789612
280	14	33.02478837966919
280	14	33.09474229812622
280	16	33.35032105445862
280	16	33.37576675415039
280	18	33.337539196014404
280	18	33.310115337371826
280	20	33.29759120941162
280	20	33.30411148071289
300	2	34.313122034072876
300	2	34.32523322105408
300	4	34.384753704071045
300	4	34.43572664260864
300	6	34.11352062225342
300	6	34.09609842300415
300	8	33.88365960121155
300	8	33.91374945640564
300	10	33.862499952316284
300	10	33.66827416419983
300	12	34.249966859817505
300	12	34.420655250549316
300	14	34.76509428024292
300	14	34.84637808799744
300	16	35.06573295593262
300	16	35.063740730285645
300	18	35.14547777175903
300	18	35.178598403930664
300	20	35.18321776390076
300	20	35.20564937591553
