120	2	14.824028491973877
120	2	14.832756280899048
120	2	14.81486201286316
120	4	14.389273643493652
120	4	14.327039241790771
120	4	14.283555746078491
120	6	14.535964488983154
120	6	14.578185796737671
120	6	14.539550542831421
120	8	14.134151935577393
120	8	14.104196310043335
120	8	14.121819734573364
120	10	14.137260437011719
120	10	14.069375038146973
120	10	14.12992548942566
120	12	14.124595642089844
120	12	14.12129545211792
120	12	14.093950510025024
120	14	14.148703336715698
120	14	14.12280821800232
120	14	14.142858266830444
120	16	14.099406480789185
120	16	14.14056921005249
120	16	14.127044439315796
120	18	14.120405673980713
120	18	14.155272006988525
120	18	14.146190404891968
120	20	14.109107971191406
120	20	14.091480016708374
120	20	14.102329730987549
200	2	22.911536931991577
200	2	22.963793992996216
200	2	22.975399494171143
200	4	22.46361494064331
200	4	22.5282461643219
200	4	22.494845151901245
200	6	22.334792375564575
200	6	22.3381769657135
200	6	22.35490584373474
200	8	22.58707284927368
200	8	22.503220081329346
200	8	22.608237743377686
200	10	23.00934147834778
200	10	22.977470636367798
200	10	22.9210844039917
200	12	22.728318691253662
200	12	22.67863631248474
200	12	22.741586685180664
200	14	22.76823925971985
200	14	22.751253128051758
200	14	22.85865306854248
200	16	22.75382423400879
200	16	22.70838475227356
200	16	22.775799036026
200	18	22.818697452545166
200	18	22.80200433731079
200	18	22.71935272216797
200	20	22.800281047821045
200	20	22.839086532592773
200	20	22.79004740715027
280	2	31.67891573905945
280	2	31.655049800872803
280	2	31.68213677406311
280	4	30.922955989837646
120	2	14.838812589645386
120	2	14.877324104309082
280	2	31.674309968948364
280	2	31.685570240020752
280	2	31.645768404006958
280	4	30.88477611541748
280	4	30.882935285568237
280	4	30.87878155708313
280	6	30.685580730438232
280	6	30.697279453277588
280	6	30.614049911499023
280	8	30.421290397644043
280	8	30.442903757095337
280	8	30.496569871902466
280	10	30.49562907218933
280	10	30.530128479003906
280	10	30.604620933532715
280	12	31.051432609558105
280	12	31.03379774093628
280	12	31.059420347213745
280	14	31.38285493850708
280	14	31.3234965801239
280	14	31.43078851699829
280	16	31.641543865203857
280	16	31.631519079208374
280	16	31.641801357269287
280	18	31.24308729171753
280	18	31.2283296585083
