[2025-03-24 11:40:08,131] [INFO] [Node_ 18] Starting node at localhost:30017 | index= 18 | f=1, k=4
[2025-03-24 11:47:33,331] [INFO] [Node_ 18] Starting node at localhost:30017 | index= 18 | f=1, k=4
[2025-03-24 11:47:35,946] [INFO] [Node_ 18] Received PRE-PREPARE: id:1742784455847, from:30000, delay:0.1554s, distance:0022.05m (Euclidean), mes_siz_bit:8390248
[2025-03-24 11:47:36,075] [INFO] [Node_ 18] Received PREPARE: id:1742784455847, from:30005, delay:0.1554s, distance:0003.68m (Euclidean), mes_siz_bit:8390240
[2025-03-24 11:47:36,077] [INFO] [Node_ 18] Received PREPARE: id:1742784455847, from:30006, delay:0.1554s, distance:0010.68m (Euclidean), mes_siz_bit:8390248
[2025-03-24 11:47:36,228] [INFO] [Node_ 18] Received PREPARE: id:1742784455847, from:30013, delay:0.1554s, distance:0004.44m (Euclidean), mes_siz_bit:8390248
[2025-03-24 11:47:36,263] [INFO] [Node_ 18] Received PREPARE: id:1742784455847, from:30016, delay:0.1554s, distance:0006.64m (Euclidean), mes_siz_bit:8390240
[2025-03-24 11:47:36,283] [INFO] [Node_ 18] Received PREPARE: id:1742784455847, from:30015, delay:0.1554s, distance:0010.36m (Euclidean), mes_siz_bit:8390248
[2025-03-24 11:47:36,330] [INFO] [Node_ 18] Received PREPARE: id:1742784455847, from:30007, delay:0.1554s, distance:0005.46m (Euclidean), mes_siz_bit:8390240
[2025-03-24 11:47:36,334] [INFO] [Node_ 18] Received PREPARE: id:1742784455847, from:30018, delay:0.1554s, distance:0021.77m (Euclidean), mes_siz_bit:8390248
[2025-03-24 11:47:36,340] [INFO] [Node_ 18] Received PREPARE: id:1742784455847, from:30002, delay:0.1554s, distance:0011.71m (Euclidean), mes_siz_bit:8390248
[2025-03-24 11:47:36,344] [INFO] [Node_ 18] Received PREPARE: id:1742784455847, from:30012, delay:0.1554s, distance:0011.57m (Euclidean), mes_siz_bit:8390240
[2025-03-24 11:47:36,349] [INFO] [Node_ 18] Received PREPARE: id:1742784455847, from:30008, delay:0.1554s, distance:0012.47m (Euclidean), mes_siz_bit:8390248
[2025-03-24 11:47:36,364] [INFO] [Node_ 18] Received PREPARE: id:1742784455847, from:30001, delay:0.1554s, distance:0009.52m (Euclidean), mes_siz_bit:8390232
[2025-03-24 11:47:36,381] [INFO] [Node_ 18] Received PREPARE: id:1742784455847, from:30019, delay:0.1554s, distance:0014.04m (Euclidean), mes_siz_bit:8390248
[2025-03-24 11:47:36,387] [INFO] [Node_ 18] Received COMMIT: id:1742784455847, from:30005, delay:0.1554s, distance:0003.68m (Euclidean), mes_siz_bit:8390240
[2025-03-24 11:47:36,391] [INFO] [Node_ 18] Received PREPARE: id:1742784455847, from:30003, delay:0.1554s, distance:0013.40m (Euclidean), mes_siz_bit:8390240
[2025-03-24 11:47:36,397] [INFO] [Node_ 18] Received COMMIT: id:1742784455847, from:30000, delay:0.1554s, distance:0022.05m (Euclidean), mes_siz_bit:8390240
[2025-03-24 11:47:36,407] [INFO] [Node_ 18] Received PREPARE: id:1742784455847, from:30004, delay:0.1554s, distance:0010.58m (Euclidean), mes_siz_bit:8390232
[2025-03-24 11:47:36,412] [INFO] [Node_ 18] Received COMMIT: id:1742784455847, from:30015, delay:0.1554s, distance:0010.36m (Euclidean), mes_siz_bit:8390248
[2025-03-24 11:47:36,418] [INFO] [Node_ 18] Received PREPARE: id:1742784455847, from:30014, delay:0.1554s, distance:0017.78m (Euclidean), mes_siz_bit:8390248
[2025-03-24 11:47:36,424] [INFO] [Node_ 18] Received COMMIT: id:1742784455847, from:30006, delay:0.1554s, distance:0010.68m (Euclidean), mes_siz_bit:8390248
