[2025-03-11 17:48:06,226] [INFO] Node started: localhost:30180 | index=181 | f=1, k=4
[2025-03-11 17:48:11,907] [INFO] [30180] PRE-PREPARE received: {'request_id': 1741682891617, 'data': 'llapbft_message_1741682891617', 'timestamp': 1741682891.640408, 'leader': 30066, 'cluster_id': 3, 'cluster_ports': [30002, 30022, 30024, 30028, 30031, 30037, 30041, 30048, 30051, 30052, 30057, 30059, 30066, 30070, 30073, 30075, 30076, 30079, 30084, 30088, 30089, 30093, 30096, 30098, 30100, 30101, 30102, 30109, 30110, 30113, 30115, 30116, 30118, 30133, 30137, 30138, 30140, 30141, 30144, 30146, 30151, 30152, 30153, 30154, 30156, 30180, 30183, 30191, 30193, 30198], 'cluster_manager': {'host': 'localhost', 'port': 30133, 'latitude': 36.6274955, 'longitude': 127.4587659, 'altitude': 30, 'offset_m': 'lat: 99 m, lng: 23 m, alt: 30 m'}, 'simulated_delay': 0.0003, 'distance': 193.4900756973481, 'message_size_bits': 5400}
[2025-03-11 17:48:11,924] [INFO] [30180] Broadcasting PREPARE: REQUEST 1741682891617
[2025-03-11 17:48:12,045] [INFO] [30180] PREPARE received from 30109 for REQUEST 1741682891617
[2025-03-11 17:48:12,045] [INFO] [30180] Broadcasting COMMIT: REQUEST 1741682891617
[2025-03-11 17:48:12,047] [INFO] [30180] PREPARE received from 30137 for REQUEST 1741682891617
[2025-03-11 17:48:12,148] [INFO] [30180] PREPARE received from 30193 for REQUEST 1741682891617
[2025-03-11 17:48:12,165] [INFO] [30180] COMMIT received from 30109 for REQUEST 1741682891617
[2025-03-11 17:48:12,195] [INFO] [30180] COMMIT received from 30137 for REQUEST 1741682891617
[2025-03-11 17:48:12,195] [INFO] [30180] COMMIT complete. Sending PRE-REPLY: REQUEST 1741682891617 directly to Manager 30133
[2025-03-11 17:48:12,203] [INFO] [30180] COMMIT received from 30193 for REQUEST 1741682891617
[2025-03-11 17:48:13,691] [INFO] [30180] PREPARE received from 30140 for REQUEST 1741682891617
[2025-03-11 17:48:13,691] [INFO] [30180] COMMIT received from 30140 for REQUEST 1741682891617
[2025-03-11 17:48:14,005] [INFO] [30180] PREPARE received from 30144 for REQUEST 1741682891617
[2025-03-11 17:48:14,005] [INFO] [30180] COMMIT received from 30144 for REQUEST 1741682891617
[2025-03-11 17:48:14,748] [INFO] [30180] PREPARE received from 30028 for REQUEST 1741682891617
[2025-03-11 17:48:14,791] [INFO] [30180] COMMIT received from 30028 for REQUEST 1741682891617
[2025-03-11 17:48:14,793] [INFO] [30180] PREPARE received from 30102 for REQUEST 1741682891617
[2025-03-11 17:48:14,836] [INFO] [30180] COMMIT received from 30102 for REQUEST 1741682891617
[2025-03-11 17:48:14,840] [INFO] [30180] PREPARE received from 30154 for REQUEST 1741682891617
[2025-03-11 17:48:14,842] [INFO] [30180] COMMIT received from 30154 for REQUEST 1741682891617
[2025-03-11 17:48:15,482] [INFO] [30180] PREPARE received from 30113 for REQUEST 1741682891617
