[2025-03-12 09:59:38,501] [INFO] Node started: localhost:30027 | index=28 | f=1, k=4
[2025-03-12 10:00:13,841] [INFO] [30027] PRE-PREPARE received: {'request_id': 1741741213760, 'data': 'llapbft_message_1741741213760', 'timestamp': 1741741213.7926333, 'leader': 30004, 'cluster_id': 1, 'cluster_ports': [30004, 30011, 30015, 30025, 30027, 30028, 30030, 30034, 30040, 30041, 30042, 30049, 30050, 30051, 30054, 30062, 30063, 30073, 30074, 30078, 30080, 30082, 30086, 30092, 30104, 30113, 30114, 30115, 30123, 30128, 30132, 30133, 30138, 30143, 30144, 30145, 30146, 30148, 30150, 30152, 30156, 30158, 30165, 30168, 30174, 30180, 30188, 30189, 30195], 'cluster_manager': {'host': 'localhost', 'port': 30133, 'latitude': 36.6274955, 'longitude': 127.4587659, 'altitude': 30, 'offset_m': 'lat: 99 m, lng: 23 m, alt: 30 m'}, 'simulated_delay': 0.0002973333333333333, 'distance': 166.01915185588473, 'message_size_bits': 5352}
[2025-03-12 10:00:13,867] [INFO] [30027] Broadcasting PREPARE: REQUEST 1741741213760
[2025-03-12 10:00:14,065] [INFO] [30027] PREPARE received from 30114 for REQUEST 1741741213760
[2025-03-12 10:00:14,065] [INFO] [30027] Broadcasting COMMIT: REQUEST 1741741213760
[2025-03-12 10:00:14,190] [INFO] [30027] PREPARE received from 30051 for REQUEST 1741741213760
[2025-03-12 10:00:14,190] [INFO] [30027] PREPARE received from 30063 for REQUEST 1741741213760
[2025-03-12 10:00:14,192] [INFO] [30027] PREPARE received from 30174 for REQUEST 1741741213760
[2025-03-12 10:00:14,192] [INFO] [30027] PREPARE received from 30168 for REQUEST 1741741213760
[2025-03-12 10:00:14,192] [INFO] [30027] PREPARE received from 30143 for REQUEST 1741741213760
[2025-03-12 10:00:14,192] [INFO] [30027] PREPARE received from 30028 for REQUEST 1741741213760
[2025-03-12 10:00:14,192] [INFO] [30027] PREPARE received from 30195 for REQUEST 1741741213760
[2025-03-12 10:00:14,192] [INFO] [30027] PREPARE received from 30189 for REQUEST 1741741213760
[2025-03-12 10:00:14,192] [INFO] [30027] PREPARE received from 30156 for REQUEST 1741741213760
[2025-03-12 10:00:14,314] [INFO] [30027] PREPARE received from 30040 for REQUEST 1741741213760
[2025-03-12 10:00:14,314] [INFO] [30027] PREPARE received from 30104 for REQUEST 1741741213760
[2025-03-12 10:00:14,368] [INFO] [30027] PREPARE received from 30132 for REQUEST 1741741213760
[2025-03-12 10:00:14,368] [INFO] [30027] PREPARE received from 30025 for REQUEST 1741741213760
[2025-03-12 10:00:14,371] [INFO] [30027] PREPARE received from 30123 for REQUEST 1741741213760
[2025-03-12 10:00:14,371] [INFO] [30027] PREPARE received from 30128 for REQUEST 1741741213760
[2025-03-12 10:00:14,538] [INFO] [30027] PREPARE received from 30049 for REQUEST 1741741213760
[2025-03-12 10:00:14,538] [INFO] [30027] PREPARE received from 30054 for REQUEST 1741741213760
[2025-03-12 10:00:15,430] [INFO] [30027] COMMIT received from 30114 for REQUEST 1741741213760
[2025-03-12 10:00:15,430] [INFO] [30027] COMMIT received from 30189 for REQUEST 1741741213760
[2025-03-12 10:00:15,430] [INFO] [30027] COMMIT complete. Sending PRE-REPLY: REQUEST 1741741213760 directly to Manager 30133
[2025-03-12 10:00:15,430] [INFO] [30027] COMMIT received from 30168 for REQUEST 1741741213760
[2025-03-12 10:00:16,185] [INFO] [30027] PREPARE received from 30042 for REQUEST 1741741213760
[2025-03-12 10:00:16,185] [INFO] [30027] COMMIT received from 30174 for REQUEST 1741741213760
[2025-03-12 10:00:16,316] [INFO] [30027] COMMIT received from 30115 for REQUEST 1741741213760
[2025-03-12 10:00:16,318] [INFO] [30027] COMMIT received from 30132 for REQUEST 1741741213760
[2025-03-12 10:00:16,318] [INFO] [30027] COMMIT received from 30104 for REQUEST 1741741213760
[2025-03-12 10:00:16,318] [INFO] [30027] COMMIT received from 30143 for REQUEST 1741741213760
[2025-03-12 10:00:16,318] [INFO] [30027] COMMIT received from 30051 for REQUEST 1741741213760
[2025-03-12 10:00:16,318] [INFO] [30027] PREPARE received from 30115 for REQUEST 1741741213760
[2025-03-12 10:00:16,318] [INFO] [30027] PREPARE received from 30082 for REQUEST 1741741213760
[2025-03-12 10:00:16,318] [INFO] [30027] COMMIT received from 30156 for REQUEST 1741741213760
[2025-03-12 10:00:16,565] [INFO] [30027] COMMIT received from 30195 for REQUEST 1741741213760
[2025-03-12 10:00:16,601] [INFO] [30027] COMMIT received from 30025 for REQUEST 1741741213760
[2025-03-12 10:00:16,601] [INFO] [30027] COMMIT received from 30165 for REQUEST 1741741213760
[2025-03-12 10:00:16,601] [INFO] [30027] COMMIT received from 30063 for REQUEST 1741741213760
[2025-03-12 10:00:16,601] [INFO] [30027] COMMIT received from 30028 for REQUEST 1741741213760
[2025-03-12 10:00:17,187] [INFO] [30027] PREPARE received from 30092 for REQUEST 1741741213760
[2025-03-12 10:00:17,187] [INFO] [30027] PREPARE received from 30165 for REQUEST 1741741213760
[2025-03-12 10:00:17,187] [INFO] [30027] PREPARE received from 30150 for REQUEST 1741741213760
[2025-03-12 10:00:17,187] [INFO] [30027] COMMIT received from 30092 for REQUEST 1741741213760
[2025-03-12 10:00:17,187] [INFO] [30027] COMMIT received from 30082 for REQUEST 1741741213760
[2025-03-12 10:00:17,387] [INFO] [30027] PREPARE received from 30062 for REQUEST 1741741213760
[2025-03-12 10:00:17,394] [INFO] [30027] PREPARE received from 30180 for REQUEST 1741741213760
[2025-03-12 10:00:17,394] [INFO] [30027] COMMIT received from 30123 for REQUEST 1741741213760
[2025-03-12 10:00:17,394] [INFO] [30027] PREPARE received from 30034 for REQUEST 1741741213760
[2025-03-12 10:00:17,421] [INFO] [30027] PREPARE received from 30030 for REQUEST 1741741213760
[2025-03-12 10:00:17,421] [INFO] [30027] COMMIT received from 30054 for REQUEST 1741741213760
[2025-03-12 10:00:17,421] [INFO] [30027] PREPARE received from 30050 for REQUEST 1741741213760
[2025-03-12 10:00:17,423] [INFO] [30027] PREPARE received from 30086 for REQUEST 1741741213760
[2025-03-12 10:00:17,423] [INFO] [30027] COMMIT received from 30180 for REQUEST 1741741213760
[2025-03-12 10:00:17,495] [INFO] [30027] COMMIT received from 30050 for REQUEST 1741741213760
[2025-03-12 10:00:17,495] [INFO] [30027] COMMIT received from 30062 for REQUEST 1741741213760
[2025-03-12 10:00:17,495] [INFO] [30027] COMMIT received from 30086 for REQUEST 1741741213760
[2025-03-12 10:00:17,495] [INFO] [30027] COMMIT received from 30042 for REQUEST 1741741213760
[2025-03-12 10:00:17,558] [INFO] [30027] COMMIT received from 30004 for REQUEST 1741741213760
[2025-03-12 10:00:17,627] [INFO] [30027] COMMIT received from 30030 for REQUEST 1741741213760
[2025-03-12 10:00:17,693] [INFO] [30027] PREPARE received from 30015 for REQUEST 1741741213760
[2025-03-12 10:00:17,921] [INFO] [30027] PREPARE received from 30041 for REQUEST 1741741213760
[2025-03-12 10:00:17,959] [INFO] [30027] COMMIT received from 30049 for REQUEST 1741741213760
[2025-03-12 10:00:17,974] [INFO] [30027] COMMIT received from 30015 for REQUEST 1741741213760
[2025-03-12 10:00:18,103] [INFO] [30027] COMMIT received from 30041 for REQUEST 1741741213760
[2025-03-12 10:00:18,103] [INFO] [30027] PREPARE received from 30138 for REQUEST 1741741213760
[2025-03-12 10:00:18,113] [INFO] [30027] PREPARE received from 30152 for REQUEST 1741741213760
[2025-03-12 10:00:18,158] [INFO] [30027] COMMIT received from 30040 for REQUEST 1741741213760
[2025-03-12 10:00:18,184] [INFO] [30027] COMMIT received from 30128 for REQUEST 1741741213760
[2025-03-12 10:00:18,184] [INFO] [30027] PREPARE received from 30074 for REQUEST 1741741213760
[2025-03-12 10:00:18,230] [INFO] [30027] COMMIT received from 30138 for REQUEST 1741741213760
[2025-03-12 10:00:18,274] [INFO] [30027] COMMIT received from 30074 for REQUEST 1741741213760
[2025-03-12 10:00:18,278] [INFO] [30027] PREPARE received from 30113 for REQUEST 1741741213760
[2025-03-12 10:00:18,285] [INFO] [30027] PREPARE received from 30188 for REQUEST 1741741213760
[2025-03-12 10:00:18,353] [INFO] [30027] COMMIT received from 30188 for REQUEST 1741741213760
[2025-03-12 10:00:18,354] [INFO] [30027] COMMIT received from 30150 for REQUEST 1741741213760
[2025-03-12 10:00:18,492] [INFO] [30027] COMMIT received from 30113 for REQUEST 1741741213760
[2025-03-12 10:00:18,594] [INFO] [30027] PREPARE received from 30011 for REQUEST 1741741213760
[2025-03-12 10:00:18,633] [INFO] [30027] COMMIT received from 30011 for REQUEST 1741741213760
[2025-03-12 10:00:18,633] [INFO] [30027] COMMIT received from 30152 for REQUEST 1741741213760
[2025-03-12 10:00:18,649] [INFO] [30027] PREPARE received from 30078 for REQUEST 1741741213760
[2025-03-12 10:00:18,675] [INFO] [30027] COMMIT received from 30078 for REQUEST 1741741213760
[2025-03-12 10:00:18,874] [INFO] [30027] COMMIT received from 30034 for REQUEST 1741741213760
[2025-03-12 10:00:18,905] [INFO] [30027] PREPARE received from 30144 for REQUEST 1741741213760
[2025-03-12 10:00:18,979] [INFO] [30027] COMMIT received from 30144 for REQUEST 1741741213760
[2025-03-12 10:00:19,026] [INFO] [30027] PREPARE received from 30158 for REQUEST 1741741213760
[2025-03-12 10:00:19,026] [INFO] [30027] COMMIT received from 30158 for REQUEST 1741741213760
[2025-03-12 11:29:05,902] [INFO] Node started: localhost:30027 | index=28 | f=1, k=4
[2025-03-12 11:29:41,651] [INFO] [30027] PRE-PREPARE received: {'request_id': 1741746581286, 'data': 'llapbft_message_1741746581286', 'timestamp': 1741746581.329918, 'leader': 30020, 'cluster_id': 1, 'cluster_ports': [30000, 30003, 30007, 30008, 30009, 30012, 30018, 30020, 30024, 30026, 30027, 30030, 30032, 30035, 30043, 30049, 30050, 30052, 30055, 30056, 30060, 30066, 30068, 30072, 30073, 30075, 30078, 30080, 30083, 30085, 30086, 30090, 30092, 30095, 30101, 30108, 30112, 30116, 30117, 30119, 30122, 30124, 30125, 30127, 30133, 30136, 30138, 30145, 30146, 30147, 30149, 30150, 30156, 30157, 30171, 30174, 30176, 30177, 30179, 30180, 30183, 30184, 30189, 30193, 30196], 'cluster_manager': {'host': 'localhost', 'port': 30003, 'latitude': 36.6266613, 'longitude': 127.4589635, 'altitude': 253, 'offset_m': 'lat: 6 m, lng: 41 m, alt: 253 m'}, 'fault': True, 'simulated_delay': 0.0003537777777777778, 'distance': 177.45831190610636, 'message_size_bits': 6368}
[2025-03-12 11:29:41,651] [INFO] [30027] Broadcasting PREPARE: REQUEST 1741746581286
[2025-03-12 11:29:41,842] [INFO] [30027] PREPARE received from 30101 for REQUEST 1741746581286
[2025-03-12 11:29:41,842] [INFO] [30027] Broadcasting COMMIT: REQUEST 1741746581286
[2025-03-12 11:29:41,893] [INFO] [30027] PREPARE received from 30026 for REQUEST 1741746581286
[2025-03-12 11:29:42,028] [INFO] [30027] COMMIT received from 30101 for REQUEST 1741746581286
[2025-03-12 11:29:42,028] [INFO] [30027] PREPARE received from 30171 for REQUEST 1741746581286
[2025-03-12 11:29:42,109] [INFO] [30027] COMMIT received from 30171 for REQUEST 1741746581286
[2025-03-12 11:29:42,109] [INFO] [30027] COMMIT complete. Sending PRE-REPLY: REQUEST 1741746581286 directly to Manager 30003
[2025-03-12 11:29:42,218] [INFO] [30027] PREPARE received from 30174 for REQUEST 1741746581286
[2025-03-12 11:29:42,323] [INFO] [30027] COMMIT received from 30026 for REQUEST 1741746581286
[2025-03-12 11:29:42,325] [INFO] [30027] COMMIT received from 30174 for REQUEST 1741746581286
[2025-03-12 11:29:42,668] [INFO] [30027] PREPARE received from 30156 for REQUEST 1741746581286
[2025-03-12 11:29:42,670] [INFO] [30027] COMMIT received from 30156 for REQUEST 1741746581286
[2025-03-12 11:29:42,881] [INFO] [30027] PREPARE received from 30193 for REQUEST 1741746581286
[2025-03-12 11:29:42,881] [INFO] [30027] PREPARE received from 30055 for REQUEST 1741746581286
[2025-03-12 11:29:42,901] [INFO] [30027] COMMIT received from 30055 for REQUEST 1741746581286
[2025-03-12 11:29:43,028] [INFO] [30027] PREPARE received from 30108 for REQUEST 1741746581286
