[2025-03-20 12:41:46,299] [INFO] [Node_ 58] Starting node at localhost:30057 | index= 58 | f=1, k=4
[2025-03-20 12:42:02,199] [INFO] [Node_ 58] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.6991s, distance:0107.01m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:16,564] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30084, delay:0.6991s, distance:0120.53m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:16,584] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30037, delay:0.4661s, distance:0081.32m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:16,620] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30081, delay:0.9322s, distance:0159.24m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:16,727] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30079, delay:0.9322s, distance:0169.36m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:16,818] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30048, delay:0.9322s, distance:0162.59m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:16,909] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30022, delay:0.6991s, distance:0104.93m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:16,975] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30021, delay:0.9322s, distance:0168.16m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:16,992] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30023, delay:0.6991s, distance:0113.29m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,008] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30086, delay:0.3107s, distance:0049.12m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,022] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30115, delay:0.3107s, distance:0045.69m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,036] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30011, delay:0.6991s, distance:0130.16m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,048] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30020, delay:0.6991s, distance:0116.27m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,062] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30041, delay:1.3982s, distance:0204.10m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,077] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30080, delay:0.6991s, distance:0114.07m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,093] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30085, delay:0.4661s, distance:0085.02m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,110] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30039, delay:0.0000s, distance:0100.99m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,129] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30010, delay:0.4661s, distance:0063.63m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,141] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30007, delay:0.9322s, distance:0169.85m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,155] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30083, delay:0.6991s, distance:0147.34m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,171] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30002, delay:0.6991s, distance:0132.37m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,187] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30030, delay:0.4661s, distance:0096.82m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,203] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30018, delay:0.6991s, distance:0122.61m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,216] [INFO] [Node_ 58] Received PREPARE: id:1742442121036, from:30091, delay:0.6991s, distance:0138.80m (Euclidean), mes_siz_bit:16778848
