[2025-03-20 12:41:43,479] [INFO] [Node_ 44] Starting node at localhost:30043 | index= 44 | f=1, k=4
[2025-03-20 12:42:02,166] [INFO] [Node_ 44] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.4661s, distance:0093.28m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:24,149] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30009, delay:0.6991s, distance:0122.88m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:24,530] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30114, delay:0.3107s, distance:0010.82m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:25,033] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30115, delay:0.6991s, distance:0106.40m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:25,625] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30023, delay:0.3107s, distance:0038.17m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:25,830] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30020, delay:0.6991s, distance:0135.62m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:26,027] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30010, delay:0.4661s, distance:0088.48m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:26,424] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30096, delay:0.9322s, distance:0192.40m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,812] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30083, delay:0.6991s, distance:0113.98m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,256] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30018, delay:0.4661s, distance:0056.50m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,294] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30081, delay:0.6991s, distance:0113.94m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,335] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30079, delay:0.4661s, distance:0089.10m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,361] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30021, delay:0.6991s, distance:0118.18m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,391] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30048, delay:0.0000s, distance:0101.00m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,416] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30084, delay:0.0000s, distance:0100.86m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,450] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30011, delay:0.4661s, distance:0099.84m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,489] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30022, delay:0.4661s, distance:0073.37m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,519] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30086, delay:0.6991s, distance:0134.87m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,547] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30085, delay:0.9322s, distance:0160.82m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,576] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30041, delay:0.6991s, distance:0126.33m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,604] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30080, delay:0.6991s, distance:0107.72m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,636] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30039, delay:0.4661s, distance:0095.14m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,669] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30007, delay:0.9322s, distance:0192.37m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,695] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30030, delay:0.4661s, distance:0095.10m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,734] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30002, delay:0.6991s, distance:0118.72m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,760] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30091, delay:0.9322s, distance:0163.92m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:27,789] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30082, delay:0.6991s, distance:0133.59m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:27,825] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30037, delay:0.4661s, distance:0054.51m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:36,408] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30117, delay:0.4661s, distance:0095.47m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:36,430] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30093, delay:0.6991s, distance:0117.40m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:36,449] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30109, delay:0.9322s, distance:0182.85m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:36,465] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30113, delay:0.4661s, distance:0069.81m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:36,493] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30119, delay:0.6991s, distance:0142.10m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:36,507] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30033, delay:0.6991s, distance:0118.81m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,243] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30066, delay:0.6991s, distance:0127.91m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:39,262] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30004, delay:0.4661s, distance:0053.40m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:39,389] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30099, delay:0.6991s, distance:0103.17m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:39,418] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30060, delay:0.4661s, distance:0067.99m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:39,434] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30057, delay:0.6991s, distance:0102.20m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:39,450] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30105, delay:0.9322s, distance:0161.73m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,474] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30045, delay:0.3107s, distance:0048.62m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:39,499] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30108, delay:0.6991s, distance:0119.36m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,523] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30058, delay:0.4661s, distance:0095.82m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:39,549] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30070, delay:0.4661s, distance:0095.04m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,569] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30116, delay:0.6991s, distance:0136.90m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:39,644] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30095, delay:0.9322s, distance:0160.27m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,664] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30112, delay:0.6991s, distance:0107.40m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:39,686] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30024, delay:0.6991s, distance:0115.78m (Euclidean), mes_siz_bit:16778832
[2025-03-20 12:42:39,707] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30072, delay:0.9322s, distance:0168.13m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,727] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30106, delay:0.4661s, distance:0089.58m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:39,743] [INFO] [Node_ 44] Received PREPARE: id:1742442121036, from:30104, delay:0.3107s, distance:0042.17m (Euclidean), mes_siz_bit:16778856
