[2025-03-20 12:41:52,930] [INFO] [Node_ 91] Starting node at localhost:30090 | index= 91 | f=1, k=4
[2025-03-20 12:42:02,330] [INFO] [Node_ 91] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.6991s, distance:0102.92m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:25,443] [INFO] [Node_ 91] Received PREPARE: id:1742442121036, from:30096, delay:0.6991s, distance:0136.15m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:25,475] [INFO] [Node_ 91] Received PREPARE: id:1742442121036, from:30048, delay:0.4661s, distance:0088.70m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:25,508] [INFO] [Node_ 91] Received PREPARE: id:1742442121036, from:30009, delay:0.4661s, distance:0063.96m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:25,682] [INFO] [Node_ 91] Received PREPARE: id:1742442121036, from:30114, delay:0.6991s, distance:0125.78m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:25,881] [INFO] [Node_ 91] Received PREPARE: id:1742442121036, from:30117, delay:0.6991s, distance:0149.34m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,304] [INFO] [Node_ 91] Received PREPARE: id:1742442121036, from:30115, delay:0.4661s, distance:0099.65m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:26,674] [INFO] [Node_ 91] Received PREPARE: id:1742442121036, from:30109, delay:0.4661s, distance:0055.91m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:26,713] [INFO] [Node_ 91] Received PREPARE: id:1742442121036, from:30093, delay:0.4661s, distance:0056.75m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:26,800] [INFO] [Node_ 91] Received PREPARE: id:1742442121036, from:30079, delay:0.6991s, distance:0123.48m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,822] [INFO] [Node_ 91] Received PREPARE: id:1742442121036, from:30020, delay:0.3107s, distance:0032.74m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,842] [INFO] [Node_ 91] Received PREPARE: id:1742442121036, from:30081, delay:0.4661s, distance:0095.74m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,875] [INFO] [Node_ 91] Received PREPARE: id:1742442121036, from:30083, delay:0.3107s, distance:0045.77m (Euclidean), mes_siz_bit:16778864
