[2025-03-20 12:41:47,114] [INFO] [Node_ 62] Starting node at localhost:30061 | index= 62 | f=1, k=4
[2025-03-20 12:42:02,213] [INFO] [Node_ 62] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.0000s, distance:0150.98m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:48,712] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30082, delay:0.0000s, distance:0150.19m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:48,728] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30037, delay:0.4661s, distance:0095.78m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:48,767] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30096, delay:0.6991s, distance:0107.61m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:48,789] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30048, delay:0.6991s, distance:0125.35m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:48,806] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30009, delay:0.6991s, distance:0142.63m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:48,820] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30114, delay:0.6991s, distance:0103.96m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:48,834] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30115, delay:0.6991s, distance:0124.70m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:48,850] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30117, delay:0.6991s, distance:0121.31m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:48,864] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30093, delay:0.6991s, distance:0129.63m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:48,880] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30109, delay:0.6991s, distance:0121.22m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:48,894] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30113, delay:0.6991s, distance:0117.39m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:48,905] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30066, delay:0.9322s, distance:0169.70m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:48,920] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30119, delay:0.6991s, distance:0141.54m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:48,934] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30033, delay:0.6991s, distance:0112.93m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:48,954] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30004, delay:0.4661s, distance:0096.04m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:48,973] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30057, delay:0.6991s, distance:0133.41m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:48,987] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30045, delay:0.4661s, distance:0087.91m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:49,012] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30105, delay:0.4661s, distance:0073.12m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:49,046] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30070, delay:0.4661s, distance:0082.49m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:49,071] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30099, delay:0.6991s, distance:0133.21m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:49,101] [INFO] [Node_ 62] Received PREPARE: id:1742442121036, from:30023, delay:0.4661s, distance:0072.92m (Euclidean), mes_siz_bit:16778856
