[2025-03-20 12:41:55,945] [INFO] [Node_106] Starting node at localhost:30105 | index=106 | f=1, k=4
[2025-03-20 12:42:02,105] [INFO] [Node_106] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.9322s, distance:0168.85m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:17,201] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30010, delay:0.6991s, distance:0125.90m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:17,216] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30022, delay:0.9322s, distance:0157.35m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,252] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30081, delay:0.4661s, distance:0083.65m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,346] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30021, delay:0.6991s, distance:0136.40m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,435] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30083, delay:0.6991s, distance:0118.75m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,454] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30020, delay:0.4661s, distance:0086.17m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,471] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30084, delay:0.4661s, distance:0068.65m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,487] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30085, delay:0.6991s, distance:0129.86m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,503] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30018, delay:0.9322s, distance:0162.62m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,519] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30041, delay:0.9322s, distance:0161.87m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,531] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30086, delay:0.6991s, distance:0123.22m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,542] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30039, delay:0.6991s, distance:0123.14m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,558] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30030, delay:0.4661s, distance:0080.19m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,577] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30011, delay:0.6991s, distance:0104.74m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,589] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30082, delay:0.6991s, distance:0140.89m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:17,609] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30007, delay:0.3107s, distance:0045.49m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,626] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30002, delay:0.4661s, distance:0051.74m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,645] [INFO] [Node_106] Received PREPARE: id:1742442121036, from:30091, delay:0.9322s, distance:0173.89m (Euclidean), mes_siz_bit:16778848
