[2025-03-20 12:41:44,097] [INFO] [Node_ 47] Starting node at localhost:30046 | index= 47 | f=1, k=4
[2025-03-20 12:42:02,202] [INFO] [Node_ 47] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.9322s, distance:0158.01m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:46,031] [INFO] [Node_ 47] Received PREPARE: id:1742442121036, from:30079, delay:0.6991s, distance:0106.52m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,045] [INFO] [Node_ 47] Received PREPARE: id:1742442121036, from:30084, delay:0.3107s, distance:0049.68m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,081] [INFO] [Node_ 47] Received PREPARE: id:1742442121036, from:30022, delay:0.6991s, distance:0142.68m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,157] [INFO] [Node_ 47] Received PREPARE: id:1742442121036, from:30021, delay:0.6991s, distance:0120.47m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,226] [INFO] [Node_ 47] Received PREPARE: id:1742442121036, from:30011, delay:0.4661s, distance:0075.98m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,271] [INFO] [Node_ 47] Received PREPARE: id:1742442121036, from:30112, delay:0.6991s, distance:0122.39m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,289] [INFO] [Node_ 47] Received PREPARE: id:1742442121036, from:30086, delay:0.6991s, distance:0127.65m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,311] [INFO] [Node_ 47] Received PREPARE: id:1742442121036, from:30095, delay:0.6991s, distance:0130.23m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,327] [INFO] [Node_ 47] Received PREPARE: id:1742442121036, from:30085, delay:0.6991s, distance:0141.85m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,347] [INFO] [Node_ 47] Received PREPARE: id:1742442121036, from:30099, delay:0.6991s, distance:0135.19m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,366] [INFO] [Node_ 47] Received PREPARE: id:1742442121036, from:30041, delay:0.6991s, distance:0136.35m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,386] [INFO] [Node_ 47] Received PREPARE: id:1742442121036, from:30072, delay:0.0000s, distance:0100.11m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,408] [INFO] [Node_ 47] Received PREPARE: id:1742442121036, from:30080, delay:0.9322s, distance:0159.53m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,429] [INFO] [Node_ 47] Received PREPARE: id:1742442121036, from:30024, delay:0.6991s, distance:0131.21m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:46,447] [INFO] [Node_ 47] Received PREPARE: id:1742442121036, from:30039, delay:0.6991s, distance:0114.79m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,467] [INFO] [Node_ 47] Received PREPARE: id:1742442121036, from:30088, delay:0.6991s, distance:0122.84m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,487] [INFO] [Node_ 47] Received PREPARE: id:1742442121036, from:30007, delay:0.4661s, distance:0067.26m (Euclidean), mes_siz_bit:16778848
