[2025-03-20 12:41:51,134] [INFO] [Node_ 82] Starting node at localhost:30081 | index= 82 | f=1, k=4
[2025-03-20 12:42:01,873] [INFO] [Node_ 82] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.0000s, distance:0150.25m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:12,144] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30083, delay:0.4661s, distance:0094.13m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:12,388] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30018, delay:0.6991s, distance:0117.82m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,151] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30010, delay:0.6991s, distance:0121.11m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:26,221] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30021, delay:0.4661s, distance:0096.33m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,394] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30079, delay:0.4661s, distance:0057.66m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,418] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30022, delay:0.6991s, distance:0130.29m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:26,469] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30084, delay:0.4661s, distance:0052.62m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,506] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30080, delay:0.9322s, distance:0154.58m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,630] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30023, delay:0.4661s, distance:0082.34m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,664] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30020, delay:0.6991s, distance:0113.34m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,745] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30002, delay:0.4661s, distance:0051.20m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:26,806] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30041, delay:0.4661s, distance:0091.53m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:26,830] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30086, delay:0.9322s, distance:0156.28m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:26,875] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30039, delay:0.6991s, distance:0114.51m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:26,922] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30085, delay:0.9322s, distance:0172.63m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:26,954] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30011, delay:0.4661s, distance:0069.37m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:26,978] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30030, delay:0.4661s, distance:0079.61m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,004] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30091, delay:0.9322s, distance:0186.88m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:27,033] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30007, delay:0.6991s, distance:0116.52m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,059] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30082, delay:0.9322s, distance:0163.13m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:29,213] [INFO] [Node_ 82] Received COMMIT: id:1742442121036, from:30083, delay:0.4661s, distance:0094.13m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:29,377] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30076, delay:0.6991s, distance:0149.98m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:29,401] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30057, delay:0.9322s, distance:0159.24m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:29,426] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30060, delay:0.4661s, distance:0091.76m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:29,446] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30087, delay:0.0000s, distance:0150.75m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:29,466] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30058, delay:0.3107s, distance:0041.94m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:29,494] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30105, delay:0.4661s, distance:0083.65m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:29,516] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30045, delay:0.6991s, distance:0107.98m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:29,543] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30106, delay:0.4661s, distance:0061.32m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:29,567] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30075, delay:0.3107s, distance:0046.75m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:29,589] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30037, delay:0.6991s, distance:0120.61m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:29,610] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30096, delay:0.6991s, distance:0133.12m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:29,634] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30048, delay:0.6991s, distance:0103.07m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:29,656] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30009, delay:0.6991s, distance:0139.27m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:29,682] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30114, delay:0.6991s, distance:0109.77m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:29,701] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30117, delay:0.9322s, distance:0151.08m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:29,723] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30115, delay:0.6991s, distance:0142.79m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:29,741] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30109, delay:0.6991s, distance:0107.63m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:29,761] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30093, delay:0.6991s, distance:0130.29m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:29,785] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30113, delay:0.6991s, distance:0136.16m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:29,806] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30066, delay:0.9322s, distance:0164.51m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:29,828] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30119, delay:0.9322s, distance:0169.84m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:29,850] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30033, delay:0.4661s, distance:0080.66m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:29,869] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30004, delay:0.4661s, distance:0084.15m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:29,893] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30031, delay:0.6991s, distance:0117.66m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:29,994] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30042, delay:0.6991s, distance:0122.57m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:30,018] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30100, delay:0.9322s, distance:0177.97m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:30,131] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30108, delay:0.4661s, distance:0055.75m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:30,146] [INFO] [Node_ 82] Received COMMIT: id:1742442121036, from:30084, delay:0.4661s, distance:0052.62m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:30,184] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30099, delay:0.6991s, distance:0119.95m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:30,206] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30095, delay:0.9322s, distance:0163.70m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:30,220] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30024, delay:0.6991s, distance:0145.26m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:30,241] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30043, delay:0.6991s, distance:0113.94m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:30,257] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30088, delay:0.6991s, distance:0114.53m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:30,275] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30077, delay:0.9322s, distance:0161.91m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:30,299] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30015, delay:0.6991s, distance:0122.29m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:30,530] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30072, delay:0.4661s, distance:0099.47m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:30,828] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30112, delay:0.4661s, distance:0093.75m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:31,238] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30014, delay:0.4661s, distance:0066.20m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:31,439] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30008, delay:0.6991s, distance:0125.38m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:31,647] [INFO] [Node_ 82] Received PREPARE: id:1742442121036, from:30051, delay:0.4661s, distance:0085.33m (Euclidean), mes_siz_bit:16778864
