[2025-03-19 11:51:44,785] [INFO] Starting node at localhost:30028 | index= 29 | f=1, k=4
[2025-03-19 11:54:00,280] [INFO] Starting node at localhost:30028 | index= 29 | f=1, k=4
[2025-03-19 11:54:03,257] [INFO] [30028] Received PRE-PREPARE: id:1742352842990, from:Leader(30000), delay:0.0000s, distance:125.09m (Euclidean)
[2025-03-19 11:54:03,257] [INFO] [30028] Broadcasting PREPARE for REQUEST 1742352842990
[2025-03-19 11:54:03,304] [INFO] [30028] Received PREPARE: id:1742352842990, from:30024, delay:0.0000s, distance:34.79m (Euclidean)
[2025-03-19 11:54:03,320] [INFO] [30028] Received PREPARE: id:1742352842990, from:30034, delay:0.0000s, distance:22.32m (Euclidean)
[2025-03-19 11:54:03,320] [INFO] [30028] Broadcasting COMMIT for REQUEST 1742352842990
[2025-03-19 11:54:03,347] [INFO] [30028] Received PREPARE: id:1742352842990, from:30023, delay:0.0000s, distance:51.11m (Euclidean)
[2025-03-19 11:54:03,347] [INFO] [30028] Received PREPARE: id:1742352842990, from:30026, delay:0.0000s, distance:71.21m (Euclidean)
[2025-03-19 11:54:03,349] [INFO] [30028] Received PREPARE: id:1742352842990, from:30010, delay:0.0000s, distance:64.60m (Euclidean)
[2025-03-19 11:54:03,361] [INFO] [30028] Received COMMIT: id:1742352842990, from:30024, delay:0.0000s, distance:34.79m (Euclidean)
[2025-03-19 11:54:03,383] [INFO] [30028] Received PREPARE: id:1742352842990, from:30007, delay:0.0000s, distance:28.72m (Euclidean)
[2025-03-19 11:54:03,383] [INFO] [30028] Received PREPARE: id:1742352842990, from:30032, delay:0.0000s, distance:128.13m (Euclidean)
[2025-03-19 11:54:03,383] [INFO] [30028] Received PREPARE: id:1742352842990, from:30002, delay:0.0000s, distance:150.73m (Euclidean)
[2025-03-19 11:54:03,399] [INFO] [30028] Received COMMIT: id:1742352842990, from:30026, delay:0.0000s, distance:71.21m (Euclidean)
[2025-03-19 11:54:03,399] [INFO] [LEADER 30028] Sending REPLY for REQUEST 1742352842990 to CLIENT
[2025-03-19 11:54:03,399] [INFO] [30028] Received PREPARE: id:1742352842990, from:30039, delay:0.0000s, distance:117.93m (Euclidean)
[2025-03-19 11:54:03,399] [INFO] [30028] Received COMMIT: id:1742352842990, from:30032, delay:0.0000s, distance:128.13m (Euclidean)
[2025-03-19 11:54:03,414] [INFO] [30028] Received COMMIT: id:1742352842990, from:30039, delay:0.0000s, distance:117.93m (Euclidean)
[2025-03-19 11:54:03,446] [INFO] [30028] Received PREPARE: id:1742352842990, from:30029, delay:0.0000s, distance:146.04m (Euclidean)
[2025-03-19 11:54:03,446] [INFO] [30028] Received COMMIT: id:1742352842990, from:30029, delay:0.0000s, distance:146.04m (Euclidean)
[2025-03-19 11:54:03,446] [INFO] [30028] Received PREPARE: id:1742352842990, from:30025, delay:0.0000s, distance:113.17m (Euclidean)
[2025-03-19 11:54:03,446] [INFO] [30028] Received PREPARE: id:1742352842990, from:30017, delay:0.0000s, distance:105.19m (Euclidean)
[2025-03-19 11:54:03,446] [INFO] [30028] Received COMMIT: id:1742352842990, from:30007, delay:0.0000s, distance:28.72m (Euclidean)
[2025-03-19 11:54:03,462] [INFO] [30028] Received COMMIT: id:1742352842990, from:30034, delay:0.0000s, distance:22.32m (Euclidean)
[2025-03-19 11:54:03,462] [INFO] [30028] Received COMMIT: id:1742352842990, from:30017, delay:0.0000s, distance:105.19m (Euclidean)
[2025-03-19 11:54:03,462] [INFO] [30028] Received COMMIT: id:1742352842990, from:30025, delay:0.0000s, distance:113.17m (Euclidean)
[2025-03-19 11:54:03,462] [INFO] [30028] Received PREPARE: id:1742352842990, from:30006, delay:0.0000s, distance:132.81m (Euclidean)
[2025-03-19 11:54:03,462] [INFO] [30028] Received COMMIT: id:1742352842990, from:30006, delay:0.0000s, distance:132.81m (Euclidean)
[2025-03-19 11:54:03,494] [INFO] [30028] Received COMMIT: id:1742352842990, from:30023, delay:0.0000s, distance:51.11m (Euclidean)
[2025-03-19 11:54:03,494] [INFO] [30028] Received COMMIT: id:1742352842990, from:30010, delay:0.0000s, distance:64.60m (Euclidean)
[2025-03-19 11:54:03,528] [INFO] [30028] Received PREPARE: id:1742352842990, from:30018, delay:0.0000s, distance:145.12m (Euclidean)
[2025-03-19 11:54:03,528] [INFO] [30028] Received PREPARE: id:1742352842990, from:30012, delay:0.0000s, distance:197.00m (Euclidean)
[2025-03-19 11:54:03,528] [INFO] [30028] Received PREPARE: id:1742352842990, from:30031, delay:0.0000s, distance:125.08m (Euclidean)
[2025-03-19 11:54:03,543] [INFO] [30028] Received PREPARE: id:1742352842990, from:30038, delay:0.0001s, distance:201.17m (Euclidean)
[2025-03-19 11:54:03,556] [INFO] [30028] Received COMMIT: id:1742352842990, from:30000, delay:0.0000s, distance:125.09m (Euclidean)
[2025-03-19 11:54:03,556] [INFO] [30028] Received COMMIT: id:1742352842990, from:30038, delay:0.0001s, distance:201.17m (Euclidean)
[2025-03-19 11:54:03,559] [INFO] [30028] Received COMMIT: id:1742352842990, from:30002, delay:0.0000s, distance:150.73m (Euclidean)
[2025-03-19 11:54:03,559] [INFO] [30028] Received COMMIT: id:1742352842990, from:30012, delay:0.0000s, distance:197.00m (Euclidean)
[2025-03-19 11:54:03,569] [INFO] [30028] Received PREPARE: id:1742352842990, from:30013, delay:0.0000s, distance:147.93m (Euclidean)
[2025-03-19 11:54:03,569] [INFO] [30028] Received COMMIT: id:1742352842990, from:30018, delay:0.0000s, distance:145.12m (Euclidean)
[2025-03-19 11:54:03,572] [INFO] [30028] Received COMMIT: id:1742352842990, from:30031, delay:0.0000s, distance:125.08m (Euclidean)
[2025-03-19 11:54:03,576] [INFO] [30028] Received PREPARE: id:1742352842990, from:30020, delay:0.0000s, distance:184.62m (Euclidean)
[2025-03-19 11:54:03,578] [INFO] [30028] Received PREPARE: id:1742352842990, from:30022, delay:0.0000s, distance:173.55m (Euclidean)
[2025-03-19 11:54:03,578] [INFO] [30028] Received COMMIT: id:1742352842990, from:30013, delay:0.0000s, distance:147.93m (Euclidean)
[2025-03-19 11:54:03,676] [INFO] [30028] Received PREPARE: id:1742352842990, from:30030, delay:0.0000s, distance:130.27m (Euclidean)
[2025-03-19 11:54:03,683] [INFO] [30028] Received COMMIT: id:1742352842990, from:30022, delay:0.0000s, distance:173.55m (Euclidean)
[2025-03-19 11:54:03,683] [INFO] [30028] Received COMMIT: id:1742352842990, from:30020, delay:0.0000s, distance:184.62m (Euclidean)
[2025-03-19 11:54:03,699] [INFO] [30028] Received COMMIT: id:1742352842990, from:30001, delay:0.0000s, distance:144.40m (Euclidean)
[2025-03-19 11:54:03,701] [INFO] [30028] Received PREPARE: id:1742352842990, from:30015, delay:0.0000s, distance:176.12m (Euclidean)
