[2025-03-20 12:41:48,119] [INFO] [Node_ 67] Starting node at localhost:30066 | index= 67 | f=1, k=4
[2025-03-20 12:42:02,231] [INFO] [Node_ 67] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.3107s, distance:0037.35m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,409] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30018, delay:0.4661s, distance:0082.20m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,423] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30081, delay:0.9322s, distance:0164.51m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:17,456] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30021, delay:0.4661s, distance:0094.45m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,529] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30086, delay:0.6991s, distance:0139.67m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,536] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30041, delay:0.9322s, distance:0151.94m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,611] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30080, delay:0.3107s, distance:0022.12m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,749] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30085, delay:0.6991s, distance:0122.77m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,765] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30020, delay:0.4661s, distance:0093.07m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,784] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30039, delay:0.4661s, distance:0055.67m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,804] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30010, delay:0.9322s, distance:0165.57m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:17,822] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30011, delay:0.9322s, distance:0189.08m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,840] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30083, delay:0.4661s, distance:0080.01m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,869] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30023, delay:0.6991s, distance:0146.95m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,887] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30084, delay:0.6991s, distance:0121.19m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,905] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30079, delay:0.9322s, distance:0159.94m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,921] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30022, delay:0.4661s, distance:0054.63m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:22,533] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30048, delay:0.4661s, distance:0091.28m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:22,557] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30030, delay:0.6991s, distance:0102.79m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:22,587] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30009, delay:0.3107s, distance:0035.75m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:22,631] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30007, delay:1.3982s, distance:0214.61m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:22,666] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30091, delay:0.3107s, distance:0048.66m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:22,703] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30002, delay:0.6991s, distance:0134.31m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:22,730] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30082, delay:0.4661s, distance:0082.83m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:22,771] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30037, delay:0.9322s, distance:0161.67m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:22,792] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30096, delay:1.3982s, distance:0213.86m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:28,389] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30114, delay:0.6991s, distance:0117.87m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:30,056] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30057, delay:0.6991s, distance:0132.71m (Euclidean), mes_siz_bit:16778832
[2025-03-20 12:42:30,275] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30117, delay:0.9322s, distance:0153.10m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:30,506] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30115, delay:0.4661s, distance:0096.83m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:30,777] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30093, delay:0.4661s, distance:0051.93m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:30,799] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30109, delay:0.6991s, distance:0148.60m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:30,828] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30113, delay:0.6991s, distance:0106.19m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:30,852] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30119, delay:0.6991s, distance:0149.93m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:30,876] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30033, delay:0.6991s, distance:0129.02m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:30,943] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30004, delay:0.6991s, distance:0121.37m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:33,918] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30070, delay:0.6991s, distance:0128.33m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:34,183] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30105, delay:0.9322s, distance:0174.04m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:37,844] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30099, delay:0.4661s, distance:0052.56m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:39,702] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30045, delay:0.6991s, distance:0123.15m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:40,464] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30050, delay:0.9322s, distance:0156.88m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:40,545] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30060, delay:0.4661s, distance:0079.17m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:40,557] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30024, delay:0.4661s, distance:0072.12m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:40,571] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30106, delay:0.6991s, distance:0139.34m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:40,591] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30075, delay:0.9322s, distance:0172.92m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:40,607] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30116, delay:0.3107s, distance:0016.94m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:40,640] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30058, delay:0.9322s, distance:0164.62m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:40,715] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30042, delay:0.4661s, distance:0088.76m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:40,735] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30095, delay:0.6991s, distance:0128.66m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:40,755] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30100, delay:0.6991s, distance:0107.94m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:40,783] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30087, delay:0.4661s, distance:0074.19m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:40,798] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30019, delay:0.6991s, distance:0145.30m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:40,816] [INFO] [Node_ 67] Received PREPARE: id:1742442121036, from:30108, delay:0.6991s, distance:0122.04m (Euclidean), mes_siz_bit:16778864
