[2025-03-20 12:41:48,912] [INFO] [Node_ 71] Starting node at localhost:30070 | index= 71 | f=1, k=4
[2025-03-20 12:42:02,246] [INFO] [Node_ 71] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.6991s, distance:0115.70m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:18,522] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30082, delay:0.9322s, distance:0152.93m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:18,538] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30037, delay:0.6991s, distance:0125.80m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:18,577] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30096, delay:0.9322s, distance:0174.41m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:18,692] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30023, delay:0.4661s, distance:0078.79m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:18,768] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30048, delay:0.0000s, distance:0050.67m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:18,903] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30010, delay:0.6991s, distance:0138.06m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:18,979] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30009, delay:0.6991s, distance:0111.84m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:19,000] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30114, delay:0.4661s, distance:0088.24m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:19,019] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30079, delay:0.3107s, distance:0040.76m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:19,038] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30020, delay:0.6991s, distance:0109.44m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:19,055] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30115, delay:0.6991s, distance:0137.78m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:19,072] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30022, delay:0.4661s, distance:0095.26m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:19,088] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30021, delay:0.0000s, distance:0050.45m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:19,103] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30018, delay:0.4661s, distance:0077.01m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:19,116] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30081, delay:0.4661s, distance:0054.61m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:19,142] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30091, delay:0.9322s, distance:0160.61m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:19,161] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30083, delay:0.4661s, distance:0059.29m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:19,186] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30080, delay:0.6991s, distance:0120.26m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:19,220] [INFO] [Node_ 71] Received PREPARE: id:1742442121036, from:30041, delay:0.3107s, distance:0048.62m (Euclidean), mes_siz_bit:16778864
