[2025-03-11 13:24:33,262] [INFO] Starting node at localhost:30161 | index=162 | f=1, k=4 | Role: Replica
[2025-03-11 13:24:42,044] [INFO] [30161] Received PRE-PREPARE: id:1741667081917, from:Leader(30000), delay:0.0000s, distance:50.90m (Euclidean)
[2025-03-11 13:24:42,044] [INFO] [30161] Broadcasting PREPARE for REQUEST 1741667081917
[2025-03-11 13:24:42,068] [INFO] [30161] Not broadcasting to fault node: 30077
[2025-03-11 13:24:42,093] [INFO] [30161] Not broadcasting to fault node: 30184
[2025-03-11 13:24:42,677] [INFO] [30161] Received PREPARE: id:1741667081917, from:30075, delay:0.0000s, distance:150.99m (Euclidean)
[2025-03-11 13:24:42,782] [INFO] [30161] Received PREPARE: id:1741667081917, from:30004, delay:0.0000s, distance:100.67m (Euclidean)
[2025-03-11 13:24:42,784] [INFO] [30161] Broadcasting COMMIT for REQUEST 1741667081917
[2025-03-11 13:24:42,812] [INFO] [30161] Not broadcasting to fault node: 30077
[2025-03-11 13:24:42,870] [INFO] [30161] Not broadcasting to fault node: 30184
[2025-03-11 13:24:43,323] [INFO] [30161] Received PREPARE: id:1741667081917, from:30086, delay:0.0001s, distance:192.42m (Euclidean)
[2025-03-11 13:24:43,672] [INFO] [30161] Received PREPARE: id:1741667081917, from:30003, delay:0.0001s, distance:207.19m (Euclidean)
[2025-03-11 13:24:43,892] [INFO] [30161] Received COMMIT: id:1741667081917, from:30086, delay:0.0001s, distance:192.42m (Euclidean)
[2025-03-11 13:24:43,981] [INFO] [30161] Received COMMIT: id:1741667081917, from:30075, delay:0.0000s, distance:150.99m (Euclidean)
[2025-03-11 13:24:43,981] [INFO] [LEADER 30161] Sending REPLY for REQUEST 1741667081917 to CLIENT
[2025-03-11 13:24:44,277] [INFO] [30161] Received COMMIT: id:1741667081917, from:30003, delay:0.0001s, distance:207.19m (Euclidean)
[2025-03-11 13:24:44,296] [INFO] [30161] Received PREPARE: id:1741667081917, from:30009, delay:0.0001s, distance:175.23m (Euclidean)
[2025-03-11 13:24:44,328] [INFO] [30161] Received COMMIT: id:1741667081917, from:30009, delay:0.0001s, distance:175.23m (Euclidean)
[2025-03-11 13:24:44,490] [INFO] [30161] Received PREPARE: id:1741667081917, from:30008, delay:0.0000s, distance:137.36m (Euclidean)
[2025-03-11 13:24:44,515] [INFO] [30161] Received COMMIT: id:1741667081917, from:30004, delay:0.0000s, distance:100.67m (Euclidean)
[2025-03-11 13:24:44,784] [INFO] [30161] Received PREPARE: id:1741667081917, from:30013, delay:0.0000s, distance:138.72m (Euclidean)
[2025-03-11 13:24:44,802] [INFO] [30161] Received PREPARE: id:1741667081917, from:30002, delay:0.0000s, distance:128.63m (Euclidean)
[2025-03-11 13:24:44,802] [INFO] [30161] Received COMMIT: id:1741667081917, from:30002, delay:0.0000s, distance:128.63m (Euclidean)
[2025-03-11 13:24:44,861] [INFO] [30161] Received PREPARE: id:1741667081917, from:30049, delay:0.0000s, distance:70.05m (Euclidean)
[2025-03-11 13:24:44,861] [INFO] [30161] Received COMMIT: id:1741667081917, from:30049, delay:0.0000s, distance:70.05m (Euclidean)
[2025-03-11 13:24:45,016] [INFO] [30161] Received COMMIT: id:1741667081917, from:30046, delay:0.0000s, distance:73.48m (Euclidean)
[2025-03-11 13:24:45,080] [INFO] [30161] Received PREPARE: id:1741667081917, from:30046, delay:0.0000s, distance:73.48m (Euclidean)
[2025-03-11 13:24:45,080] [INFO] [30161] Received COMMIT: id:1741667081917, from:30013, delay:0.0000s, distance:138.72m (Euclidean)
[2025-03-11 13:24:45,109] [INFO] [30161] Received PREPARE: id:1741667081917, from:30169, delay:0.0001s, distance:205.04m (Euclidean)
[2025-03-11 13:24:45,110] [INFO] [30161] Received COMMIT: id:1741667081917, from:30169, delay:0.0001s, distance:205.04m (Euclidean)
[2025-03-11 13:24:45,163] [INFO] [30161] Received PREPARE: id:1741667081917, from:30058, delay:0.0001s, distance:238.29m (Euclidean)
[2025-03-11 13:24:45,217] [INFO] [30161] Received PREPARE: id:1741667081917, from:30051, delay:0.0000s, distance:109.08m (Euclidean)
[2025-03-11 13:24:45,242] [INFO] [30161] Received PREPARE: id:1741667081917, from:30029, delay:0.0001s, distance:183.21m (Euclidean)
[2025-03-11 13:24:45,331] [INFO] [30161] Received COMMIT: id:1741667081917, from:30051, delay:0.0000s, distance:109.08m (Euclidean)
[2025-03-11 13:24:45,331] [INFO] [30161] Received PREPARE: id:1741667081917, from:30047, delay:0.0001s, distance:209.40m (Euclidean)
[2025-03-11 13:24:45,367] [INFO] [30161] Received COMMIT: id:1741667081917, from:30047, delay:0.0001s, distance:209.40m (Euclidean)
