[2025-03-20 12:41:50,930] [INFO] [Node_ 81] Starting node at localhost:30080 | index= 81 | f=1, k=4
[2025-03-20 12:42:01,873] [INFO] [Node_ 81] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.3107s, distance:0016.11m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:13,705] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30083, delay:0.4661s, distance:0079.19m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:13,759] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30010, delay:0.6991s, distance:0146.28m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:18,995] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30018, delay:0.4661s, distance:0066.63m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:19,257] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30081, delay:0.9322s, distance:0154.58m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:19,412] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30020, delay:0.4661s, distance:0090.78m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:19,462] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30021, delay:0.4661s, distance:0094.40m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:19,508] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30084, delay:0.6991s, distance:0111.56m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:19,579] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30079, delay:0.6991s, distance:0148.33m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:19,618] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30022, delay:0.3107s, distance:0035.62m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:19,666] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30085, delay:0.6991s, distance:0116.35m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:19,701] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30011, delay:0.9322s, distance:0172.76m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:27,013] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30041, delay:0.6991s, distance:0147.67m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,063] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30023, delay:0.6991s, distance:0128.63m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:28,014] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30091, delay:0.4661s, distance:0061.74m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:28,631] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30039, delay:0.3107s, distance:0044.94m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:28,652] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30030, delay:0.4661s, distance:0091.61m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:28,815] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30082, delay:0.4661s, distance:0074.82m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:29,028] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30086, delay:0.6991s, distance:0126.25m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:29,207] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30002, delay:0.6991s, distance:0126.50m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:29,446] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30048, delay:0.4661s, distance:0087.65m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:29,717] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30115, delay:0.4661s, distance:0081.85m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:29,862] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30007, delay:1.3982s, distance:0206.98m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:29,882] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30037, delay:0.6991s, distance:0140.67m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:29,907] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30096, delay:1.3982s, distance:0205.15m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:30,038] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30009, delay:0.3107s, distance:0037.95m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:30,142] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30093, delay:0.3107s, distance:0047.98m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:30,226] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30114, delay:0.4661s, distance:0097.97m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:30,257] [INFO] [Node_ 81] Received PREPARE: id:1742442121036, from:30117, delay:0.6991s, distance:0133.31m (Euclidean), mes_siz_bit:16778864
