[2025-03-20 12:41:48,511] [INFO] [Node_ 69] Starting node at localhost:30068 | index= 69 | f=1, k=4
[2025-03-20 12:42:02,239] [INFO] [Node_ 69] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.4661s, distance:0076.67m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:23,812] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30114, delay:0.4661s, distance:0085.14m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:24,249] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30022, delay:0.4661s, distance:0063.30m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:24,621] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30117, delay:0.6991s, distance:0123.51m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:24,849] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30021, delay:0.4661s, distance:0057.45m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:25,299] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30115, delay:0.4661s, distance:0083.16m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:25,494] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30109, delay:0.4661s, distance:0092.07m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:25,866] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30020, delay:0.4661s, distance:0051.15m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:26,272] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30018, delay:0.4661s, distance:0070.37m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,662] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30010, delay:0.6991s, distance:0114.98m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,875] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30048, delay:0.4661s, distance:0064.46m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,298] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30083, delay:0.3107s, distance:0034.63m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,539] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30081, delay:0.4661s, distance:0081.57m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,882] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30084, delay:0.3107s, distance:0036.88m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,910] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30079, delay:0.4661s, distance:0095.05m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,943] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30041, delay:0.6991s, distance:0104.63m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,982] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30086, delay:0.6991s, distance:0113.85m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:28,014] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30085, delay:0.6991s, distance:0114.75m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:28,036] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30039, delay:0.3107s, distance:0034.69m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:28,061] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30011, delay:0.6991s, distance:0113.92m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:28,089] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30080, delay:0.4661s, distance:0076.80m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:28,123] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30030, delay:0.3107s, distance:0030.26m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:28,164] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30007, delay:0.6991s, distance:0141.01m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:28,188] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30091, delay:0.6991s, distance:0106.00m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:28,206] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30002, delay:0.4661s, distance:0051.20m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:28,233] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30023, delay:0.4661s, distance:0090.24m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:28,255] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30082, delay:0.4661s, distance:0092.53m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:28,275] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30037, delay:0.6991s, distance:0116.83m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:28,299] [INFO] [Node_ 69] Received PREPARE: id:1742442121036, from:30096, delay:0.6991s, distance:0146.42m (Euclidean), mes_siz_bit:16778864
