[2025-03-20 12:41:50,128] [INFO] [Node_ 77] Starting node at localhost:30076 | index= 77 | f=1, k=4
[2025-03-20 12:42:02,266] [INFO] [Node_ 77] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.4661s, distance:0067.83m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:24,853] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30079, delay:0.9322s, distance:0163.12m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:24,877] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30018, delay:0.6991s, distance:0105.57m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:24,923] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30083, delay:0.4661s, distance:0074.36m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:25,178] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30022, delay:0.4661s, distance:0077.38m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:25,552] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30081, delay:0.6991s, distance:0149.98m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:25,751] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30021, delay:0.4661s, distance:0098.75m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:25,972] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30084, delay:0.0000s, distance:0100.14m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,396] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30080, delay:0.4661s, distance:0055.02m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,573] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30041, delay:0.9322s, distance:0160.97m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,798] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30086, delay:0.6991s, distance:0111.77m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,041] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30085, delay:0.4661s, distance:0085.95m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,472] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30020, delay:0.4661s, distance:0051.38m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,675] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30039, delay:0.3107s, distance:0047.07m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,874] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30011, delay:0.9322s, distance:0175.44m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,898] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30030, delay:0.4661s, distance:0079.62m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,925] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30002, delay:0.6991s, distance:0108.16m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,955] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30007, delay:0.9322s, distance:0175.74m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,984] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30091, delay:0.3107s, distance:0038.00m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:28,012] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30082, delay:0.4661s, distance:0056.90m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:28,038] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30037, delay:0.9322s, distance:0161.10m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:28,072] [INFO] [Node_ 77] Received PREPARE: id:1742442121036, from:30096, delay:0.9322s, distance:0173.89m (Euclidean), mes_siz_bit:16778864
