[2025-03-20 12:41:46,505] [INFO] [Node_ 59] Starting node at localhost:30058 | index= 59 | f=1, k=4
[2025-03-20 12:42:02,199] [INFO] [Node_ 59] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.6991s, distance:0144.10m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:24,080] [INFO] [Node_ 59] Received PREPARE: id:1742442121036, from:30023, delay:0.4661s, distance:0062.11m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:24,131] [INFO] [Node_ 59] Received PREPARE: id:1742442121036, from:30018, delay:0.6991s, distance:0116.09m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:24,197] [INFO] [Node_ 59] Received PREPARE: id:1742442121036, from:30010, delay:0.4661s, distance:0081.06m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:24,587] [INFO] [Node_ 59] Received PREPARE: id:1742442121036, from:30084, delay:0.4661s, distance:0052.98m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:24,800] [INFO] [Node_ 59] Received PREPARE: id:1742442121036, from:30083, delay:0.6991s, distance:0109.47m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:25,271] [INFO] [Node_ 59] Received PREPARE: id:1742442121036, from:30081, delay:0.3107s, distance:0041.94m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:25,311] [INFO] [Node_ 59] Received PREPARE: id:1742442121036, from:30079, delay:0.4661s, distance:0075.57m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:25,334] [INFO] [Node_ 59] Received PREPARE: id:1742442121036, from:30022, delay:0.6991s, distance:0124.65m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:25,366] [INFO] [Node_ 59] Received PREPARE: id:1742442121036, from:30021, delay:0.6991s, distance:0118.52m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:25,396] [INFO] [Node_ 59] Received PREPARE: id:1742442121036, from:30086, delay:0.6991s, distance:0126.80m (Euclidean), mes_siz_bit:16778864
